A1,A2,A3,A4,A5,A6,A7,A8,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10
-0.14607,-0.19540,-0.24051,-0.58000,-1.00000,-1.00000,0.45205,-0.56000,0.01000,0.75600,0.21000,0.00000,0.00000,0.00000,0.01200,0.01000,0.00200,0.00000
-0.14607,0.08046,-0.46835,-0.64000,-1.00000,-1.00000,0.58904,-0.44000,0.02000,0.70000,0.02400,0.00200,0.00000,0.00400,0.24800,0.00200,0.00000,0.00000
0.10112,0.12644,-0.16456,-0.78000,-1.00000,-1.00000,0.39726,-0.56000,0.12400,0.66800,0.16800,0.00000,0.00200,0.00200,0.00600,0.03000,0.00000,0.00000
-0.01124,-0.21839,-0.18987,-0.60000,-1.00000,-1.00000,0.09589,-0.56000,0.00800,0.69200,0.28600,0.00000,0.00400,0.00000,0.00800,0.00200,0.00000,0.00000
-0.19101,-0.56322,-0.24051,-0.52000,-1.00000,-1.00000,0.47945,-0.46000,0.02600,0.80800,0.15200,0.00000,0.00000,0.00000,0.00800,0.00400,0.00200,0.00000
-0.05618,-0.72414,-0.03797,-0.46000,-1.00000,-1.00000,0.23288,-0.48000,0.04800,0.84800,0.09600,0.00000,0.00200,0.00000,0.00200,0.00400,0.00000,0.00000
-0.55056,-0.14943,-0.16456,-0.36000,-1.00000,-1.00000,0.45205,-0.38000,0.02800,0.86000,0.09600,0.00000,0.00000,0.00000,0.01600,0.00000,0.00000,0.00000
-0.68539,-0.54023,-0.31646,-0.64000,-1.00000,-1.00000,0.15068,-0.34000,0.01200,0.80800,0.15400,0.00000,0.00000,0.00000,0.02200,0.00400,0.00000,0.00000
-0.01124,-0.24138,-0.34177,-0.70000,-1.00000,-1.00000,0.28767,-0.56000,0.02200,0.13000,0.20800,0.00000,0.00000,0.00000,0.63400,0.00400,0.00200,0.00000
0.12360,-0.14943,0.01266,-0.58000,-1.00000,-1.00000,0.50685,0.08000,0.00600,0.22600,0.76200,0.00000,0.00000,0.00200,0.00400,0.00000,0.00000,0.00000
-0.12360,-0.10345,-0.24051,-0.56000,-1.00000,-1.00000,0.26027,-0.26000,0.01000,0.28800,0.69800,0.00000,0.00000,0.00000,0.00400,0.00000,0.00000,0.00000
0.14607,-0.54023,-0.29114,-0.52000,-1.00000,-1.00000,0.39726,-0.16000,0.00400,0.14400,0.84800,0.00000,0.00000,0.00000,0.00000,0.00400,0.00000,0.00000
0.01124,-0.10345,-0.36709,-0.66000,-1.00000,-1.00000,0.34247,0.46000,0.01400,0.20400,0.74000,0.00000,0.00000,0.00200,0.01800,0.00200,0.02000,0.00000
-0.07865,-0.01149,-0.13924,-0.68000,-1.00000,-1.00000,0.45205,-0.22000,0.00800,0.29800,0.69400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.05618,-0.19540,-0.24051,-0.64000,-1.00000,-1.00000,0.42466,-0.46000,0.00000,0.02400,0.97000,0.00000,0.00000,0.00000,0.00000,0.00600,0.00000,0.00000
-0.10112,-0.19540,-0.24051,-0.62000,-1.00000,-1.00000,0.39726,-0.46000,0.00000,0.07000,0.92800,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000,0.00000
-0.10112,-0.19540,-0.24051,-0.48000,-1.00000,-1.00000,0.39726,-0.46000,0.00800,0.11600,0.86000,0.00000,0.00000,0.00000,0.00200,0.01200,0.00200,0.00000
-0.05618,-0.19540,-0.24051,-0.64000,-1.00000,-1.00000,0.39726,-0.46000,0.00000,0.03200,0.96600,0.00000,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000
0.10112,-0.24138,-0.24051,-0.80000,-1.00000,-1.00000,0.31507,-0.38000,0.00000,0.06600,0.93000,0.00000,0.00000,0.00000,0.00200,0.00200,0.00000,0.00000
0.10112,-0.24138,-0.24051,-0.80000,-1.00000,-1.00000,0.31507,-0.38000,0.00000,0.06600,0.93000,0.00000,0.00000,0.00000,0.00200,0.00200,0.00000,0.00000
-0.25843,-0.40230,0.06329,-0.78000,-1.00000,-1.00000,0.34247,-0.48000,0.00800,0.89200,0.09400,0.00000,0.00000,0.00000,0.00200,0.00400,0.00000,0.00000
-0.10112,-0.14943,-0.29114,-0.10000,-1.00000,-1.00000,0.31507,-0.56000,0.93000,0.01400,0.05400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00200,0.00000
-0.23596,-0.26437,-0.24051,-0.40000,-1.00000,-1.00000,0.31507,-0.12000,0.01000,0.32400,0.66400,0.00000,0.00200,0.00000,0.00000,0.00000,0.00000,0.00000
-0.39326,-0.33333,-0.34177,-0.76000,-1.00000,-1.00000,0.28767,0.06000,0.00600,0.91400,0.05400,0.00000,0.00000,0.01000,0.01600,0.00000,0.00000,0.00000
-0.82022,0.21839,-0.01266,-0.72000,-1.00000,-1.00000,-0.45205,-0.50000,0.03000,0.80800,0.11600,0.00000,0.00800,0.00400,0.01600,0.00800,0.01000,0.00000
-0.32584,-0.33333,-0.94937,-0.68000,-1.00000,-1.00000,0.09589,-0.56000,0.00200,0.00600,0.00600,0.00000,0.00000,0.00600,0.91800,0.06000,0.00200,0.00000
-0.68539,-0.33333,-1.00000,-0.72000,-1.00000,-1.00000,0.12329,-0.56000,0.01200,0.00600,0.01000,0.00000,0.00000,0.00400,0.91200,0.05400,0.00200,0.00000
0.32584,0.03448,-0.18987,-0.22000,-1.00000,-1.00000,0.61644,-0.56000,0.17200,0.03600,0.06400,0.00200,0.67000,0.00800,0.00000,0.04800,0.00000,0.00000
-0.14607,-0.58621,-0.44304,-0.52000,-1.00000,-1.00000,0.47945,-0.56000,0.01600,0.09000,0.12400,0.00000,0.00000,0.01000,0.74800,0.00400,0.00800,0.00000
-0.21348,-0.35632,-0.44304,-0.64000,-1.00000,-1.00000,0.47945,-0.56000,0.00200,0.04000,0.04600,0.00000,0.00000,0.02800,0.86400,0.00000,0.02000,0.00000
0.61798,0.56322,-0.39241,-0.24000,-1.00000,-1.00000,0.09589,-0.48000,0.01800,0.00800,0.00400,0.11000,0.79800,0.03200,0.00200,0.00600,0.01600,0.00600
-0.39326,-0.12644,-0.11392,-0.58000,-1.00000,-1.00000,0.31507,-0.38000,0.02000,0.83600,0.13000,0.00000,0.00000,0.00000,0.00800,0.00600,0.00000,0.00000
-0.52809,-0.47126,-0.82278,-0.24000,-1.00000,-1.00000,0.36986,-0.20000,0.00800,0.08000,0.01000,0.00800,0.00000,0.00200,0.86600,0.02600,0.00000,0.00000
-0.34831,0.19540,-0.56962,-0.66000,-1.00000,-1.00000,0.56164,-0.56000,0.08200,0.04800,0.00800,0.00400,0.00600,0.02200,0.81800,0.01200,0.00000,0.00000
-0.43820,-0.44828,0.06329,-0.50000,-1.00000,-1.00000,-0.17808,-0.56000,0.06200,0.16000,0.76600,0.00000,0.00600,0.00200,0.00000,0.00200,0.00200,0.00000
-0.14607,-0.03448,-0.49367,-0.62000,-1.00000,-1.00000,0.31507,-0.38000,0.00600,0.06600,0.02400,0.00000,0.00000,0.01800,0.87800,0.00600,0.00200,0.00000
-0.57303,-0.26437,-0.13924,-0.62000,-1.00000,-1.00000,0.45205,-0.20000,0.00000,0.25600,0.74400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.73034,0.35632,-0.72152,-0.40000,-1.00000,-1.00000,0.42466,-0.34000,0.01800,0.00400,0.00400,0.88600,0.01400,0.05800,0.01200,0.00000,0.00000,0.00400
-0.25843,-0.37931,-0.18987,-0.62000,-1.00000,-1.00000,0.31507,-0.46000,0.00600,0.17400,0.80600,0.00000,0.00200,0.00000,0.00000,0.01200,0.00000,0.00000
-0.23596,0.01149,-0.21519,-0.58000,-1.00000,-1.00000,0.47945,-0.24000,0.01400,0.85600,0.12200,0.00000,0.00000,0.00000,0.00600,0.00000,0.00200,0.00000
-0.21348,0.10345,-0.56962,-0.30000,-1.00000,-1.00000,0.34247,-0.56000,0.07800,0.02800,0.01600,0.00200,0.00000,0.00400,0.86800,0.00400,0.00000,0.00000
-0.01124,-0.35632,0.16456,0.22000,-1.00000,-1.00000,0.34247,-0.72000,0.84400,0.03600,0.12000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.61798,-0.88506,0.29114,-0.48000,-1.00000,-1.00000,0.34247,-0.50000,0.64600,0.24600,0.09600,0.00000,0.00000,0.00000,0.00400,0.00800,0.00000,0.00000
0.23596,0.19540,-0.18987,-0.66000,-1.00000,-1.00000,0.28767,0.32000,0.02600,0.87400,0.05800,0.00400,0.01600,0.00200,0.00200,0.01600,0.00200,0.00000
-0.43820,-0.14943,-0.54430,-0.54000,-1.00000,-1.00000,0.36986,-0.56000,0.00600,0.02200,0.01600,0.00000,0.00000,0.01800,0.93600,0.00200,0.00000,0.00000
-0.16854,-0.05747,-0.11392,-0.42000,-1.00000,-1.00000,0.39726,-0.14000,0.01200,0.97000,0.01800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.50562,-0.44828,-0.29114,-0.56000,-1.00000,-1.00000,0.50685,-0.56000,0.02000,0.11800,0.82200,0.00000,0.00000,0.01400,0.00400,0.01800,0.00400,0.00000
0.05618,-0.31034,-0.72152,-0.78000,-1.00000,-1.00000,0.34247,-0.56000,0.03800,0.01600,0.03000,0.00200,0.00000,0.06200,0.22600,0.62600,0.00000,0.00000
0.05618,0.17241,-0.46835,-0.40000,-1.00000,-1.00000,0.47945,-0.56000,0.07600,0.66000,0.06600,0.00400,0.01600,0.01800,0.16000,0.00000,0.00000,0.00000
0.41573,0.58621,-0.36709,-0.52000,-1.00000,-1.00000,0.36986,-0.38000,0.01000,0.03200,0.01200,0.05200,0.81200,0.04600,0.00000,0.02400,0.00400,0.00800
0.41573,0.58621,-0.36709,-0.52000,-1.00000,-1.00000,0.31507,-0.56000,0.00800,0.00200,0.00200,0.06600,0.89200,0.00000,0.00000,0.02200,0.00800,0.00000
0.43820,0.44828,-0.06329,-0.56000,-1.00000,-1.00000,0.34247,-0.56000,0.01200,0.01200,0.03800,0.03800,0.83200,0.02600,0.00000,0.02800,0.00200,0.01200
0.05618,-0.44828,-0.06329,-0.68000,-1.00000,-1.00000,0.39726,-0.56000,0.02400,0.85200,0.10600,0.00000,0.00000,0.00000,0.00000,0.01800,0.00000,0.00000
-0.37079,-0.40230,0.11392,-0.68000,-1.00000,-1.00000,0.23288,-0.56000,0.05800,0.05800,0.88000,0.00000,0.00000,0.00200,0.00000,0.00000,0.00200,0.00000
-0.10112,0.05747,-0.13924,-0.58000,-1.00000,-1.00000,0.42466,-0.56000,0.10200,0.11000,0.76000,0.00000,0.01200,0.00600,0.00000,0.00800,0.00200,0.00000
-0.32584,-0.49425,-0.01266,-0.56000,-1.00000,-1.00000,0.53425,0.58000,0.01000,0.27600,0.71000,0.00000,0.00000,0.00000,0.00200,0.00200,0.00000,0.00000
-0.28090,-0.65517,-0.49367,-0.36000,-1.00000,-1.00000,0.42466,-0.56000,0.04200,0.10000,0.02400,0.00200,0.00000,0.02800,0.80200,0.00200,0.00000,0.00000
-0.32584,-0.17241,-0.13924,-0.74000,-1.00000,-1.00000,0.50685,-0.56000,0.05800,0.06800,0.84800,0.00000,0.00000,0.00000,0.00000,0.02600,0.00000,0.00000
-0.73034,-0.63218,-0.36709,-1.00000,-1.00000,-1.00000,0.17808,-0.38000,0.02000,0.22200,0.65800,0.00000,0.00000,0.02600,0.07200,0.00200,0.00000,0.00000
-0.68539,-0.19540,-0.39241,-0.36000,-1.00000,-1.00000,0.09589,-0.56000,0.05000,0.20400,0.69400,0.00000,0.01200,0.00400,0.02600,0.00800,0.00200,0.00000
-0.39326,-0.51724,-0.13924,-0.12000,-1.00000,-1.00000,0.31507,-0.48000,0.13200,0.10400,0.74800,0.00000,0.00000,0.00000,0.00200,0.01000,0.00400,0.00000
0.12360,-0.05747,-0.16456,-0.24000,-1.00000,-1.00000,0.47945,-0.42000,0.79400,0.10000,0.09600,0.00000,0.00400,0.00000,0.00400,0.00200,0.00000,0.00000
-0.16854,-0.90805,-0.59494,-0.34000,-1.00000,-1.00000,0.20548,-0.28000,0.04200,0.67800,0.03000,0.00800,0.00000,0.00000,0.23800,0.00400,0.00000,0.00000
-0.19101,-0.21839,-0.26582,-0.62000,-1.00000,-1.00000,0.39726,-0.48000,0.01000,0.72800,0.25200,0.00000,0.00000,0.00000,0.00400,0.00600,0.00000,0.00000
-0.01124,-0.42529,-0.21519,-0.68000,-1.00000,-1.00000,0.34247,0.28000,0.00600,0.92200,0.07200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.32584,-0.40230,0.01266,-0.66000,-1.00000,-1.00000,0.36986,0.22000,0.00400,0.91800,0.07600,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000,0.00000
-0.32584,-0.01149,-0.18987,-0.68000,-1.00000,-1.00000,0.50685,-0.48000,0.01200,0.75400,0.22200,0.00000,0.00000,0.00000,0.00400,0.00800,0.00000,0.00000
0.50562,0.37931,-0.84810,-0.44000,-1.00000,-1.00000,0.53425,-0.56000,0.07200,0.00000,0.00000,0.89200,0.00000,0.02200,0.01200,0.00200,0.00000,0.00000
-0.55056,-0.12644,-0.56962,-0.64000,-1.00000,-1.00000,0.26027,-0.38000,0.00400,0.04000,0.00800,0.00000,0.00000,0.00400,0.93400,0.01000,0.00000,0.00000
0.16854,0.17241,-0.29114,-0.60000,-1.00000,-1.00000,0.42466,-0.50000,0.04800,0.07800,0.84000,0.00200,0.00200,0.00200,0.00000,0.02400,0.00400,0.00000
-0.55056,-0.37931,-0.74684,-0.66000,-1.00000,-1.00000,0.42466,-0.56000,0.00600,0.00200,0.01600,0.00000,0.00000,0.00200,0.95000,0.02400,0.00000,0.00000
-0.25843,0.19540,-0.29114,-0.68000,-1.00000,-1.00000,0.31507,-0.38000,0.04400,0.79600,0.14400,0.00000,0.00200,0.00200,0.01200,0.00000,0.00000,0.00000
-0.16854,-0.28736,-0.36709,-0.26000,-1.00000,-1.00000,0.26027,-0.28000,0.03000,0.28800,0.65800,0.00000,0.00000,0.00200,0.01600,0.00400,0.00200,0.00000
-0.12360,-0.17241,-0.36709,-0.56000,-1.00000,-1.00000,0.45205,-0.50000,0.03000,0.10400,0.81600,0.00000,0.00000,0.00200,0.03800,0.00800,0.00200,0.00000
0.14607,-0.33333,-0.34177,-0.68000,-1.00000,-1.00000,0.42466,-0.56000,0.01200,0.09000,0.84000,0.00000,0.00000,0.00600,0.04400,0.00800,0.00000,0.00000
-0.12360,-0.26437,-0.21519,-0.64000,-1.00000,-1.00000,0.42466,-0.56000,0.00800,0.06600,0.91400,0.00000,0.00000,0.00000,0.00000,0.00600,0.00600,0.00000
0.07865,-0.12644,-0.34177,-0.58000,-1.00000,-1.00000,0.28767,-0.56000,0.06200,0.10200,0.80000,0.00000,0.00000,0.00600,0.02800,0.00200,0.00000,0.00000
-0.37079,-0.21839,-0.29114,-0.60000,-1.00000,-1.00000,0.45205,-0.48000,0.03000,0.13000,0.81200,0.00000,0.00000,0.00000,0.00400,0.02400,0.00000,0.00000
-0.14607,-0.19540,-0.21519,-0.52000,-1.00000,-1.00000,0.36986,-0.56000,0.02000,0.09400,0.86400,0.00000,0.00800,0.00000,0.00600,0.00200,0.00600,0.00000
0.07865,-0.19540,-0.29114,-0.16000,-1.00000,-1.00000,0.42466,-0.56000,0.20800,0.01600,0.77600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.03371,-0.49425,-0.26582,-0.14000,-1.00000,-1.00000,0.45205,-0.56000,0.15200,0.02600,0.81800,0.00000,0.00000,0.00000,0.00000,0.00200,0.00200,0.00000
0.12360,-0.10345,-0.26582,-0.12000,-1.00000,-1.00000,0.45205,-0.56000,0.28600,0.00600,0.70400,0.00000,0.00000,0.00000,0.00000,0.00400,0.00000,0.00000
-0.14607,-0.12644,-0.21519,-0.74000,-1.00000,-1.00000,0.39726,-0.34000,0.00200,0.84400,0.14200,0.00000,0.00000,0.00200,0.01000,0.00000,0.00000,0.00000
-0.23596,-0.37931,-0.11392,-0.70000,-1.00000,-1.00000,0.42466,-0.56000,0.02200,0.64800,0.30000,0.00000,0.00000,0.00000,0.00200,0.02800,0.00000,0.00000
0.16854,-0.31034,-0.31646,-0.78000,-1.00000,-1.00000,0.39726,-0.56000,0.00800,0.06400,0.92000,0.00000,0.00000,0.00000,0.00000,0.00800,0.00000,0.00000
0.16854,-0.31034,-0.31646,-0.78000,-1.00000,-1.00000,0.39726,-0.56000,0.00800,0.06400,0.92000,0.00000,0.00000,0.00000,0.00000,0.00800,0.00000,0.00000
-0.07865,-0.26437,-0.18987,-0.32000,-1.00000,-1.00000,0.42466,-0.12000,0.02600,0.25000,0.72000,0.00000,0.00000,0.00000,0.00400,0.00000,0.00000,0.00000
-0.03371,-0.19540,-0.13924,-0.34000,-1.00000,-1.00000,0.50685,-0.20000,0.07800,0.16400,0.75000,0.00000,0.00000,0.00200,0.00400,0.00000,0.00200,0.00000
-0.01124,0.51724,-0.39241,-0.50000,-1.00000,-1.00000,0.39726,-0.56000,0.12800,0.65800,0.10600,0.02000,0.02800,0.00600,0.04400,0.00800,0.00200,0.00000
0.05618,-0.12644,0.06329,-0.60000,-1.00000,-1.00000,0.36986,-0.16000,0.00800,0.92800,0.06400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16854,0.03448,-0.08861,-0.80000,-1.00000,-1.00000,0.42466,-0.34000,0.00800,0.85200,0.13200,0.00000,0.00000,0.00000,0.00400,0.00400,0.00000,0.00000
-0.03371,0.24138,-0.11392,-0.70000,-1.00000,-1.00000,0.56164,-0.34000,0.02400,0.81800,0.13200,0.00200,0.00400,0.00400,0.00400,0.01000,0.00200,0.00000
-0.32584,0.05747,0.11392,-0.72000,-1.00000,-1.00000,0.34247,-0.34000,0.00600,0.91200,0.07400,0.00000,0.00000,0.00000,0.00400,0.00400,0.00000,0.00000
-0.19101,-0.42529,-0.26582,-0.70000,-1.00000,-1.00000,0.34247,-0.06000,0.00200,0.92600,0.07200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.50562,-0.90805,-0.21519,-0.74000,-1.00000,-1.00000,0.39726,0.50000,0.00000,0.89600,0.10000,0.00000,0.00000,0.00000,0.00400,0.00000,0.00000,0.00000
-0.30337,-0.14943,-0.03797,-0.66000,-1.00000,-1.00000,0.39726,-0.56000,0.04400,0.07600,0.86200,0.00000,0.00000,0.00000,0.00200,0.01000,0.00600,0.00000
-0.03371,-0.03448,-0.13924,-0.20000,-1.00000,-1.00000,0.45205,-0.56000,0.26400,0.01600,0.70800,0.00000,0.00400,0.00000,0.00000,0.00800,0.00000,0.00000
-0.55056,-0.58621,-0.08861,-0.70000,-1.00000,-1.00000,0.36986,-0.56000,0.01600,0.25600,0.72400,0.00000,0.00000,0.00000,0.00000,0.00400,0.00000,0.00000
-0.39326,-0.33333,-0.26582,-0.62000,-1.00000,-1.00000,0.20548,-0.56000,0.01200,0.02200,0.96600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.50562,-0.47126,0.03797,-0.48000,-1.00000,-1.00000,0.50685,-0.56000,0.04200,0.15600,0.78600,0.00000,0.00000,0.00000,0.00200,0.00000,0.01400,0.00000
-0.39326,-0.33333,-0.26582,-0.62000,-1.00000,-1.00000,0.20548,-0.56000,0.01200,0.02200,0.96600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.19101,-0.01149,-0.06329,-0.62000,-1.00000,-1.00000,0.20548,0.28000,0.00800,0.33200,0.66000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.52809,-0.56322,-0.21519,-0.64000,-1.00000,-1.00000,0.31507,-0.32000,0.00000,0.30200,0.68600,0.00000,0.00000,0.00000,0.00200,0.01000,0.00000,0.00000
-0.61798,-0.67816,-0.26582,-0.72000,-1.00000,-1.00000,0.36986,-0.44000,0.01800,0.19600,0.77800,0.00000,0.00000,0.00200,0.00200,0.00400,0.00000,0.00000
-0.32584,-0.24138,-0.08861,-0.50000,-1.00000,-1.00000,0.56164,-0.24000,0.01400,0.23000,0.75000,0.00000,0.00000,0.00000,0.00400,0.00200,0.00000,0.00000
-0.25843,-0.05747,-0.24051,-0.68000,-1.00000,-1.00000,0.58904,-0.56000,0.02400,0.02600,0.94400,0.00000,0.00000,0.00000,0.00000,0.00600,0.00000,0.00000
-0.25843,-0.03448,-0.24051,-0.68000,-1.00000,-1.00000,0.64384,-0.56000,0.01200,0.03200,0.95200,0.00000,0.00000,0.00000,0.00000,0.00400,0.00000,0.00000
0.48315,0.31034,-0.41772,-0.42000,-1.00000,-1.00000,0.53425,-0.56000,0.03200,0.00000,0.00400,0.88800,0.03400,0.01400,0.00000,0.01800,0.00600,0.00400
-0.34831,-0.01149,-0.18987,-0.70000,-1.00000,-1.00000,0.34247,-0.56000,0.06000,0.11200,0.81200,0.00000,0.00000,0.00000,0.00400,0.01000,0.00200,0.00000
0.52809,0.51724,-0.46835,-0.48000,-1.00000,-1.00000,0.64384,-0.56000,0.02200,0.00200,0.00600,0.86200,0.05400,0.03000,0.00200,0.01600,0.00000,0.00600
0.55056,0.60920,-0.44304,-0.52000,-1.00000,-1.00000,0.47945,-0.56000,0.00600,0.00200,0.00600,0.80800,0.11200,0.05400,0.00400,0.00200,0.00200,0.00400
0.05618,-0.03448,-0.24051,-0.74000,-1.00000,-1.00000,0.42466,-0.56000,0.03600,0.08800,0.86400,0.00000,0.00000,0.00200,0.00200,0.00800,0.00000,0.00000
-0.01124,0.28736,-0.24051,-0.76000,-1.00000,-1.00000,0.39726,-0.56000,0.09600,0.15000,0.68800,0.00200,0.02800,0.00600,0.02000,0.00400,0.00600,0.00000
-0.19101,-0.24138,-0.18987,-0.76000,-1.00000,-1.00000,0.39726,-0.50000,0.00800,0.82200,0.16800,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000,0.00000
0.03371,-0.63218,0.06329,-0.56000,-1.00000,-1.00000,0.34247,-0.46000,0.01800,0.90400,0.07400,0.00000,0.00000,0.00000,0.00400,0.00000,0.00000,0.00000
-0.07865,-0.17241,-0.03797,-0.58000,-1.00000,-1.00000,0.28767,-0.56000,0.05200,0.72800,0.20600,0.00000,0.00400,0.00000,0.00000,0.00000,0.01000,0.00000
-0.32584,-0.33333,-0.18987,-0.66000,-1.00000,-1.00000,0.31507,0.16000,0.00000,0.93400,0.06200,0.00000,0.00000,0.00200,0.00200,0.00000,0.00000,0.00000
-0.23596,-0.47126,-0.26582,-0.62000,-1.00000,-1.00000,0.45205,0.40000,0.00200,0.84400,0.14800,0.00000,0.00000,0.00000,0.00600,0.00000,0.00000,0.00000
-0.05618,-0.12644,-0.16456,-0.58000,-1.00000,-1.00000,0.23288,-0.56000,0.03800,0.77400,0.16400,0.00000,0.00000,0.00000,0.00000,0.00000,0.02400,0.00000
-0.14607,-0.14943,-0.46835,-0.14000,-1.00000,-1.00000,0.36986,-0.28000,0.06800,0.07000,0.04000,0.00000,0.00000,0.00800,0.15600,0.65600,0.00200,0.00000
-0.25843,-0.17241,-0.29114,-0.46000,-1.00000,-1.00000,0.42466,-0.56000,0.04000,0.07200,0.86800,0.00000,0.00000,0.00000,0.01000,0.00600,0.00400,0.00000
-0.68539,-0.70115,-0.18987,-0.66000,-1.00000,-1.00000,0.23288,-0.56000,0.02400,0.22800,0.74400,0.00000,0.00000,0.00000,0.00400,0.00000,0.00000,0.00000
-0.14607,-0.24138,-0.16456,-0.64000,-1.00000,-1.00000,-0.04110,-0.56000,0.00200,0.15400,0.83800,0.00000,0.00400,0.00000,0.00000,0.00000,0.00200,0.00000
-0.30337,-0.44828,-0.16456,-0.66000,-1.00000,-1.00000,0.39726,-0.56000,0.00600,0.20000,0.77000,0.00000,0.00000,0.00000,0.00000,0.02400,0.00000,0.00000
-0.30337,-0.26437,0.36709,-0.58000,-1.00000,-1.00000,0.31507,-0.56000,0.06000,0.08600,0.83400,0.00000,0.01000,0.00000,0.00600,0.00000,0.00400,0.00000
-0.37079,-0.26437,0.36709,-0.66000,-1.00000,-1.00000,0.39726,-0.56000,0.02200,0.07600,0.89800,0.00000,0.00000,0.00200,0.00200,0.00000,0.00000,0.00000
0.16854,-0.05747,-0.18987,-0.46000,-1.00000,-1.00000,0.34247,-0.56000,0.11400,0.04400,0.80400,0.00000,0.00600,0.00200,0.00200,0.01200,0.01600,0.00000
-0.03371,-0.31034,-0.31646,-0.46000,-1.00000,-1.00000,0.20548,-0.18000,0.02200,0.16400,0.79800,0.00000,0.00200,0.00000,0.00800,0.00600,0.00000,0.00000
-0.34831,-0.28736,-0.26582,-0.74000,-1.00000,-1.00000,0.42466,-0.22000,0.00000,0.26000,0.73600,0.00000,0.00000,0.00000,0.00400,0.00000,0.00000,0.00000
-0.01124,-0.40230,-0.54430,-0.06000,-1.00000,-1.00000,0.36986,0.66000,0.02200,0.13400,0.03000,0.00000,0.00000,0.01000,0.78800,0.01600,0.00000,0.00000
0.07865,-0.19540,-0.49367,0.06000,-1.00000,-1.00000,0.31507,0.12000,0.06800,0.09400,0.06800,0.00200,0.00000,0.01600,0.73800,0.01400,0.00000,0.00000
-0.14607,-0.42529,-0.29114,-0.70000,-1.00000,-1.00000,0.45205,-0.50000,0.01600,0.71600,0.22600,0.00000,0.00200,0.00000,0.00600,0.03400,0.00000,0.00000
-0.05618,-0.26437,-0.21519,-0.42000,-1.00000,-1.00000,0.50685,-0.24000,0.65000,0.11000,0.23400,0.00000,0.00200,0.00000,0.00400,0.00000,0.00000,0.00000
0.14607,0.08046,-0.16456,-0.56000,-1.00000,-1.00000,0.47945,-0.46000,0.05000,0.14000,0.78200,0.00000,0.00000,0.00000,0.00800,0.02000,0.00000,0.00000
-0.50562,-0.24138,-0.18987,-0.76000,-1.00000,-1.00000,0.36986,-0.46000,0.00600,0.17200,0.82200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.03371,-0.47126,-0.24051,-0.50000,-1.00000,-1.00000,0.47945,-0.50000,0.01800,0.14200,0.78600,0.00000,0.00400,0.00000,0.00200,0.04600,0.00200,0.00000
-0.23596,0.44828,-0.24051,-0.50000,-1.00000,-1.00000,0.61644,-0.56000,0.08400,0.12200,0.72600,0.00800,0.00800,0.00200,0.01400,0.01200,0.01000,0.01400
-0.16854,-0.28736,-0.24051,-0.52000,-1.00000,-1.00000,0.34247,-0.56000,0.02000,0.05800,0.88600,0.00000,0.00200,0.00000,0.02800,0.00200,0.00400,0.00000
0.07865,0.17241,-0.41772,-0.48000,-1.00000,-1.00000,0.36986,-0.56000,0.10000,0.03200,0.79200,0.00400,0.00800,0.02400,0.03200,0.00200,0.00600,0.00000
0.52809,-0.01149,-0.18987,-0.62000,-1.00000,-1.00000,0.28767,-0.30000,0.01200,0.09400,0.74600,0.00400,0.01400,0.10400,0.00000,0.01800,0.00600,0.00200
-0.12360,-0.14943,-0.31646,-0.32000,-1.00000,-1.00000,0.42466,-0.46000,0.09200,0.69600,0.19000,0.00000,0.00000,0.00000,0.00600,0.01600,0.00000,0.00000
0.52809,0.12644,-0.64557,-0.30000,-1.00000,-1.00000,0.64384,-0.44000,0.13800,0.01200,0.00400,0.07200,0.01200,0.70200,0.03000,0.00600,0.00000,0.02400
-0.07865,-0.14943,-0.01266,-0.60000,-1.00000,-1.00000,0.42466,-0.56000,0.03600,0.17000,0.78600,0.00000,0.00400,0.00000,0.00000,0.00000,0.00400,0.00000
0.07865,-0.24138,-0.08861,-0.66000,-1.00000,-1.00000,0.42466,-0.56000,0.06200,0.07600,0.85400,0.00000,0.00000,0.00000,0.00000,0.00800,0.00000,0.00000
