A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,L1,L2,L3,L4,L5
-0.97758,-0.97101,-0.99885,-0.99667,-0.64135,1.00000,-0.99990,-0.99885,-0.99640,-0.99066,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.98188,-0.99943,-0.99723,-0.44937,0.60128,-0.99964,-0.99915,-0.99861,-0.99564,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.90580,-0.99747,-0.98566,-0.94304,-0.75906,-0.99939,-0.99915,-0.99887,-0.99689,0.81400,0.05200,0.00000,0.00600,0.12800
-0.98506,-0.84420,-0.99582,-0.97661,-0.64979,0.43284,-0.99990,-0.99600,-0.99050,-0.96761,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.94928,-0.99864,-0.99204,-0.62658,0.75693,-0.99976,-0.99861,-0.99627,-0.99128,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.93841,-0.99835,-0.99045,-0.33966,0.89765,-0.99979,-0.99727,-0.99510,-0.98194,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.83333,-0.99422,-0.98058,-0.52110,0.51599,-0.99979,-0.99291,-0.98612,-0.95266,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.89493,-0.99635,-0.98761,-0.54008,0.56503,-0.99984,-0.99564,-0.99098,-0.96823,1.00000,0.00000,0.00000,0.00000,0.00000
-0.99004,-0.93478,-0.99878,-0.98587,-0.17722,0.86567,-0.99980,-0.99752,-0.99644,-0.98318,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.88768,-0.99699,-0.98300,-0.54430,0.63753,-0.99989,-0.99643,-0.99224,-0.97135,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.95652,-0.99883,-0.99311,-0.50633,0.97655,-0.99971,-0.99849,-0.99640,-0.99128,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.96377,-0.99903,-0.99417,-0.50633,0.80597,-0.99988,-0.99873,-0.99727,-0.99003,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.95290,-0.99874,-0.99258,-0.65823,0.54371,-0.99996,-0.99879,-0.99696,-0.98879,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.92029,-0.99786,-0.98779,-0.38819,0.53731,-0.99982,-0.99673,-0.99484,-0.97695,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.97826,-0.99942,-0.99630,-0.41983,1.00000,-0.99987,-0.99909,-0.99818,-0.99315,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98755,-0.90217,-0.99776,-0.98264,-0.33122,0.53092,-0.99969,-0.99630,-0.99462,-0.97882,1.00000,0.00000,0.00000,0.00000,0.00000
-0.99004,-0.97826,-0.99961,-0.99481,0.03586,1.00000,-0.99955,-0.99891,-0.99879,-0.99502,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.90580,-0.99747,-0.98566,-0.50633,1.00000,-0.99987,-0.99679,-0.99211,-0.97509,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.91667,-0.99776,-0.98725,-0.59494,0.51812,-0.99981,-0.99758,-0.99467,-0.98318,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.88406,-0.99551,-0.98774,-0.72574,0.07036,-0.99984,-0.99643,-0.99224,-0.97384,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.96377,-0.99903,-0.99417,-0.34177,0.86141,-0.99984,-0.99836,-0.99718,-0.98817,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98755,-0.96739,-0.99926,-0.99382,-0.44093,0.68017,-0.99992,-0.99891,-0.99809,-0.99066,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.84420,-0.99521,-0.97954,-0.51055,0.30277,-0.99983,-0.99400,-0.99003,-0.95702,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.85870,-0.99621,-0.97874,-0.45359,0.86994,-0.99983,-0.99479,-0.98890,-0.96263,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.96377,-0.99903,-0.99417,-0.31435,0.94456,-0.99975,-0.99830,-0.99705,-0.98941,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98755,-0.96377,-0.99918,-0.99320,-0.40717,0.54797,-0.99981,-0.99873,-0.99805,-0.99128,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.83696,-0.99562,-0.97555,-0.36287,0.98721,-0.99981,-0.99315,-0.98643,-0.95204,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.94565,-0.99854,-0.99151,-0.56329,1.00000,-0.99957,-0.99830,-0.99545,-0.99190,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.96377,-0.99903,-0.99417,-0.47890,0.25160,-0.99969,-0.99867,-0.99814,-0.99253,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.93478,-0.99825,-0.98992,-0.39662,0.63113,-0.99973,-0.99733,-0.99553,-0.98381,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.85507,-0.99497,-0.98306,-0.55485,0.45203,-0.99983,-0.99418,-0.98842,-0.95765,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.90942,-0.99685,-0.98927,-0.49578,0.56290,-0.99970,-0.99594,-0.99224,-0.97633,1.00000,0.00000,0.00000,0.00000,0.00000
-0.99004,-0.90217,-0.99815,-0.97917,-0.43249,0.89339,-0.99982,-0.99733,-0.99454,-0.98131,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.84420,-0.99582,-0.97661,-0.75316,-0.16205,-0.99977,-0.99691,-0.99423,-0.98007,0.99200,0.00200,0.00000,0.00000,0.00600
-0.98755,-0.93478,-0.99851,-0.98823,-0.50000,0.55011,-0.99985,-0.99806,-0.99640,-0.98567,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.86957,-0.99650,-0.98034,-0.51477,0.51386,-0.99986,-0.99564,-0.99163,-0.96699,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.82971,-0.99410,-0.98016,-0.56751,0.44136,-0.99983,-0.99334,-0.98647,-0.95142,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.69203,-0.98935,-0.96444,-0.66456,-0.02985,-0.99988,-0.99019,-0.98296,-0.92214,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.88768,-0.99654,-0.98513,-0.67300,0.56716,-0.99991,-0.99685,-0.99146,-0.97384,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.91304,-0.99697,-0.98968,-0.58439,0.81023,-0.99979,-0.99667,-0.99141,-0.97758,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.96739,-0.99912,-0.99470,-0.44726,1.00000,-0.99988,-0.99873,-0.99727,-0.99003,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.80435,-0.99322,-0.97727,-0.57173,0.35394,-0.99985,-0.99243,-0.98534,-0.94394,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.85145,-0.99485,-0.98264,-0.69198,0.06823,-0.99994,-0.99552,-0.99107,-0.96014,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.85145,-0.99485,-0.98264,-0.61392,0.15352,-0.99985,-0.99467,-0.99042,-0.96014,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.92029,-0.99786,-0.98779,-0.16667,1.00000,-0.99962,-0.99570,-0.99332,-0.97758,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.89130,-0.99708,-0.98353,-0.46835,0.66525,-0.99987,-0.99606,-0.99237,-0.96948,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.96739,-0.99899,-0.99537,-0.50211,0.60128,-0.99974,-0.99867,-0.99749,-0.99190,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.97826,-0.99942,-0.99630,-0.46414,0.13006,-0.99954,-0.99915,-0.99905,-0.99626,0.99200,0.00000,0.00000,0.00000,0.00800
-0.98257,-0.93478,-0.99799,-0.99118,-0.30380,0.41151,-0.99962,-0.99655,-0.99553,-0.98194,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98755,-0.97826,-0.99951,-0.99568,-0.00422,1.00000,-0.99960,-0.99873,-0.99848,-0.99377,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.96014,-0.99876,-0.99444,-0.25316,0.75480,-0.99953,-0.99770,-0.99662,-0.98941,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.96739,-0.99899,-0.99537,-0.16034,0.97441,-0.99971,-0.99788,-0.99688,-0.98754,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98755,-0.97464,-0.99943,-0.99506,0.03376,0.86780,-0.99960,-0.99849,-0.99835,-0.99253,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.91304,-0.99732,-0.98839,-0.29747,0.17910,-0.99929,-0.99540,-0.99497,-0.98318,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.87681,-0.99621,-0.98373,-0.17511,0.99147,-0.99954,-0.99255,-0.98821,-0.96450,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.87319,-0.99610,-0.98327,-0.14346,0.91045,-0.99957,-0.99206,-0.98834,-0.96076,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.96377,-0.99857,-0.99593,-0.11181,1.00000,-0.99940,-0.99691,-0.99553,-0.98754,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.95652,-0.99865,-0.99397,0.00633,0.56930,-0.99924,-0.99673,-0.99670,-0.98879,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.93478,-0.99799,-0.99118,-0.26371,0.95736,-0.99961,-0.99637,-0.99384,-0.98131,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98755,-0.94565,-0.99876,-0.99009,-0.07595,0.86780,-0.99954,-0.99721,-0.99640,-0.98692,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.94203,-0.99774,-0.99369,-0.30380,1.00000,-0.99943,-0.99612,-0.99293,-0.98381,1.00000,0.00000,0.00000,0.00000,0.00000
-0.96015,-0.97101,-0.99797,-0.99806,-0.66878,-0.07249,-0.99964,-0.99812,-0.99701,-0.99003,0.23400,0.00000,0.00000,0.00200,0.76400
-0.98257,-0.93478,-0.99799,-0.99118,-0.33333,0.36887,-0.99946,-0.99667,-0.99566,-0.98567,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.92029,-0.99754,-0.98932,-0.39873,0.53731,-0.99962,-0.99630,-0.99406,-0.98069,1.00000,0.00000,0.00000,0.00000,0.00000
-0.87049,-0.82971,-0.96476,-0.99665,-0.77848,-0.55864,-0.99724,-0.97583,-0.97060,-0.96886,0.01400,0.00000,0.00000,0.00000,0.98600
-0.98257,-1.00000,-0.99999,-0.99956,1.00000,1.00000,-0.99717,-0.99958,-0.99996,-1.00000,0.16341,0.00000,0.00000,0.83459,0.00200
-0.98755,-0.98188,-0.99960,-0.99630,0.00422,0.82303,-0.99912,-0.99891,-0.99887,-0.99689,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.96377,-0.99842,-0.99630,-0.29114,0.61194,-0.99950,-0.99721,-0.99601,-0.98754,0.99800,0.00000,0.00000,0.00000,0.00200
-0.97758,-0.97101,-0.99885,-0.99667,-0.38397,0.76333,-0.99927,-0.99818,-0.99683,-0.99377,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.90217,-0.99699,-0.98699,-0.24262,0.99147,-0.99963,-0.99449,-0.99063,-0.97073,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98755,-0.93841,-0.99860,-0.98885,0.02321,0.95949,-0.99934,-0.99655,-0.99571,-0.98692,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.02174,-0.96245,-0.89909,-0.60549,0.17910,-0.99962,-0.96087,-0.92798,-0.79321,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.92754,-0.99776,-0.99025,-0.19198,1.00000,-0.99961,-0.99564,-0.99302,-0.97758,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.91304,-0.99697,-0.98968,-0.43460,0.37527,-0.99950,-0.99570,-0.99341,-0.98069,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.96014,-0.99876,-0.99444,-0.20886,0.84435,-0.99958,-0.99758,-0.99644,-0.98817,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.91304,-0.99732,-0.98839,-0.02321,0.60554,-0.99934,-0.99382,-0.99324,-0.97633,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.94565,-0.99810,-0.99340,-0.30380,0.45203,-0.99948,-0.99673,-0.99566,-0.98567,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.46014,-0.97718,-0.94924,-0.71730,0.00426,-0.99957,-0.98146,-0.96219,-0.90782,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.98913,-0.99965,-0.99816,-0.12025,0.40085,-0.99839,-0.99915,-0.99931,-0.99875,0.99800,0.00000,0.00000,0.00000,0.00200
-0.98257,-0.90580,-0.99710,-0.98746,-0.19198,0.92111,-0.99954,-0.99437,-0.99128,-0.97322,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.91304,-0.99662,-0.99071,-0.28270,0.59062,-0.99939,-0.99412,-0.99154,-0.97633,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.01812,-0.95854,-0.90793,-0.51266,0.36674,-0.99961,-0.94875,-0.90912,-0.73217,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.97826,-0.99932,-0.99677,-0.24262,0.73348,-0.99956,-0.99867,-0.99818,-0.99377,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.11594,-0.96266,-0.91707,-0.57806,0.63539,-0.99965,-0.95899,-0.90340,-0.77328,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.97826,-0.99932,-0.99677,-0.20464,1.00000,-0.99952,-0.99861,-0.99788,-0.99377,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.88768,-0.99565,-0.98811,-0.39662,0.60768,-0.99966,-0.99352,-0.98899,-0.96387,1.00000,0.00000,0.00000,0.00000,0.00000
-0.99004,-0.97826,-0.99961,-0.99481,0.15612,0.75693,-0.99899,-0.99879,-0.99896,-0.99689,0.99600,0.00400,0.00000,0.00000,0.00000
-0.97758,-0.77174,-0.99121,-0.97619,-0.71097,-0.27932,-0.99955,-0.99273,-0.98920,-0.96512,0.97200,0.00200,0.00000,0.00000,0.02600
-0.97509,-0.94928,-0.99781,-0.99495,-0.36709,0.76759,-0.99957,-0.99655,-0.99393,-0.98318,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.90942,-0.99685,-0.98927,-0.38819,0.61834,-0.99945,-0.99521,-0.99198,-0.97945,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.96014,-0.99860,-0.99506,-0.07384,0.76333,-0.99943,-0.99685,-0.99614,-0.98692,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.80797,-0.99260,-0.97991,-0.43671,0.62473,-0.99966,-0.98964,-0.98101,-0.94207,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.86232,-0.99576,-0.98187,-0.51477,0.46055,-0.99960,-0.99473,-0.99020,-0.97322,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.94928,-0.99843,-0.99304,-0.19620,0.20043,-0.99930,-0.99691,-0.99705,-0.98879,0.99000,0.01000,0.00000,0.00000,0.00000
-0.97758,-0.91304,-0.99662,-0.99071,-0.41772,0.63326,-0.99958,-0.99509,-0.99133,-0.97571,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.90217,-0.99699,-0.98699,-0.25316,0.52452,-0.99957,-0.99455,-0.99276,-0.97322,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.96014,-0.99843,-0.99556,-0.26582,0.85714,-0.99948,-0.99715,-0.99545,-0.98754,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.95652,-0.99865,-0.99397,-0.23840,1.00000,-0.99962,-0.99746,-0.99579,-0.98692,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97260,-0.05797,-0.95659,-0.91902,-0.67300,0.07036,-0.99967,-0.96075,-0.92364,-0.77764,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.97464,-0.99921,-0.99630,-0.28481,1.00000,-0.99939,-0.99855,-0.99753,-0.99439,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.94565,-0.99787,-0.99407,-0.31857,0.50746,-0.99954,-0.99643,-0.99497,-0.98318,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.93478,-0.99746,-0.99295,-0.47679,0.79744,-0.99973,-0.99661,-0.99285,-0.97945,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.97826,-0.99912,-0.99742,-0.35654,0.72495,-0.99956,-0.99855,-0.99766,-0.99315,1.00000,0.00000,0.00000,0.00000,0.00000
-0.99004,-0.97826,-0.99961,-0.99481,-0.14557,1.00000,-0.99982,-0.99909,-0.99879,-0.99377,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.72826,-0.99165,-0.96464,-0.44726,0.38380,-0.99965,-0.98849,-0.98157,-0.93709,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.88768,-0.99565,-0.98811,-0.46414,0.54797,-0.99972,-0.99412,-0.98938,-0.96450,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.97464,-0.99932,-0.99577,-0.09283,1.00000,-0.99950,-0.99843,-0.99788,-0.99315,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.97826,-0.99942,-0.99630,0.13924,0.91258,-0.99943,-0.99830,-0.99827,-0.99315,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.99638,-0.99990,-0.99896,0.39662,0.39019,-0.99637,-0.99945,-0.99987,-1.00000,0.79900,0.01200,0.00000,0.18700,0.00200
-0.97758,-0.74275,-0.99010,-0.97321,-0.49367,0.28998,-0.99967,-0.98734,-0.97949,-0.92837,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.46014,-0.97926,-0.94416,-0.57806,0.11514,-0.99957,-0.97716,-0.96223,-0.88664,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.95290,-0.99835,-0.99423,-0.52321,1.00000,-0.99957,-0.99794,-0.99484,-0.99003,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.92029,-0.99690,-0.99146,-0.54008,0.24947,-0.99960,-0.99630,-0.99384,-0.98131,1.00000,0.00000,0.00000,0.00000,0.00000
-0.99253,-0.96739,-0.99954,-0.99071,0.15612,0.57356,-0.99879,-0.99861,-0.99892,-0.99689,0.99200,0.00800,0.00000,0.00000,0.00000
-0.98506,-0.93116,-0.99815,-0.98939,-0.22152,0.63539,-0.99941,-0.99649,-0.99527,-0.98567,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.47826,-0.97996,-0.94602,-0.54430,0.46055,-0.99966,-0.97650,-0.95335,-0.86795,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98755,-0.97101,-0.99935,-0.99444,-0.32911,0.40725,-0.99960,-0.99885,-0.99861,-0.99439,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.85145,-0.99485,-0.98264,-0.45148,0.76333,-0.99961,-0.99291,-0.98573,-0.96325,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.88768,-0.99654,-0.98513,-0.31857,0.57569,-0.99958,-0.99425,-0.99141,-0.97135,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.85870,-0.99510,-0.98347,-0.38397,0.32409,-0.99957,-0.99255,-0.98964,-0.96325,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.60870,-0.98344,-0.96312,-0.61603,0.18977,-0.99963,-0.98304,-0.96809,-0.90969,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.85870,-0.99565,-0.98140,-0.37131,0.79957,-0.99967,-0.99328,-0.98773,-0.96201,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.79710,-0.99218,-0.97880,-0.42194,0.34968,-0.99960,-0.98879,-0.98313,-0.94207,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.93116,-0.99815,-0.98939,-0.14557,0.69510,-0.99941,-0.99618,-0.99510,-0.98443,1.00000,0.00000,0.00000,0.00000,0.00000
-0.99004,-0.99638,-0.99996,-0.99854,0.36709,0.36034,-0.99758,-0.99964,-1.00000,-1.00000,0.66209,0.00062,0.00000,0.33396,0.00333
-0.98755,-0.90942,-0.99793,-0.98389,-0.01477,0.90405,-0.99950,-0.99515,-0.99384,-0.97820,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.97101,-0.99910,-0.99584,-0.34810,0.61407,-0.99971,-0.99849,-0.99775,-0.99128,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.84058,-0.99510,-0.97908,-0.48312,0.07036,-0.99964,-0.99358,-0.99150,-0.96512,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.94565,-0.99787,-0.99407,-0.17300,1.00000,-0.99951,-0.99576,-0.99337,-0.98069,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.73551,-0.98982,-0.97247,-0.47046,0.37740,-0.99953,-0.98649,-0.97758,-0.93647,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.89493,-0.99676,-0.98606,-0.48523,0.70789,-0.99956,-0.99576,-0.99133,-0.97945,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.93116,-0.99732,-0.99258,-0.43460,0.16844,-0.99954,-0.99618,-0.99501,-0.98194,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.87681,-0.99524,-0.98699,-0.45359,0.40299,-0.99964,-0.99346,-0.98938,-0.96450,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.77174,-0.99032,-0.97836,-0.58228,0.14072,-0.99960,-0.98940,-0.98209,-0.94581,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.88406,-0.99551,-0.98774,-0.38819,0.84435,-0.99973,-0.99322,-0.98704,-0.95827,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.98551,-0.99961,-0.99737,-0.08439,0.87846,-0.99869,-0.99903,-0.99887,-0.99813,0.99200,0.00000,0.00000,0.00000,0.00800
-0.99004,-0.95290,-0.99912,-0.98960,0.06540,0.72495,-0.99928,-0.99770,-0.99766,-0.99190,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98755,-0.96014,-0.99910,-0.99258,-0.31857,0.91045,-0.99962,-0.99843,-0.99731,-0.99190,1.00000,0.00000,0.00000,0.00000,0.00000
-0.99004,-0.93116,-0.99871,-0.98513,0.02954,0.89339,-0.99945,-0.99679,-0.99618,-0.98630,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.98188,-0.99943,-0.99723,-0.31857,0.77825,-0.99968,-0.99897,-0.99844,-0.99439,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.96014,-0.99876,-0.99444,-0.27426,0.93390,-0.99967,-0.99776,-0.99627,-0.98754,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.93116,-0.99815,-0.98939,-0.13080,1.00000,-0.99950,-0.99612,-0.99423,-0.98256,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98755,-0.96739,-0.99926,-0.99382,-0.09072,0.85714,-0.99957,-0.99830,-0.99788,-0.99190,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.85507,-0.99611,-0.97821,-0.36076,0.69510,-0.99966,-0.99388,-0.98964,-0.96637,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.93841,-0.99810,-0.99165,-0.18565,0.95522,-0.99930,-0.99624,-0.99419,-0.98630,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.95652,-0.99865,-0.99397,-0.35865,0.87633,-0.99969,-0.99782,-0.99605,-0.98754,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.98913,-0.99960,-0.99837,-0.17300,1.00000,-0.99717,-0.99909,-0.99874,-0.99938,0.95800,0.00400,0.00000,0.00000,0.03800
-0.97509,-0.05797,-0.96022,-0.91166,-0.58017,0.27719,-0.99960,-0.95632,-0.91801,-0.77577,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.36957,-0.97336,-0.94077,-0.66667,-0.13220,-0.99960,-0.97553,-0.96119,-0.87294,0.99800,0.00000,0.00000,0.00000,0.00200
-0.98257,-0.82246,-0.99454,-0.97675,-0.31224,0.81876,-0.99972,-0.99091,-0.98443,-0.94519,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.93841,-0.99835,-0.99045,-0.12236,1.00000,-0.99927,-0.99649,-0.99484,-0.98754,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.88406,-0.99643,-0.98466,-0.18987,0.75693,-0.99964,-0.99309,-0.99016,-0.96263,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.85145,-0.99485,-0.98264,-0.42405,0.62260,-0.99971,-0.99261,-0.98682,-0.95578,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.98551,-0.99954,-0.99770,-0.00211,1.00000,-0.99919,-0.99879,-0.99857,-0.99626,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.94928,-0.99843,-0.99304,-0.21308,0.84009,-0.99961,-0.99697,-0.99549,-0.98443,0.99800,0.00200,0.00000,0.00000,0.00000
-0.98257,-0.97826,-0.99932,-0.99677,-0.01688,1.00000,-0.99934,-0.99830,-0.99788,-0.99377,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.05797,-0.96022,-0.91166,-0.62236,0.13859,-0.99965,-0.95996,-0.92612,-0.78013,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.91667,-0.99743,-0.98885,-0.29747,0.93390,-0.99968,-0.99558,-0.99224,-0.97509,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.86594,-0.99587,-0.98233,-0.39451,0.50107,-0.99970,-0.99382,-0.99020,-0.96387,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.93116,-0.99732,-0.99258,-0.31857,0.69083,-0.99949,-0.99552,-0.99289,-0.98007,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98755,-0.98913,-0.99976,-0.99754,-0.05485,0.46695,-0.99798,-0.99933,-0.99952,-0.99938,0.98600,0.00000,0.00000,0.00000,0.01400
-0.98506,-0.89130,-0.99708,-0.98353,-0.27426,0.70576,-0.99956,-0.99485,-0.99220,-0.97509,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.84058,-0.99385,-0.98327,-0.48523,0.11301,-0.99958,-0.99200,-0.98890,-0.96014,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.72101,-0.98926,-0.97098,-0.57173,0.46908,-0.99969,-0.98801,-0.97489,-0.93024,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.59783,-0.98298,-0.96210,-0.65190,-0.13220,-0.99971,-0.98389,-0.97524,-0.90470,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.91304,-0.99662,-0.99071,-0.40928,0.51386,-0.99964,-0.99503,-0.99194,-0.97322,1.00000,0.00000,0.00000,0.00000,0.00000
