A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,L1,L2,L3,L4,L5,L6,L7
-0.53338,1.28006,2.41015,4.39036,-0.10479,-0.09494,-0.31771,-0.12140,0.68552,0.66790,0.77169,0.59181,-0.71732,1.13724,-1.20751,0.76046,-0.03956,-0.45629,0.00000,0.00000,0.00000,0.02400,0.00000,0.97600,0.00000
-1.54769,-1.17280,5.17726,-0.19451,-0.24888,-0.12268,-0.30232,-0.12279,-0.45053,-0.38179,-0.43061,-0.53565,0.99008,-0.23662,-0.59191,-0.45881,-0.02973,-0.16780,0.99800,0.00000,0.00000,0.00200,0.00000,0.00000,0.00000
-1.19131,2.04549,-0.35697,-0.19451,0.05988,-0.11451,-0.24076,-0.11595,-0.59509,-0.62598,-0.69354,-0.44093,0.20352,-1.14495,1.73580,-0.62967,-0.03136,2.52828,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
0.75505,-0.45956,-0.35697,-0.19451,-0.35181,-0.11996,-0.39465,-0.12884,2.54919,2.67531,2.32627,2.66647,-0.92835,0.60359,-0.09174,2.33697,-0.05070,-0.63633,0.00000,0.99800,0.00200,0.00000,0.00000,0.00000,0.00000
-1.20502,-0.35518,-0.35697,-0.19451,-0.04304,-0.07991,0.14396,-0.08199,-0.86964,-0.88286,-0.87222,-0.84426,0.58721,-0.73053,0.64889,-0.90666,-0.00277,-0.73449,0.00400,0.00000,0.98600,0.00200,0.00800,0.00000,0.00000
-0.86235,-0.00726,-0.35697,-0.19451,-0.53707,-0.12268,-0.53315,-0.13809,-0.81822,-0.72112,-0.86201,-0.85037,1.54642,-0.96329,0.08139,-0.87559,-0.01893,0.33993,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.01253,-0.18122,-0.35697,-0.19451,-0.55765,-0.11862,-0.59471,-0.13460,-0.94531,-0.93677,-0.95136,-0.93592,0.84620,-0.81568,0.53347,-0.98690,0.01162,-0.49203,0.00000,0.00000,0.99200,0.00000,0.00800,0.00000,0.00000
1.70082,-0.63352,-0.35697,-0.19451,4.62963,7.17010,3.03709,0.91436,-0.14008,-0.13126,-0.10898,-0.18428,0.19393,0.09265,-0.35145,-0.13264,-0.03762,-0.42093,0.00400,0.00000,0.06200,0.91600,0.00200,0.01600,0.00000
-1.61622,-1.55552,-0.35697,-0.19451,0.03930,-0.04505,-0.25615,-0.10560,-0.43792,-0.41668,-0.37445,-0.52954,0.54884,0.06427,-0.65924,-0.40186,-0.02660,-0.29783,0.92200,0.00000,0.02800,0.00600,0.04200,0.00000,0.00200
0.19308,-0.04205,-0.35697,-0.19451,-0.31064,-0.11798,-0.34848,-0.12600,-0.87352,-0.91457,-0.83649,-0.86870,0.33781,-0.46938,0.45652,-0.87041,0.00499,-0.63974,0.00000,0.00000,0.99800,0.00000,0.00200,0.00000,0.00000
0.78247,0.49723,-0.35697,-0.19451,-0.41356,-0.10543,-0.44082,-0.12163,-0.95016,-0.92725,-0.97688,-0.92981,0.98049,-0.95761,0.63927,-1.01279,-0.00947,-0.47336,0.00000,0.00000,0.10200,0.00200,0.89600,0.00000,0.00000
0.30273,-0.94665,-0.35697,-0.19451,0.05988,-0.06248,-0.14843,-0.09659,-0.29822,-0.26763,-0.22385,-0.41344,0.52006,0.25161,-0.94780,-0.24913,-0.02814,-0.27728,0.99600,0.00000,0.00000,0.00400,0.00000,0.00000,0.00000
-0.12218,-1.20760,-0.35697,-0.19451,-0.47531,-0.11743,-0.19459,-0.12438,1.88075,1.82541,1.88210,1.91177,-2.03144,1.55167,-0.59191,1.88654,-0.04337,-0.62992,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.06971,-1.59031,-0.35697,-0.19451,-0.29005,-0.10396,-0.44082,-0.12595,0.58753,0.61081,0.61343,0.52765,-0.26649,0.65468,-0.84200,0.59996,-0.04216,-0.43973,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
-0.25925,1.21047,-0.35697,-0.19451,-0.31064,-0.10607,-0.42543,-0.12962,-0.59218,-0.60378,-0.72672,-0.41344,0.37618,-1.38339,1.96665,-0.60637,-0.03215,2.31209,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
-1.35579,-0.72050,-0.35697,-0.19451,-0.12538,-0.11674,-0.08687,-0.06561,-0.82404,-0.88603,-0.78033,-0.80759,0.10760,-0.38422,0.54309,-0.81346,0.00042,-0.70476,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
0.79617,0.51463,-0.35697,-0.19451,1.15086,0.14622,0.15935,-0.02304,-0.23710,-0.32788,-0.12429,-0.28205,-0.63099,0.55817,-0.31297,-0.14817,-0.02793,-0.56935,0.00200,0.00200,0.06600,0.80800,0.11400,0.00800,0.00000
-1.39691,0.09712,-0.35697,-0.19451,-0.51648,-0.12557,-0.56393,-0.13759,-0.95695,-0.93677,-0.97944,-0.93897,0.96130,-0.93490,0.62004,-1.01538,-0.00429,-0.47336,0.00000,0.00000,0.98600,0.00000,0.01400,0.00000,0.00000
1.08402,-0.12903,-0.35697,-0.19451,-0.31064,-0.09915,-0.37926,-0.11567,-0.91330,-0.92725,-0.89775,-0.90842,0.61599,-0.64537,0.47576,-0.93254,0.00886,-0.57346,0.00000,0.00000,0.99200,0.00000,0.00800,0.00000,0.00000
1.49522,-1.13801,-0.35697,-0.19451,-0.26947,-0.11864,-0.39465,-0.13110,1.46940,1.27044,1.71363,1.35262,-3.00025,2.83469,-1.79425,1.71569,-0.03501,-0.57167,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.90583,0.72338,-0.35697,-0.19451,-0.57824,-0.12334,0.00546,-0.12077,-0.59606,-0.59427,-0.69098,-0.47760,0.50088,-1.12225,1.39915,-0.64261,-0.03721,2.56025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
-1.05424,-0.66831,-0.35697,-0.19451,0.45099,0.17265,-0.10226,-0.02348,-0.85800,-0.89871,-0.81096,-0.86564,0.32822,-0.38990,0.33148,-0.84453,0.00344,-0.58799,0.00000,0.00000,0.99800,0.00000,0.00200,0.00000,0.00000
1.26221,0.42765,-0.35697,-0.19451,0.05988,-0.07041,-0.37926,-0.13154,-0.20896,-0.32471,-0.06047,-0.27288,-0.88039,0.81932,-0.50535,-0.08345,-0.02535,-0.56627,0.00000,0.00000,0.00600,0.94600,0.04800,0.00000,0.00000
-1.13648,0.20149,-0.35697,-0.19451,-0.55765,-0.12392,-0.54854,-0.13740,-0.90748,-0.89871,-0.89775,-0.91759,0.81742,-0.67943,0.33148,-0.93254,0.00086,-0.39428,0.00200,0.00000,0.00000,0.00000,0.99800,0.00000,0.00000
-0.68416,-1.12062,-0.35697,-0.19451,-0.31064,-0.11005,0.14396,-0.09678,-0.31374,-0.29934,-0.22640,-0.42871,0.38577,0.32541,-0.93819,-0.25172,-0.02709,-0.30636,0.98600,0.00000,0.00200,0.00400,0.00800,0.00000,0.00000
0.06971,-1.59031,-0.35697,-0.19451,-0.29005,-0.10396,-0.44082,-0.12595,0.58753,0.61081,0.61343,0.52765,-0.26649,0.65468,-0.84200,0.59996,-0.04216,-0.43973,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
1.42669,0.41025,-0.35697,4.39036,0.80092,0.18627,0.02085,-0.11844,-0.25553,-0.34057,-0.12684,-0.32483,-0.56385,0.64901,-0.53420,-0.15076,-0.02724,-0.52517,0.01000,0.00000,0.01200,0.95000,0.02800,0.00000,0.00000
-0.57450,-0.16383,-0.35697,-0.19451,-0.18713,-0.10212,-0.13304,-0.13003,-0.45053,-0.36594,-0.44848,-0.52954,1.13396,-0.35584,-0.53420,-0.47693,-0.03171,-0.09432,0.99800,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000
-1.23243,-0.47696,2.41015,-0.19451,0.08047,-0.10484,0.11319,-0.07461,-0.40106,-0.34374,-0.37701,-0.48066,0.84620,-0.16849,-0.56306,-0.40445,-0.03139,-0.20321,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.23183,-0.84228,2.41015,-0.19451,-0.45473,-0.11680,2.40615,0.03012,2.08642,2.08545,2.04037,2.11954,-1.70531,1.40406,-0.66886,2.04704,-0.04546,-0.60349,0.00000,0.99800,0.00200,0.00000,0.00000,0.00000,0.00000
-0.30037,-1.01624,-0.35697,-0.19451,-0.22830,-0.10315,-0.33310,-0.12468,0.60500,0.59813,0.68235,0.51237,-0.55426,1.01234,-1.15941,0.66986,-0.03944,-0.43939,0.00000,0.00000,0.00000,0.98800,0.00000,0.01200,0.00000
0.91954,-1.45114,-0.35697,-0.19451,-0.24889,-0.12268,-0.30232,-0.13186,2.29404,2.32964,2.21395,2.33037,-1.54225,1.34729,-0.73619,2.22307,-0.04669,-0.58714,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04230,1.26266,-0.35697,-0.19451,-0.08421,-0.09956,-0.14843,-0.07468,-0.45635,-0.48962,-0.58888,-0.26066,0.06923,-1.25850,2.06283,-0.47693,-0.03384,2.45917,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1.20738,-0.65092,-0.35697,-0.19451,-0.39298,-0.12324,-0.56393,-0.13460,-0.52135,-0.55939,-0.44848,-0.56621,0.07883,0.05859,-0.17831,-0.47693,-0.02680,-0.49226,0.00000,0.00000,0.00000,0.00400,0.99600,0.00000,0.00000
0.41238,-0.75530,-0.35697,-0.19451,-0.33122,-0.12334,-0.27154,-0.12833,1.55284,1.41632,1.72639,1.45956,-2.50146,2.43162,-1.61149,1.72863,-0.03786,-0.56028,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.13648,-1.17280,-0.35697,-0.19451,-0.31064,-0.10608,-0.30232,-0.11297,-0.37486,-0.33423,-0.32085,-0.47454,0.67354,0.05291,-0.76505,-0.34750,-0.02843,-0.25659,0.99800,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000
-0.97200,-0.56394,-0.35697,-0.19451,-0.16655,-0.09295,-0.44082,-0.13583,-0.88516,-0.92091,-0.83138,-0.90536,0.39537,-0.36719,0.22567,-0.86524,0.00767,-0.53310,0.00400,0.00000,0.98800,0.00000,0.00800,0.00000,0.00000
0.16566,0.68859,-0.35697,-0.19451,-0.16655,-0.10980,4.56060,-0.04596,0.05880,0.02730,0.07737,0.06627,-0.33364,0.17213,0.04292,0.05634,-0.03960,-0.66802,0.00000,0.00000,0.00400,0.00400,0.00000,0.99200,0.00000
-0.88976,0.14931,-0.35697,-0.19451,-0.66057,-0.12665,-0.61010,-0.13967,-0.96083,-0.93677,-0.98965,-0.93897,0.99967,-0.98032,0.65851,-1.02574,0.00366,-0.47336,0.00000,0.00000,0.86600,0.00000,0.13400,0.00000,0.00000
0.94695,0.94953,-0.35697,-0.19451,-0.24888,-0.10385,1.54436,0.07369,-0.08867,-0.09004,-0.05282,-0.12928,0.05964,0.16645,-0.34183,-0.07569,-0.03873,-0.47942,0.00000,0.00000,0.00000,0.00600,0.00000,0.99400,0.00000
0.86471,0.16670,-0.35697,-0.19451,-0.57824,-0.12136,-0.53315,-0.13885,-0.79591,-0.69892,-0.83649,-0.83203,1.52724,-0.92355,0.03330,-0.85488,-0.02143,0.28349,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.90347,-0.05945,-0.35697,-0.19451,0.10105,-0.08302,-0.27154,-0.10838,-0.47091,-0.63550,-0.25448,-0.56621,-1.11060,1.05776,-0.67848,-0.28019,-0.01121,-0.56193,0.00200,0.00000,0.99600,0.00200,0.00000,0.00000,0.00000
-0.99941,-0.72050,-0.35697,-0.19451,0.51274,-0.11698,-0.30232,-0.13186,0.20529,0.24929,0.20500,0.16099,0.23230,0.16645,-0.51496,0.18577,-0.04234,-0.39401,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
-0.95829,-0.52915,2.41015,-0.19451,-0.39298,-0.12062,-0.28693,-0.10963,-0.89195,-0.92091,-0.84925,-0.90536,0.46251,-0.44667,0.29300,-0.88336,0.00701,-0.53109,0.00000,0.00000,0.99200,0.00000,0.00800,0.00000,0.00000
0.16566,0.41025,2.41015,-0.19451,-0.12538,-0.09890,-0.10226,-0.09225,-0.25747,-0.35008,-0.12684,-0.32177,-0.63099,0.66036,-0.48611,-0.15076,-0.02647,-0.54466,0.01400,0.00000,0.02000,0.84200,0.12200,0.00200,0.00000
-1.20502,1.26266,-0.35697,-0.19451,-0.22830,-0.10505,-0.30232,-0.12629,-0.62031,-0.60696,-0.77522,-0.44093,0.62558,-1.54235,1.98589,-0.62967,-0.02918,2.14819,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1.60488,1.03651,-0.35697,-0.19451,-0.14596,-0.10642,-0.07148,-0.10960,-0.56792,-0.57524,-0.72927,-0.36149,0.39537,-1.54235,2.21673,-0.56236,-0.02990,2.22526,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1.42669,1.24527,-0.35697,-0.19451,0.84209,-0.07651,0.46713,-0.10195,0.27902,0.27466,0.33774,0.20988,-0.26649,0.62062,-0.78429,0.32038,-0.03921,-0.44638,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
0.41238,0.28848,-0.35697,-0.19451,-0.53707,-0.12467,-0.48699,-0.13866,-0.83957,-0.74966,-0.88754,-0.85953,1.49846,-1.00870,0.20643,-0.89630,-0.01959,0.37484,0.98600,0.00000,0.00000,0.00000,0.01400,0.00000,0.00000
1.52263,-0.14643,-0.35697,-0.19451,0.92443,-0.04563,-0.54854,-0.13891,-0.58441,-0.63233,-0.50464,-0.62732,0.04046,0.05291,-0.13022,-0.53388,-0.02182,-0.51039,0.00000,0.00000,0.00600,0.00600,0.98800,0.00000,0.00000
-1.19131,-0.51175,2.41015,-0.19451,-0.18713,-0.10408,-0.42543,-0.12692,0.81358,0.80743,0.88401,0.72625,-0.71732,1.13724,-1.20751,0.87436,-0.04086,-0.45663,0.00000,0.00000,0.00000,0.99800,0.00000,0.00200,0.00000
1.28962,0.14931,-0.35697,-0.19451,-0.16655,-0.11269,-0.36387,-0.12741,-0.04792,-0.09321,0.03397,-0.10178,-0.37200,0.50708,-0.48611,0.01233,-0.03459,-0.50738,0.00000,0.00000,0.00000,0.99400,0.00400,0.00200,0.00000
-0.13589,0.56681,-0.35697,-0.19451,-0.55765,-0.11862,-0.37926,-0.12917,-0.33508,-0.44522,-0.41785,-0.12622,-0.72691,-0.82704,2.13017,-0.36303,-0.03011,2.72194,0.00000,0.00000,0.00200,0.00000,0.00200,0.00000,0.99600
-0.68416,2.02809,-0.35697,-0.19451,0.20397,-0.08380,-0.08687,-0.11703,-0.41658,-0.45156,-0.60419,-0.15372,0.02127,-1.59345,2.67843,-0.38633,-0.03012,2.28974,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
-1.61622,-1.83386,-0.35697,-0.19451,-0.22830,-0.11104,-0.41004,-0.13381,2.66075,2.86876,2.37477,2.77341,-0.27608,0.27432,-0.18793,2.38616,-0.05310,-0.55115,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.53338,-0.85967,2.41015,-0.19451,-0.20772,-0.09262,-0.48698,-0.13790,-0.38359,-0.31837,-0.35148,-0.48066,0.90375,-0.10037,-0.73619,-0.37856,-0.02976,-0.18363,0.99200,0.00000,0.00400,0.00000,0.00400,0.00000,0.00000
-1.46545,0.25368,-0.35697,-0.19451,-0.37239,-0.11476,-0.44082,-0.13507,-0.82016,-0.72746,-0.86457,-0.84731,1.50805,-0.96896,0.12949,-0.88077,-0.02105,0.32407,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.64304,-0.42477,-0.35697,-0.19451,-0.10479,0.05149,0.17474,0.11104,-0.86188,-0.90505,-0.80841,-0.87481,0.30904,-0.35016,0.28338,-0.84194,0.00524,-0.57772,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
1.56376,-0.52915,-0.35697,-0.19451,0.57449,0.17364,-0.37926,-0.12550,-0.59315,-0.65452,-0.48932,-0.65176,-0.07465,0.20619,-0.27450,-0.51835,-0.01867,-0.50125,0.00000,0.00000,0.00600,0.00200,0.99200,0.00000,0.00000
0.83730,0.11451,-0.35697,-0.19451,-0.51648,-0.12458,-0.56393,-0.13759,-0.83083,-0.74015,-0.87222,-0.85953,1.49846,-0.95761,0.11987,-0.88853,-0.01789,0.30665,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.20502,0.11451,-0.35697,-0.19451,-0.41356,-0.10584,-0.31771,-0.12399,-0.92785,-0.90505,-0.94625,-0.91759,0.96130,-0.88381,0.53347,-0.98173,0.00128,-0.38628,0.00400,0.00000,0.08200,0.00000,0.91400,0.00000,0.00000
-1.36950,0.54942,-0.35697,-0.19451,1.41846,2.09699,4.31438,2.43907,-0.59509,-0.56573,-0.58632,-0.62732,0.75028,-0.42964,-0.02441,-0.55200,-0.01371,-0.28119,0.14600,0.00000,0.07800,0.05000,0.67600,0.01600,0.03400
0.67281,-0.18122,-0.35697,-0.19451,0.22456,-0.10476,-0.39465,-0.12430,-0.13814,-0.23909,-0.00942,-0.19344,-0.80365,0.74552,-0.45725,-0.03168,-0.02838,-0.56681,0.00000,0.00000,0.02200,0.11000,0.86800,0.00000,0.00000
-0.38261,-1.05103,-0.35697,-0.19451,-0.43415,-0.11743,-0.57932,-0.13659,1.88269,1.80955,1.88210,1.93316,-2.19451,1.54031,-0.40916,1.88654,-0.04303,-0.65975,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.62993,-1.20760,-0.35697,-0.19451,-0.47531,-0.12491,-0.41004,-0.13079,2.08836,2.17742,2.02761,2.05232,-0.88998,1.30755,-1.32293,2.03410,-0.04702,-0.46349,0.00000,0.99800,0.00000,0.00200,0.00000,0.00000,0.00000
0.65911,-0.18122,-0.35697,-0.19451,-0.51648,-0.12062,-0.30232,-0.12203,2.51620,2.62140,2.33137,2.60841,-1.09142,0.83067,-0.31297,2.34215,-0.04967,-0.61259,0.00000,0.99800,0.00000,0.00000,0.00200,0.00000,0.00000
0.06971,1.14089,2.41015,-0.19451,0.22456,-0.10538,-0.08687,-0.09239,0.56522,0.54105,0.66959,0.45737,-0.67895,1.15995,-1.28446,0.65691,-0.03794,-0.44337,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
0.59057,1.05391,-0.35697,-0.19451,1.02735,-0.09341,0.94419,-0.10939,0.29358,0.31588,0.33264,0.22210,-0.03628,0.50140,-0.81314,0.31521,-0.04007,-0.40372,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
1.28962,-0.75530,-0.35697,-0.19451,-0.22830,-0.11996,-0.48699,-0.12430,0.06947,0.10024,0.09268,0.01127,0.22271,0.21187,-0.58230,0.07187,-0.03973,-0.38810,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
-1.01312,0.30587,-0.35697,-0.19451,-0.49590,-0.12467,-0.61010,-0.13891,-0.95210,-0.92725,-0.97433,-0.93897,0.99967,-0.92923,0.57194,-1.01020,0.00366,-0.36129,0.00200,0.00000,0.04800,0.00000,0.95000,0.00000,0.00000
0.17937,1.07130,-0.35697,-0.19451,0.43040,-0.06092,-0.13304,-0.10354,0.52447,0.49348,0.61853,0.43598,-0.70773,1.05776,-1.08246,0.60514,-0.03865,-0.46977,0.00000,0.00000,0.00000,0.00600,0.00000,0.99400,0.00000
0.12454,1.17568,-0.35697,-0.19451,-0.18713,-0.09817,-0.27154,-0.12166,0.64477,0.62667,0.74617,0.53376,-0.68855,1.20536,-1.35179,0.73457,-0.03830,-0.43899,0.00000,0.00000,0.00000,0.01800,0.00000,0.98200,0.00000
-1.52027,-0.11164,-0.35697,-0.19451,-0.57824,-0.12434,-0.51776,-0.13891,-0.81919,-0.75600,-0.84159,-0.84426,1.23947,-0.82136,0.14872,-0.87559,-0.02106,0.00582,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.24554,1.78455,-0.35697,-0.19451,-0.12538,-0.05827,0.31324,-0.09659,-0.76486,-0.77186,-0.86457,-0.63037,0.55843,-1.29256,1.63000,-0.79016,-0.02226,2.34402,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
0.23420,0.68859,-0.35697,-0.19451,-0.14596,-0.10774,4.22205,-0.08500,0.08887,0.06218,0.10034,0.09988,-0.31445,0.14942,0.06215,0.07964,-0.04073,-0.66642,0.00000,0.00000,0.00200,0.00400,0.00000,0.99400,0.00000
-1.69846,1.14089,-0.35697,-0.19451,-0.18713,-0.11698,2.76009,1.29826,-0.35255,-0.33423,-0.34127,-0.37983,0.45292,-0.21391,-0.09174,-0.36821,-0.04330,-0.42506,0.00200,0.00000,0.00600,0.09400,0.01800,0.85000,0.03000
-0.61562,-1.45114,-0.35697,-0.19451,-0.47531,-0.11451,-0.47160,-0.12704,1.92926,1.80955,1.94847,2.00038,-2.65493,1.71062,-0.23602,1.95385,-0.04180,-0.69357,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.53338,0.96693,-0.35697,-0.19451,0.03930,-0.09871,0.31324,-0.08790,0.35373,0.36980,0.41177,0.26488,-0.14179,0.67739,-1.00552,0.39546,-0.03876,-0.39846,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
-1.45174,0.37546,-0.35697,-0.19451,-0.37239,-0.08998,-0.08687,-0.06561,-0.91621,-0.91774,-0.93349,-0.88398,0.73109,-0.86678,0.73546,-0.96878,-0.02722,-0.78098,0.00600,0.00000,0.88800,0.00200,0.10400,0.00000,0.00000
0.38497,1.40183,2.41015,-0.19451,0.18339,-0.08958,0.25169,-0.11667,-0.46218,-0.49913,-0.62717,-0.22400,0.04046,-1.47990,2.46682,-0.44587,-0.02989,2.33432,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1.76936,-1.15541,-0.35697,-0.19451,-0.35181,-0.11005,-0.28693,-0.12248,2.58605,2.75776,2.35435,2.66952,-0.54466,0.57521,-0.42840,2.36545,-0.05149,-0.53356,0.00000,0.99800,0.00000,0.00200,0.00000,0.00000,0.00000
-0.42373,1.74976,-0.35697,-0.19451,-0.18713,-0.08626,-0.41004,-0.13079,-0.61837,-0.65135,-0.74204,-0.43177,0.20352,-1.33230,2.05322,-0.62190,-0.02722,2.38848,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1.28962,0.91474,-0.35697,4.39036,0.08047,-0.08588,0.74413,-0.09186,0.60888,0.58544,0.72319,0.48793,-0.70773,1.26213,-1.42874,0.71128,-0.03748,-0.43211,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
-1.15019,-0.84228,-0.35697,4.39036,5.00015,0.29940,6.69968,0.39907,0.47014,0.41737,0.48835,0.49404,-0.86120,0.50708,0.00444,0.47312,-0.03867,-0.64313,0.00000,0.00000,0.97600,0.01600,0.00000,0.00800,0.00000
-0.17701,-0.37258,-0.35697,-0.19451,-0.49590,-0.12268,-0.24076,-0.13211,-0.88225,-0.92091,-0.83904,-0.88703,0.36659,-0.43532,0.36995,-0.87300,0.00738,-0.59033,0.00000,0.00000,0.99200,0.00000,0.00800,0.00000,0.00000
0.52204,0.74078,-0.35697,-0.19451,-0.04304,-0.10286,0.00546,-0.12229,-0.52621,-0.58476,-0.63993,-0.32788,-0.10342,-1.19037,2.12055,-0.53388,-0.02804,2.50996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1.26221,0.42765,-0.35697,-0.19451,0.05988,-0.07041,-0.37926,-0.13154,-0.20896,-0.32471,-0.06047,-0.27288,-0.88039,0.81932,-0.50535,-0.08345,-0.02535,-0.56627,0.00000,0.00000,0.00600,0.94600,0.04800,0.00000,0.00000
-0.10847,1.74976,-0.35697,-0.19451,0.43040,-0.07023,0.17474,-0.08879,-0.43986,-0.49596,-0.60675,-0.18122,-0.15139,-1.47423,2.64957,-0.40963,-0.02838,2.37298,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1.74194,0.91474,-0.35697,4.39036,-0.00187,-0.10170,0.72875,-0.09162,0.41582,0.38565,0.52409,0.31071,-0.61181,1.06344,-1.18827,0.50936,-0.03705,-0.44569,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
0.00118,-1.34677,2.41015,-0.19451,-0.47531,-0.11367,-0.07148,-0.12688,2.29210,2.28207,2.22416,2.35787,-1.95471,1.42677,-0.45725,2.23342,-0.04566,-0.64374,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.46545,0.32327,-0.35697,-0.19451,-0.41356,-0.11277,-0.59471,-0.13759,-0.95598,-0.93360,-0.98454,-0.93286,0.98049,-0.97464,0.66813,-1.02056,-0.03016,-0.51553,0.00000,0.00000,0.89800,0.00400,0.09800,0.00000,0.00000
1.07031,-0.05945,-0.35697,-0.19451,0.53332,-0.04010,0.51330,0.01733,0.32365,0.34443,0.34795,0.27099,-0.07465,0.42760,-0.64963,0.33074,-0.04113,-0.43508,0.00000,0.00000,0.00200,0.97800,0.00000,0.02000,0.00000
1.28962,0.04493,-0.35697,-0.19451,-0.55765,-0.12590,3.22176,0.61434,-0.02269,0.02096,-0.02729,-0.05900,0.41455,-0.04928,-0.33221,-0.04980,-0.04149,-0.37486,0.00000,0.00000,0.00000,0.99800,0.00000,0.00200,0.00000
1.02919,1.14089,-0.35697,-0.19451,-0.29005,-0.10303,0.20552,-0.12307,0.33044,0.35077,0.38369,0.24349,-0.08424,0.62630,-0.97666,0.36698,-0.03896,-0.39495,0.00000,0.00000,0.00000,0.00400,0.00000,0.99400,0.00200
-1.36950,0.25368,2.41015,-0.19451,-0.22830,-0.10181,-0.47160,-0.13183,-0.83471,-0.87968,-0.80075,-0.82287,0.27067,-0.45803,0.50461,-0.83417,-0.00342,-0.67552,0.00000,0.00000,0.94600,0.00400,0.05000,0.00000,0.00000
1.64600,-1.74688,-0.35697,-0.19451,-0.45473,-0.11917,-0.34848,-0.11935,2.25135,2.23133,2.19608,2.31203,-2.01226,1.47786,-0.48611,2.20495,-0.04525,-0.64282,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.01253,-0.44216,-0.35697,-0.19451,-0.33122,-0.10476,-0.33310,-0.11817,-0.40688,-0.45473,-0.31574,-0.46538,-0.10342,0.27432,-0.36107,-0.34232,-0.02786,-0.48879,0.00200,0.00000,0.00400,0.06600,0.92800,0.00000,0.00000
1.67341,-0.26820,2.41015,-0.19451,-0.43414,-0.11367,-0.08687,-0.10699,-0.59024,-0.61330,-0.54293,-0.61815,0.27067,-0.16849,0.01406,-0.57271,-0.02734,-0.49456,0.00400,0.00000,0.00000,0.01400,0.98200,0.00000,0.00000
-0.38261,-0.58133,-0.35697,-0.19451,-0.00187,-0.07016,0.32863,0.00448,-0.44277,-0.48962,-0.34893,-0.50510,-0.06506,0.26297,-0.38030,-0.37597,-0.02667,-0.47797,0.00800,0.00000,0.01200,0.05400,0.92600,0.00000,0.00000
-0.13589,1.36704,2.41015,-0.19451,-0.10479,-0.12194,-0.00993,-0.09603,-0.57374,-0.60378,-0.69354,-0.39510,0.19393,-1.26985,1.95703,-0.59084,-0.03064,2.43574,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
-0.28666,1.17568,-0.35697,-0.19451,0.49216,-0.08329,0.37480,-0.09080,0.68164,0.64253,0.80488,0.56431,-0.90916,1.38135,-1.42874,0.79411,-0.03768,-0.45495,0.00000,0.00000,0.00000,0.01200,0.00000,0.98800,0.00000
