A1,A2,A3,A4,A5,A6,A7,A8,A9,L1,L2,L3,L4,L5
-0.196107,-0.805166,0.932903,0.631625,-0.095315,-0.904857,1.653453,0.988935,-0.337068,3,5,1,2,4
0.102322,1.18216,1.301845,1.064135,-0.662449,0.106835,-1.710246,1.078936,-1.558631,3,2,5,1,4
-0.733971,1.587949,-0.072987,1.648888,-0.928726,0.59356,1.136761,-1.036093,0.971253,4,3,1,5,2
0.484032,1.327828,1.026879,-0.084611,0.440697,0.311955,-1.290651,0.687777,0.426408,2,4,5,1,3
0.574254,-0.108041,1.702113,1.199078,-1.053219,0.732625,0.484828,-1.486099,0.561752,4,1,3,5,2
0.001689,1.636505,0.97815,0.178355,0.115632,-1.360293,-0.274606,1.265862,-1.253241,2,5,3,1,4
0.293177,-1.550847,-0.702973,-0.790467,-1.523525,-0.14348,1.258132,-0.059926,0.089785,5,4,1,3,2
0.265416,1.320891,-0.288783,-0.274916,-0.918351,-0.75884,0.290635,1.290093,1.162122,5,4,3,1,2
-0.740911,0.0515,-1.075396,-1.672787,-0.973681,1.716505,0.287167,0.358926,1.713908,5,1,4,3,2
0.983725,-0.323075,1.74388,-1.292179,1.132324,-0.188676,-1.009765,1.300477,-0.520997,2,3,5,1,4
-1.108741,-0.444465,-1.433897,0.780408,1.032038,-0.15391,0.169264,-0.194927,1.158652,2,4,3,5,1
0.470152,-1.158931,-0.769104,0.686986,0.22975,0.697859,0.349586,-1.088017,-0.888854,3,1,2,5,4
1.073948,1.265399,-0.595075,-1.074194,0.603229,-1.057828,-0.874523,-1.229942,1.43975,2,4,3,5,1
-1.015049,-0.215558,0.779757,-0.672825,-1.105091,-1.701,-0.628314,0.365849,-1.298355,3,5,2,1,4
-0.598637,0.145143,0.14629,-1.306019,0.789969,0.756961,-0.531218,1.255477,-1.135249,2,3,4,1,5
-0.046892,-0.659498,0.908539,1.621207,1.194571,-1.075211,0.079103,0.705085,-1.457991,1,4,3,2,5
1.351555,0.63764,-1.235503,0.662765,-1.253791,1.626113,-0.701136,0.358926,0.658922,5,1,4,3,2
-0.119764,-1.637554,0.811082,-0.582863,0.070676,0.902978,-0.71154,-1.368405,1.647971,3,2,4,5,1
-0.043422,-1.186677,-0.487177,0.365199,0.872964,0.565748,-1.214361,0.078538,-0.656341,1,2,5,3,4
1.674274,-1.183209,-1.131085,-0.02925,-1.381742,-0.967436,0.106845,1.245092,-0.323187,5,4,2,1,3
-1.504332,1.008746,0.048834,1.244059,0.772678,1.361891,1.192245,-1.018785,0.235539,3,1,2,5,4
-1.41758,1.501242,-1.291192,0.517442,-0.499917,-0.240825,0.321844,-0.063387,-1.142189,4,3,1,2,5
-1.726418,-1.26298,-1.360804,-0.330277,-1.692974,0.680476,-1.675569,0.026614,-0.774332,5,1,4,2,3
1.15376,-0.524235,-1.343401,-0.323357,0.046469,-0.056565,0.973778,-0.800705,-0.232958,2,3,1,5,4
-0.373081,-1.245638,1.075607,1.583146,-0.060733,1.0038,-0.683798,-0.838782,1.516098,3,2,4,5,1
0.837982,1.171755,-1.517431,0.323678,-0.154103,1.243686,1.039665,1.269323,0.565222,5,2,3,1,4
-1.625785,0.870014,0.515232,-0.03617,0.682766,-0.831848,-0.652588,0.611622,1.047601,2,5,4,3,1
-0.393902,1.653846,-0.125196,0.444781,1.523094,1.532244,-1.464037,-1.09494,0.318828,2,1,5,4,3
-0.713151,-0.659498,1.124335,-1.406361,1.159989,0.357151,-1.380812,1.501249,-0.736159,2,3,5,1,4
1.042717,0.276938,1.232233,-0.759327,-1.488944,-0.140004,0.356522,-0.312621,-0.44812,5,2,1,3,4
0.477092,1.522052,-1.03711,-1.271418,-1.554649,-1.30119,-0.437589,-1.330328,1.592446,5,3,2,4,1
1.469539,0.769434,0.327281,-0.863129,-0.264763,-0.16434,-1.023636,1.217399,-0.538349,3,2,5,1,4
-0.69233,0.380987,-0.723857,-1.427122,1.657961,1.048996,0.873213,-0.50647,-0.65287,1,2,3,4,5
0.921264,0.700069,0.515232,0.773488,1.415891,-0.011369,-1.412021,-0.388776,0.704036,1,3,5,4,2
0.39728,-0.187812,-1.552236,-1.202216,-1.419781,-0.442468,0.928697,0.248155,1.352992,5,4,2,3,1
-0.33838,-0.11151,1.5072,0.116073,1.540384,-0.658018,-1.183151,1.027012,0.83591,1,4,5,2,3
-1.490452,-1.325409,-0.873522,0.4171,0.82455,0.670046,0.727569,-0.617241,-0.378713,1,3,2,5,4
1.309914,-0.701118,0.891136,1.586606,1.076994,-1.210799,-1.075651,-0.035695,-1.367762,1,4,3,2,5
-0.067713,-0.156597,-0.824794,-1.686627,-0.454961,0.610943,-0.45146,-1.572638,-1.097075,3,1,2,5,4
-1.667427,1.473496,-0.257458,0.060712,1.405517,0.364104,-1.304522,0.82624,-1.076253,1,3,5,2,4
-0.376551,-0.080295,1.235714,0.41364,-1.060135,-1.461114,0.921762,-1.607254,-1.183834,2,4,1,5,3
0.855332,1.400662,0.717106,-0.205714,-0.416921,-0.181723,0.231683,1.082398,-0.219077,5,3,2,1,4
1.264803,0.25266,1.395821,-0.745486,0.336953,0.457973,-0.843313,-1.264557,-0.215606,2,1,4,5,3
1.004546,1.352106,-0.74126,0.908431,-0.959849,-0.070471,-0.028397,1.245092,0.138369,5,4,3,1,2
1.577112,-1.273384,-1.444338,0.801169,-1.627269,-1.575842,1.639582,-0.357622,1.450161,5,4,1,3,2
-0.727031,-0.0907,0.755393,-1.3683,0.295455,-0.226919,-1.543795,-0.873398,-0.590404,1,2,5,4,3
-1.282246,-0.749674,1.207869,1.28558,1.146157,-0.623252,0.887084,0.009306,-0.305835,1,5,2,3,4
-0.418193,1.539393,0.9155,-1.060353,-0.461877,-0.9431,1.053535,0.698162,1.700027,4,5,2,3,1
-0.987288,-0.101105,0.386451,-1.582825,-0.925268,-0.428562,-0.583234,-0.201851,0.846321,5,3,4,2,1
-0.105884,0.651513,-1.138047,0.562423,0.084509,-1.530646,1.618776,1.45971,-1.523928,3,5,1,2,4
1.292564,1.379852,1.56637,1.455123,-0.62441,-0.929193,-1.550731,-0.07031,-1.617627,2,3,4,1,5
0.40075,-1.051414,0.476946,0.655845,1.516177,-0.817942,-0.49654,-0.042618,0.960842,1,5,4,3,2
-0.033012,-0.631752,0.504791,-0.354497,1.391684,-0.661495,-0.278073,1.636251,1.411988,3,5,4,1,2
0.962905,0.27347,-0.74126,-0.793927,1.23261,-1.49588,0.14499,-1.20571,-1.04849,1,5,2,4,3
1.049657,-1.273384,0.278552,-0.631304,1.208403,-0.797082,1.649985,-0.188004,-1.253241,2,4,1,3,5
0.182134,0.065373,-0.187846,0.001891,0.489111,0.04078,-0.312751,-0.492624,-0.756981,1,2,3,4,5
1.15029,1.327828,-0.459332,-0.364878,0.751929,0.04078,-1.661698,0.47662,1.176004,2,4,5,3,1
-1.011579,1.66772,0.362087,-1.416741,-0.302803,-1.554983,-0.174041,-0.513393,0.568693,3,5,2,4,1
-1.539033,1.587949,-0.887444,-0.105372,-0.136812,0.489262,-1.086055,1.608559,0.169603,4,2,5,1,3
0.76858,1.435345,-0.542866,-1.233357,-0.759277,1.236733,-1.134603,-1.655717,-0.711866,3,1,4,5,2
0.747759,1.209906,-1.186775,-1.299099,0.409573,-1.151696,0.654746,-1.271481,0.474993,3,4,1,5,2
0.189074,1.147477,-0.233094,-0.828528,-1.219209,0.033827,1.403776,0.417773,-1.263652,4,3,1,2,5
1.018426,0.443416,-1.381688,-0.831988,-0.486084,0.763914,-0.212186,0.511236,0.464582,5,1,4,2,3
0.997606,-0.916151,0.3238,-0.863129,-0.569079,-0.383366,-0.52775,0.313926,-1.513517,4,2,3,1,5
-1.174673,-0.531172,-0.636842,1.247519,0.665476,1.01423,0.855875,0.947396,-0.534878,4,1,3,2,5
0.348698,0.93938,1.03732,-1.427122,-0.489542,-1.488927,1.45926,-1.458406,-1.017257,2,5,1,4,3
1.705505,0.620298,1.103452,-0.184954,0.76922,0.01992,0.696359,-0.845706,-1.412877,1,3,2,4,5
1.611813,-1.405179,-0.849158,-1.572445,0.613604,0.962081,-1.609682,-0.364545,-1.326118,2,1,5,3,4
-1.028929,1.147477,-1.503508,-0.389098,-1.298746,1.42447,-1.224764,0.819317,1.706967,5,2,4,3,1
0.529143,0.734751,-0.915289,-0.364878,0.848757,-1.534123,1.448857,0.379696,-0.330128,2,5,1,3,4
1.469539,-0.819039,-0.581153,-0.658984,0.457987,-1.405489,1.174906,-0.208774,-0.986024,2,5,1,3,4
0.088441,-0.19128,0.101042,0.794248,0.184795,0.145078,-0.964684,-1.603793,-0.045559,1,2,4,5,3
0.733879,-0.309202,0.602247,0.894591,-0.759277,-1.530646,1.681195,-0.267621,0.933079,4,5,1,3,2
0.279296,0.398328,-1.687979,-1.292179,0.630894,1.334078,0.748375,0.975088,-1.131778,4,1,3,2,5
-1.028929,-0.524235,-1.419974,-1.465182,-0.340842,-1.353339,-1.138071,1.123937,0.14531,3,5,4,1,2
-1.559854,1.633037,-0.894405,0.240636,1.319064,0.037303,0.370392,-0.181081,1.356462,2,4,3,5,1
-1.351648,-1.027136,0.563961,-1.094954,0.461446,-1.189939,1.341357,-0.208774,1.682675,3,5,2,4,1
1.50077,0.488503,-1.534834,0.780408,-0.046901,0.916885,1.115955,1.072013,-0.916617,4,3,1,2,5
0.79634,0.186763,0.487388,0.908431,0.236667,-1.231658,0.911359,0.954319,1.408517,4,5,3,2,1
1.622223,-1.26298,-0.229613,0.465541,1.685626,-1.478497,-1.210893,0.178924,0.575633,1,5,4,3,2
0.560374,-1.051414,1.653384,-1.250658,-1.547732,-1.666234,1.417647,-0.316083,-0.6494,4,5,1,2,3
-1.237135,-1.661832,0.128887,-1.240277,0.316204,-0.077425,0.273296,0.656623,1.384225,3,5,4,2,1
0.834511,-0.45487,0.111484,-0.288756,1.242985,1.181107,-1.578472,-0.734935,-1.673153,1,2,4,3,5
-0.445953,1.227248,0.428218,-0.198794,-0.849189,-0.049612,-0.056138,-0.991092,0.950431,4,2,3,5,1
-1.139972,0.81799,1.347093,0.510522,-0.257847,-0.605869,1.417647,-0.423392,0.225128,3,5,1,4,2
0.810221,0.752093,1.03384,1.541625,-0.001945,-1.176033,1.71934,0.545852,1.252352,4,5,1,3,2
1.629163,-1.672237,-1.587042,1.558926,-0.479168,0.59356,-1.630488,-0.468393,1.53345,4,2,5,3,1
0.980255,-0.451401,1.228753,-0.243775,-1.309121,-1.683617,0.242086,-0.655318,0.64157,4,5,2,3,1
0.449331,-0.056017,-0.595075,-0.444459,0.558273,0.607467,0.418941,-1.001477,1.248881,3,2,4,5,1
-1.219784,-0.354289,1.354054,-0.444459,0.302371,-0.498094,0.914826,1.508173,0.610337,4,5,2,1,3
-1.021989,0.439947,1.594214,1.264819,-0.88377,1.059426,-0.579766,-1.72841,-1.381644,3,1,2,5,4
-0.720091,0.998341,1.583773,1.552006,0.37845,-0.122621,-0.715007,-0.818013,-0.739629,1,2,3,5,4
-0.779082,0.460757,-0.664687,-0.565562,0.703515,0.489262,0.769182,1.134321,-0.104555,3,4,2,1,5
1.393197,-1.668769,-1.600965,0.372119,1.453931,0.350198,1.07781,-0.205312,1.491806,2,4,3,5,1
0.435451,-0.753142,1.611617,0.282157,1.018206,0.520552,1.310148,1.605097,0.592985,3,5,2,1,4
-0.088534,-1.533506,-0.278342,-1.101874,-1.319495,1.010753,-0.531218,0.182385,-1.093605,5,1,3,2,4
-1.722948,-0.888405,-1.552236,-0.399478,-0.389256,-0.053088,-0.638717,1.276246,-0.979083,3,2,4,1,5
-1.04628,1.053833,-0.783027,0.230256,1.149615,-1.34291,-0.215654,0.739701,-0.514056,1,5,3,2,4
1.708975,0.665386,-0.56375,-1.530924,1.336354,-0.515477,0.346118,-0.963399,0.679744,1,4,3,5,2
-0.831134,-1.12078,0.988592,0.320218,-1.606521,1.605253,-0.992426,1.17586,-1.287944,5,1,3,2,4
0.584665,-0.142724,-1.343401,1.693869,1.574966,0.423207,-0.219122,0.532005,0.901846,1,4,5,3,2
1.358496,-1.713856,1.051243,-1.226437,0.693141,1.323648,-1.675569,-1.659178,-0.798625,2,1,5,4,3
0.706118,-1.432925,0.268111,1.351321,0.904087,1.650449,-0.066542,0.964704,-1.628038,3,1,4,2,5
1.098239,-0.85719,1.639462,-0.634764,1.637212,1.612206,0.543779,1.702021,-1.551691,2,3,4,1,5
-0.733971,1.341701,-1.343401,1.050294,-0.3443,-1.69057,0.571521,1.477018,-1.357351,3,5,2,1,4
-0.081593,0.654981,0.118445,0.541663,0.845299,-0.313834,1.282406,1.667406,1.647971,4,5,3,1,2
0.168253,1.678124,0.497829,-0.357957,0.447613,1.459236,0.439747,0.064691,0.103666,2,1,3,5,4
-1.552913,-1.495355,-1.409532,-0.492901,0.613604,-0.421609,-0.11509,-1.586485,1.512628,2,4,3,5,1
0.584665,-1.22136,1.503719,1.579686,-1.091258,-0.991772,0.065232,-0.378392,-1.405936,4,3,1,2,5
-0.404312,-1.599403,-1.614887,-1.444422,-1.661851,-0.675401,-1.061781,-0.672626,-1.34347,5,2,3,1,4
0.081501,-1.086097,-1.325998,-0.963471,-1.34716,0.308479,-1.380812,0.272387,-0.791684,4,1,5,2,3
0.383399,-0.073359,-0.118235,-0.223014,-0.472252,1.42447,1.372567,0.127,1.516098,5,2,3,4,1
-0.064243,-1.360092,0.459543,-1.191836,-0.060733,1.573964,-1.307989,-1.119171,-0.868032,2,1,5,4,3
0.876153,-0.97858,-0.817833,-1.056893,1.350187,0.197227,0.713698,0.469697,0.332709,1,5,2,3,4
1.705505,0.03069,1.406263,1.704249,1.395143,-1.51674,-1.061781,0.493928,-1.510046,1,5,3,2,4
0.359109,0.412201,1.496758,-1.309479,-0.240556,0.134648,-1.571537,0.241232,0.912257,4,3,5,2,1
-1.396759,-1.027136,1.03732,1.375542,-0.074566,0.857783,0.158861,-1.718025,-1.017257,3,1,2,5,4
-1.06016,0.190231,-0.104312,-0.4756,1.388226,1.160247,-0.368234,1.303939,1.696556,2,4,5,3,1
0.942084,-0.867595,-1.016226,-0.593243,0.02572,0.878642,-1.418957,0.99932,-1.163012,3,2,5,1,4
0.320937,-0.073359,-1.597484,0.84615,-0.406547,1.646972,0.859343,0.829702,-0.85415,4,1,2,3,5
-1.226725,-1.578593,-1.343401,-0.672825,1.557675,-1.697524,-0.153235,1.532404,-0.118436,1,5,4,2,3
0.820631,-1.169336,0.720587,0.86691,-0.610577,-1.457638,1.580631,-1.544946,-0.822917,2,4,1,5,3
1.577112,-0.246773,-1.110202,0.776948,0.796885,1.504431,0.852407,-1.583023,1.058012,4,1,3,5,2
-0.404312,-0.760079,-1.322518,0.039951,-0.38234,-0.435515,1.695066,0.898934,-1.683564,3,4,1,2,5
0.161313,-1.561252,1.072126,1.372081,0.648185,1.20892,0.907891,1.376632,-0.701455,4,2,3,1,5
-1.209374,0.103524,0.02795,-0.852749,1.716749,-0.883998,-0.357831,0.147769,0.322298,1,5,4,3,2
-1.705598,1.577544,1.642943,-0.257615,-0.448045,1.156771,1.376034,0.293156,-1.034609,4,2,1,3,5
1.590992,1.428408,1.639462,-0.939251,-0.741986,-0.908334,0.585392,1.203553,0.259832,4,5,2,1,3
-0.917886,1.664251,-1.642732,1.129876,1.12195,-0.435515,-0.371702,0.95778,-1.516987,1,4,3,2,5
-0.164876,-0.208622,-1.026668,-0.991152,-0.23364,1.660879,-1.633956,1.155091,0.811617,4,1,5,2,3
-0.817253,-1.647959,1.486316,-0.973851,-1.357535,-0.091331,1.313615,-1.624562,0.228599,4,3,1,5,2
0.220305,1.587949,0.02447,-1.406361,1.02858,1.055949,0.900955,0.795086,-1.183834,2,1,3,4,5
-0.491065,-0.850254,1.200908,-1.593205,1.647587,-1.478497,1.310148,-0.233005,-0.6494,1,5,2,3,4
-0.418193,0.557869,1.409743,0.247556,-0.275138,1.709551,-0.721943,0.095846,0.04467,4,1,5,2,3
-0.480654,-1.103439,0.215902,1.565846,0.803801,1.010753,1.615308,0.538929,0.818558,4,2,1,5,3
-1.587614,-0.101105,-0.160002,-0.067311,-0.634784,-1.579319,-0.132429,0.784701,0.891435,4,5,3,2,1
1.379316,-1.72773,-0.066026,-0.492901,-0.38234,1.56701,-1.672101,-0.548009,0.561752,3,1,5,4,2
0.973315,0.256128,-0.407123,-1.240277,1.291399,-1.638421,0.183135,1.428556,-1.138719,2,5,3,1,4
-1.556383,-1.647959,-1.374727,1.662728,-0.292428,0.777821,1.698534,-1.133017,-0.604285,3,2,1,5,4
1.178051,-0.846786,-0.8596,0.147214,-1.482028,0.277189,-1.339199,-0.084157,0.565222,5,2,4,3,1
-1.136502,1.390257,0.682301,0.555503,-0.627868,-1.565412,-0.923071,1.248554,0.665863,3,5,4,1,2
-1.261425,-0.177407,0.000105,1.590066,0.651643,-0.206059,-1.325328,-1.676486,-1.655801,1,2,3,5,4
1.233572,-0.89881,-1.051032,-0.991152,0.198627,-0.991772,-0.22259,0.41085,-0.666752,2,5,3,1,4
-1.094861,-1.547379,-1.433897,0.479381,0.184795,0.767391,0.800391,0.97855,1.085775,5,4,3,2,1
1.361966,-0.67684,-1.621848,-1.655487,-1.04976,0.06164,-0.975087,0.293156,1.235,5,3,4,2,1
-0.369611,0.020285,1.695151,0.496682,1.260275,-1.617562,1.514744,0.452389,-0.711866,2,5,1,3,4
0.553434,1.355574,0.894616,-0.198794,-1.118923,-0.418132,-1.616618,-1.136479,0.436819,3,2,5,4,1
-1.011579,-0.607474,-0.535905,-0.4756,1.253359,0.750008,1.587566,-1.198787,-0.45159,2,3,1,5,4
-1.254485,0.25266,-1.054513,-0.00503,0.298913,-0.880521,-0.735814,-0.094541,0.110607,1,5,4,3,2
0.084971,-0.853722,-1.594004,1.205998,0.907545,0.530982,1.591034,1.695098,-1.683564,3,4,2,1,5
0.78593,1.539393,0.118445,-0.402938,-1.464737,-1.652328,-0.961216,1.61202,0.974724,4,5,3,1,2
-0.668039,-1.151995,-1.016226,-1.236817,0.955959,-1.50631,0.60273,-0.575702,-0.937439,1,5,2,3,4
-0.258568,0.339367,1.677748,-1.683167,-1.080884,1.073332,1.487002,-1.693794,0.974724,4,2,1,5,3
-1.667427,1.310486,0.344684,0.188735,0.724264,-1.475021,1.726275,-1.257634,0.745681,3,5,1,4,2
-0.3245,1.695466,-0.904847,0.088393,1.730582,0.092929,-1.252506,-0.37493,-1.04502,1,2,5,3,4
-0.768672,-0.916151,-0.936173,-0.90119,-0.17831,-1.13779,-1.325328,0.518159,-1.610687,2,3,4,1,5
-1.271836,-0.503426,-0.605517,-1.382141,-0.780026,1.570487,0.394667,1.463172,-1.402466,4,1,3,2,5
-0.751322,1.581013,-0.713415,0.067632,0.00843,1.480095,0.086038,0.016229,0.079374,5,1,2,4,3
0.05374,-0.198217,-0.142599,-0.92195,-0.963307,0.110312,-1.082587,-1.011862,-1.419817,2,1,4,3,5
-1.136502,-0.323075,1.524603,1.500104,-0.129896,0.350198,1.708937,-1.077632,1.429339,4,3,1,5,2
1.393197,0.915102,-0.368837,0.583184,1.412433,-1.269901,-0.437589,1.113552,1.727789,2,5,4,3,1
1.407077,-1.609808,-0.354914,0.752728,1.108117,-1.419395,-1.588876,0.545852,0.291065,1,4,5,2,3
1.639573,-0.305733,0.463024,1.427443,1.28794,-1.172556,0.630472,-1.091478,-1.339999,1,4,2,3,5
-0.459834,1.320891,-0.588114,0.981093,-1.661851,-0.915287,0.932165,1.584327,-1.14913,5,3,2,1,4
1.51812,-1.134653,-1.308595,-1.240277,-1.160421,-0.623252,-1.079119,1.61202,-1.211596,4,2,3,1,5
0.341758,-1.536974,0.570922,0.531283,1.194571,0.878642,0.477892,0.137385,-0.663281,1,2,3,4,5
-0.463304,-0.794761,-0.313147,0.974173,0.364618,0.343245,0.731036,-0.087618,-0.781273,2,3,1,4,5
-0.595167,-1.231765,-0.897886,-0.755866,1.526552,0.072069,-1.061781,-1.153787,0.291065,1,3,4,5,2
-1.303067,1.709339,-1.176333,1.181777,-1.630728,-1.259471,0.949504,1.442402,0.284124,5,4,2,1,3
1.52853,1.581013,-1.051032,1.607367,1.467764,-1.429825,-0.548556,-0.766089,-0.14967,1,5,3,4,2
0.754699,1.310486,-1.033629,-0.382178,-0.489542,0.012967,1.119422,0.182385,-0.972142,4,3,1,2,5
-1.07404,-1.623681,1.009476,-0.261075,1.613005,-0.797082,1.618776,-0.575702,0.381294,2,5,1,4,3
1.028837,-0.354289,1.74736,0.728507,-1.080884,-0.146957,0.464021,1.213938,-0.125377,5,4,2,1,3
1.455658,-1.346218,-0.748221,1.254439,-1.468195,-1.050875,-1.068716,-0.513393,-1.05196,5,2,4,1,3
-0.487594,-1.276853,-1.552236,0.444781,0.264332,-0.334694,0.203941,0.002383,-0.132318,1,5,2,3,4
0.456271,1.636505,-0.849158,0.714667,-0.748903,1.730411,1.30668,-1.461868,-0.097614,4,1,2,5,3
-0.591697,-1.210955,0.727548,1.462043,0.831466,0.395394,-1.221296,-0.558394,-0.430768,1,2,5,4,3
1.115589,0.998341,-1.298154,0.797709,0.852215,0.141602,1.525147,1.518557,0.530519,3,5,1,2,4
-0.713151,1.483901,0.988592,-0.89427,-1.613437,1.629589,-1.238635,0.352003,1.741671,5,2,4,3,1
-0.171816,0.491972,1.736918,-1.074194,-0.302803,0.934268,1.393373,1.56702,0.294535,5,3,2,1,4
0.213365,-1.318472,0.435179,-1.451342,0.817634,-0.512001,1.365631,0.088923,0.009967,2,5,1,3,4
0.837982,0.405265,0.696223,-1.157235,1.702917,-0.626729,-0.097751,-1.112248,-1.367762,1,3,2,4,5
-0.154465,0.35324,1.555928,-0.638224,-0.078024,-1.52717,0.380796,-0.236466,-0.954791,2,5,1,3,4
-0.890125,1.355574,0.811082,-1.648567,1.574966,0.816063,1.649985,-1.700717,1.665323,3,4,2,5,1
0.77552,0.762498,0.50131,0.600484,1.696001,-1.162126,-0.288476,1.276246,0.051611,1,5,4,2,3
1.313384,0.967126,0.825005,-0.638224,-0.08494,-1.617562,-1.193554,0.964704,1.259292,3,5,4,2,1
1.556291,1.18216,-0.44541,1.275199,0.430322,-1.450684,1.126358,0.227386,-1.083193,2,5,1,3,4
-1.695187,-1.346218,1.594214,-0.312976,-1.675683,1.591347,-0.78783,0.864318,1.089245,5,1,4,3,2
1.230102,-1.478013,-0.264419,-0.00849,-0.617493,0.63528,1.684663,-0.935707,-1.298355,3,2,1,4,5
0.178664,0.089651,0.532635,-0.444459,-1.395574,0.81954,-0.316218,-0.35416,0.235539,5,1,3,4,2
1.223162,-0.479148,1.305326,0.240636,0.623978,0.197227,-0.565895,-1.486099,-0.378713,1,2,4,5,3
-0.744381,-0.933493,-1.465222,-0.191874,-0.634784,1.518338,-1.665166,1.19663,-0.295424,4,1,5,2,3
-0.071183,0.086183,0.236785,1.462043,0.886796,0.927315,1.317083,1.162014,-0.871502,4,3,1,2,5
-0.890125,-1.554315,-0.072987,-0.593243,-0.323552,1.135911,-0.610975,0.500851,-0.586934,3,1,5,2,4
0.154373,0.571742,0.076678,-0.361418,-0.942558,1.010753,-0.579766,1.331632,-0.291954,5,2,4,1,3
-0.813783,0.599488,-1.475664,0.475921,0.426864,-0.091331,1.167971,0.725854,-0.75004,3,4,1,2,5
0.06068,1.220311,1.493277,-0.648604,-1.118923,-1.492404,-1.307989,1.577404,0.520108,3,5,4,1,2
0.647126,-1.738134,1.535044,1.586606,1.059703,-0.981343,1.088213,-0.714165,1.123949,3,5,2,4,1
-0.661099,-1.519633,1.162622,0.731967,0.170962,1.021183,-1.550731,-0.786859,0.933079,3,1,5,4,2
1.282154,-0.791293,-1.378207,-0.261075,-1.482028,-0.355553,0.734504,-0.842244,1.481395,5,3,2,4,1
1.178051,-1.516164,1.253117,-1.074194,-1.464737,-0.042659,0.169264,1.67779,0.058551,5,4,2,1,3
-1.157323,0.991404,-0.821313,-1.389061,1.073536,-1.426348,-1.564602,0.227386,-0.264191,1,4,5,2,3
0.556904,1.154414,1.423666,-1.627806,1.685626,0.461449,0.22128,0.795086,1.644501,1,4,5,3,2
0.196014,-0.489552,0.285514,-0.371798,0.651643,0.026874,1.358696,-1.032631,-0.798625,2,3,1,5,4
1.073948,-0.503426,-1.204178,-1.022292,-0.071108,-0.887474,-0.857184,-0.631087,1.248881,2,5,4,3,1
1.719385,0.713942,1.62902,1.344401,-0.575996,-1.144743,-0.919604,-1.409944,-0.739629,1,4,3,5,2
1.202341,-0.368163,-0.403643,1.365161,0.606687,-1.294237,0.533376,1.11009,0.388235,2,5,3,1,4
-0.858895,1.421471,0.870252,0.527822,0.637811,0.586607,-0.690733,1.269323,0.34659,2,3,5,1,4
-0.949117,1.32436,-0.055584,-1.603586,-0.347759,1.657402,-0.454928,-1.531099,0.23901,3,1,4,5,2
-1.646606,1.154414,-1.061474,-0.544802,0.17442,-1.645374,-0.794765,0.088923,1.200296,2,5,4,3,1
-0.251628,-0.260646,0.108004,-1.541304,0.530608,0.510122,-0.506944,-0.624164,-0.999905,1,2,3,4,5
-1.587614,-0.610942,0.650975,0.105693,1.481596,-0.671924,-1.037506,1.300477,-1.711327,1,3,4,2,5
-0.064243,-1.429457,1.611617,1.482804,0.720806,0.263283,-0.028397,1.653559,1.33911,3,4,5,1,2
1.035777,-1.398243,1.632501,0.216415,-1.271081,-0.501571,-0.905733,0.767393,0.908787,5,3,4,2,1
-1.268366,0.006412,0.226344,-1.292179,0.302371,-0.880521,-1.131135,-1.036093,-1.600276,1,2,4,3,5
-1.223254,-0.288392,1.555928,0.994933,-0.036526,1.441853,-0.548556,1.28317,1.488335,4,2,5,3,1
-0.949117,0.27347,1.406263,-1.351,0.530608,-0.473758,-0.652588,-0.503009,0.634629,2,3,5,4,1
-1.015049,-1.013263,1.294884,-0.520581,-0.202517,-0.3486,-0.597105,-1.607254,0.395175,2,3,4,5,1
-1.448811,1.60529,-1.385168,-1.226437,1.523094,-0.404226,0.040958,-0.655318,-0.302365,1,4,2,5,3
-0.386962,-1.235233,-0.675128,-0.219554,1.53001,0.00949,0.446683,-0.984169,-0.114966,1,3,2,5,4
1.178051,1.293145,-1.371246,0.600484,1.021664,1.532244,-0.493073,-0.679549,-1.409406,2,1,3,4,5
0.726939,0.464225,-0.984901,-0.209174,-1.651476,1.466189,-1.627021,0.635853,-1.558631,5,1,4,2,3
0.747759,-0.371631,0.9155,0.534743,-0.078024,0.364104,1.507808,-1.236865,-0.500175,3,2,1,5,4
-0.303679,0.828395,0.971189,-0.389098,-0.019236,0.259806,0.134587,0.480082,0.999016,5,3,4,2,1
-1.358588,0.412201,1.514161,-0.544802,0.762303,0.548365,0.783052,-1.202249,1.117008,3,4,2,5,1
-1.41064,-1.623681,0.139329,-1.153775,-0.399631,1.201967,-0.056138,-0.606856,-1.031138,3,1,2,4,5
1.656924,0.928975,0.744951,-1.489403,-0.430754,-0.119144,-1.578472,0.140846,-0.409946,4,2,5,1,3
-0.421663,-0.357758,-0.615959,-0.510201,-1.596146,-1.443731,-0.194848,-1.178018,0.200836,5,4,2,3,1
1.629163,-0.198217,-1.552236,1.683488,-1.274539,-0.060042,0.71023,-0.766089,-0.711866,5,2,1,4,3
0.376459,-1.391306,0.623131,-0.984232,1.23261,0.482309,-0.479202,-0.104926,-1.409406,1,2,4,3,5
-0.463304,-1.446799,0.85633,-0.105372,0.43378,-0.199106,0.516037,-1.721487,0.565222,3,4,2,5,1
-0.033012,1.286208,0.776276,-1.022292,0.108716,0.795204,-1.627021,-1.700717,0.978194,3,2,4,5,1
0.213365,1.501242,-0.334031,-0.188414,1.689084,-0.466805,-0.16017,-1.112248,-1.319177,1,3,2,4,5
0.234185,0.35324,0.668378,-1.271418,-0.710863,1.20892,-1.172748,-1.274942,0.277183,3,1,4,5,2
