A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,L1,L2,L3,L4,L5,L6,L7
166.00000,55.00000,0.00000,0.00000,1.38889,0.81852,1.16667,0.70000,124.11111,113.88889,139.33334,119.11111,-30.66667,45.66667,-15.00000,139.33334,0.18262,-2.30818,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
237.00000,91.00000,0.00000,0.00000,0.61111,0.01852,0.61111,0.19630,12.14815,7.55556,20.66667,8.22222,-13.77778,25.55555,-11.77778,20.66667,0.63446,-2.14757,0.00200,0.00000,0.00600,0.00000,0.99200,0.00000,0.00000
67.00000,136.00000,0.00000,0.00000,6.72222,3.70835,2.66667,3.19722,15.51852,9.00000,25.33333,12.22222,-19.55555,29.44445,-9.88889,25.33333,0.66081,-2.30751,0.00000,0.00000,0.99400,0.00400,0.00200,0.00000,0.00000
141.00000,89.00000,0.00000,0.00000,1.27778,1.48519,1.66667,3.68889,23.88889,23.11111,30.44445,18.11111,-2.33333,19.66667,-17.33333,30.44445,0.40502,-1.66401,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
247.00000,174.00000,0.11111,0.00000,3.11111,2.68052,3.16667,1.54560,56.18518,49.44444,70.88889,48.22222,-20.22222,44.11111,-23.88889,70.88889,0.32302,-2.03735,0.00000,0.00000,0.00200,0.01000,0.00000,0.98800,0.00000
229.00000,195.00000,0.00000,0.00000,4.16667,2.27792,4.11111,2.24763,47.70370,42.44444,58.88889,41.77778,-15.77778,33.55556,-17.77778,58.88889,0.29028,-2.05270,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
109.00000,100.00000,0.00000,0.00000,0.94444,0.49066,0.44444,0.40369,57.14815,51.55556,69.66667,50.22222,-16.77778,37.55556,-20.77778,69.66667,0.27896,-2.02406,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
205.00000,106.00000,0.00000,0.00000,0.77778,0.45542,0.38889,0.13608,17.48148,14.11111,24.00000,14.33333,-10.11111,19.55555,-9.44444,24.00000,0.41640,-2.11767,0.00000,0.00000,0.00000,0.00600,0.99400,0.00000,0.00000
230.00000,124.00000,0.00000,0.00000,0.27778,0.10741,0.27778,0.15185,0.66667,0.00000,2.00000,0.00000,-2.00000,4.00000,-2.00000,2.00000,1.00000,-2.09440,0.00000,0.00000,0.97600,0.00000,0.02400,0.00000,0.00000
104.00000,129.00000,0.00000,0.00000,19.27778,28.90742,1.11111,1.09630,37.88889,33.11111,47.44444,33.11111,-14.33333,28.66667,-14.33333,47.44444,0.32061,-2.09780,0.00000,0.00000,0.01000,0.98600,0.00000,0.00400,0.00000
76.00000,249.00000,0.11111,0.00000,2.05556,2.06296,2.33333,5.51111,13.37037,12.22222,13.11111,14.77778,-3.44444,-0.77778,4.22222,15.00000,0.20325,2.56344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
164.00000,178.00000,0.22222,0.00000,1.38889,0.86296,2.50000,1.45556,23.81482,20.22222,21.11111,30.11111,-10.77778,-8.11111,18.88889,30.11111,0.32921,2.19031,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
123.00000,186.00000,0.00000,0.00000,3.61111,3.02887,9.44444,7.93212,51.77778,46.55556,63.66667,45.11111,-15.66667,35.66667,-20.00000,63.66667,0.29015,-2.01410,0.00000,0.00000,0.00000,0.00600,0.00000,0.99400,0.00000
61.00000,104.00000,0.22222,0.00000,1.38889,0.72963,1.44444,0.74074,57.33333,52.77778,68.22222,51.00000,-13.66667,32.66667,-19.00000,68.22222,0.25220,-1.98522,0.00000,0.00000,0.00000,0.99800,0.00000,0.00200,0.00000
150.00000,144.00000,0.00000,0.00000,0.55556,0.07407,0.61111,0.15185,2.51852,0.11111,6.55556,0.88889,-7.22222,12.11111,-4.88889,6.55556,0.98611,-2.21216,0.00000,0.00000,0.90200,0.00600,0.09200,0.00000,0.00000
90.00000,36.00000,0.00000,0.00000,0.94444,0.32773,1.11111,1.22323,66.37037,56.55556,84.77778,57.77778,-29.44445,55.22222,-25.77778,84.77778,0.33282,-2.13858,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
103.00000,216.00000,0.00000,0.00000,1.50000,0.56667,0.83333,1.18889,7.07407,5.11111,5.00000,11.11111,-5.88889,-6.22222,12.11111,11.11111,0.59312,2.07930,0.00000,0.00000,0.00000,0.00000,0.00200,0.00000,0.99800
53.00000,134.00000,0.00000,0.00000,2.16667,0.30000,0.27778,0.01852,6.96296,4.66667,11.22222,5.00000,-6.88889,12.77778,-5.88889,11.22222,0.58723,-2.13846,0.03200,0.00000,0.04800,0.03200,0.88800,0.00000,0.00000
157.00000,85.00000,0.00000,0.00000,1.22222,1.24127,0.22222,0.17213,18.92593,14.55555,26.88889,15.33333,-13.11111,23.88889,-10.77778,26.88889,0.45902,-2.16091,0.00000,0.00000,0.00200,0.00000,0.99800,0.00000,0.00000
171.00000,89.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000
180.00000,142.00000,0.00000,0.00000,0.16667,0.27889,0.11111,0.17213,0.11111,0.00000,0.33333,0.00000,-0.33333,0.66667,-0.33333,0.33333,0.22222,-2.09440,0.00000,0.00000,0.00200,0.00000,0.99800,0.00000,0.00000
80.00000,87.00000,0.00000,0.11111,24.38889,572.99640,44.72223,1386.32920,67.44444,58.77778,79.00000,64.55556,-26.00000,34.66667,-8.66667,79.00000,0.30628,-2.42213,0.00000,0.00000,0.99200,0.00800,0.00000,0.00000,0.00000
156.00000,154.00000,0.00000,0.00000,0.27778,0.32773,0.77778,0.54433,1.74074,1.00000,3.55556,0.66667,-2.22222,5.44444,-3.22222,3.55556,0.83889,-1.98820,0.00200,0.00000,0.01200,0.00200,0.98400,0.00000,0.00000
72.00000,32.00000,0.11111,0.11111,3.94444,2.70322,2.27778,1.97109,56.37037,48.55556,72.77778,47.77778,-23.44445,49.22222,-25.77778,72.77778,0.34441,-2.06061,0.00000,0.00000,0.00400,0.97200,0.00000,0.02400,0.00000
142.00000,99.00000,0.00000,0.00000,0.77778,0.45542,1.72222,1.34026,51.88889,51.88889,56.00000,47.77778,0.00000,12.33333,-12.33333,56.00000,0.14661,-1.56746,0.00400,0.00000,0.00000,0.99200,0.00000,0.00400,0.00000
236.00000,240.00000,0.00000,0.00000,2.55556,1.66889,3.38889,2.45327,22.48148,19.55555,19.77778,28.11111,-8.77778,-8.11111,16.88889,28.11111,0.32938,2.14181,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
232.00000,126.00000,0.00000,0.11111,2.38889,11.88519,1.22222,6.29630,1.51852,0.44444,3.55556,0.55556,-3.22222,6.11111,-2.88889,3.55556,0.96581,-2.10730,0.00000,0.00000,0.91400,0.00200,0.08400,0.00000,0.00000
98.00000,126.00000,0.00000,0.00000,1.05556,0.71233,0.94444,0.49065,2.77778,0.55556,5.22222,2.55556,-6.66667,7.33333,-0.66667,5.22222,0.90899,-2.53651,0.00200,0.00000,0.99200,0.00000,0.00600,0.00000,0.00000
47.00000,209.00000,0.00000,0.00000,1.72222,1.28956,1.38889,0.92896,11.62963,9.55556,9.22222,16.11111,-6.22222,-7.22222,13.44445,16.11111,0.46432,2.06095,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
242.00000,164.00000,0.11111,0.00000,0.38889,0.53403,3.22222,1.04704,19.81482,15.11111,18.77778,25.55555,-14.11111,-3.11111,17.22222,25.55555,0.40953,2.45981,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
14.00000,135.00000,0.00000,0.00000,0.27778,0.06296,0.27778,0.06296,2.88889,1.66667,6.00000,1.00000,-3.66667,9.33333,-5.66667,6.00000,0.83228,-1.95855,0.03000,0.00000,0.03800,0.00000,0.93200,0.00000,0.00000
14.00000,90.00000,0.11111,0.00000,2.94444,2.43508,3.33333,3.21109,5.00000,2.55556,7.33333,5.11111,-7.33333,7.00000,0.33333,7.33333,0.72529,-2.63939,0.00200,0.00000,0.98800,0.00200,0.00800,0.00000,0.00000
169.00000,131.00000,0.00000,0.00000,2.38889,1.86687,9.22222,2.11521,35.70370,30.66667,45.77778,30.66667,-15.11111,30.22222,-15.11111,45.77778,0.33862,-2.08919,0.00000,0.00000,0.00400,0.98800,0.00000,0.00800,0.00000
174.00000,75.00000,0.00000,0.00000,1.50000,0.72265,2.38889,1.08355,41.11111,40.33334,45.66667,37.33334,-2.33333,13.66667,-11.33333,45.66667,0.18173,-1.72228,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
182.00000,186.00000,0.11111,0.00000,3.66667,2.04396,1.77778,1.24127,48.44444,43.77778,59.88889,41.66667,-14.00000,34.33333,-20.33333,59.88889,0.30452,-1.97306,0.00000,0.00000,0.00000,0.00200,0.00000,0.99800,0.00000
55.00000,108.00000,0.00000,0.00000,6.38889,22.50741,3.38889,10.10741,8.66667,5.11111,14.11111,6.77778,-10.66667,16.33333,-5.66667,14.11111,0.70548,-2.27555,0.00000,0.00000,0.99600,0.00000,0.00400,0.00000,0.00000
156.00000,32.00000,0.00000,0.00000,0.77777,0.16296,2.61111,1.04074,136.29630,129.77779,146.33334,132.77779,-19.55555,30.11111,-10.55556,146.33334,0.11306,-2.28076,0.00000,0.99800,0.00000,0.00200,0.00000,0.00000,0.00000
242.00000,57.00000,0.00000,0.11111,2.44444,2.35388,9.27778,2.76017,15.37037,11.33333,20.88889,13.88889,-12.11111,16.55555,-4.44444,20.88889,0.46631,-2.37061,0.00200,0.00200,0.25800,0.01000,0.71800,0.00000,0.01000
239.00000,110.00000,0.00000,0.00000,0.27778,0.06296,0.22222,0.02963,9.44444,6.11111,15.88889,6.33333,-10.00000,19.33333,-9.33333,15.88889,0.62064,-2.12027,0.00200,0.00000,0.00400,0.00000,0.99400,0.00000,0.00000
95.00000,95.00000,0.00000,0.00000,0.72222,0.81852,1.11111,0.25185,6.48148,2.33333,12.55556,4.55556,-12.44444,18.22222,-5.77778,12.55556,0.81691,-2.32229,0.00200,0.00200,0.97400,0.00200,0.02000,0.00000,0.00000
138.00000,137.00000,0.11111,0.00000,1.66667,1.77778,1.00000,0.17778,7.62963,3.11111,13.88889,5.88889,-13.55555,18.77778,-5.22222,13.88889,0.77987,-2.36078,0.00000,0.00000,0.93000,0.00600,0.06400,0.00000,0.00000
32.00000,88.00000,0.00000,0.00000,0.83333,0.34960,1.11111,0.72008,67.25926,57.88889,85.00000,58.88889,-28.11111,53.22222,-25.11111,85.00000,0.32012,-2.13203,0.00000,0.00000,0.00000,0.99800,0.00000,0.00200,0.00000
68.00000,128.00000,0.00000,0.00000,21.33333,5.95553,1.33333,0.84444,35.59259,32.11111,43.77778,30.88889,-10.44444,24.55555,-14.11111,43.77778,0.31618,-1.98185,0.00000,0.00000,0.00000,0.99600,0.00200,0.00200,0.00000
27.00000,248.00000,0.11111,0.00000,1.61111,0.64693,3.16667,1.72240,15.29630,14.77778,12.88889,18.22222,-1.55556,-7.22222,8.77778,18.22222,0.31223,1.78351,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1.00000,81.00000,0.00000,0.00000,12.16667,267.45554,9.22222,205.36296,21.33333,14.00000,30.55555,19.44445,-22.00000,27.66667,-5.66667,30.55555,0.59528,-2.43841,0.00200,0.00000,0.98600,0.00200,0.00800,0.00200,0.00000
119.00000,196.00000,0.00000,0.00000,2.66667,2.14994,1.38889,1.35674,53.33333,47.33333,65.66667,47.00000,-18.00000,37.00000,-19.00000,65.66667,0.29359,-2.07918,0.00000,0.00000,0.00000,0.02600,0.00000,0.97400,0.00000
163.00000,210.00000,0.00000,0.00000,1.55556,0.54433,1.50000,0.96032,11.85185,9.33333,8.88889,17.33333,-7.55556,-8.88889,16.44445,17.33333,0.48874,2.04373,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
118.00000,109.00000,0.00000,0.11111,3.55556,2.65553,4.00000,3.08401,13.29630,7.00000,22.33333,10.55556,-18.88889,27.11111,-8.22222,22.33333,0.69463,-2.34409,0.00000,0.00000,0.96200,0.00000,0.03800,0.00000,0.00000
21.00000,122.00000,0.00000,0.00000,0.44444,0.40369,0.44444,0.40369,0.55556,0.00000,1.22222,0.44444,-1.66667,2.00000,-0.33333,1.22222,0.55556,-2.44456,0.00200,0.00000,0.99000,0.00000,0.00800,0.00000,0.00000
190.00000,136.00000,0.00000,0.00000,2.27778,1.52963,2.83333,0.61111,4.85185,2.88889,8.55556,3.11111,-5.88889,11.11111,-5.22222,8.55556,0.70975,-2.12390,0.00000,0.00000,0.13600,0.66600,0.19800,0.00000,0.00000
131.00000,214.00000,0.00000,0.00000,0.77778,0.65185,1.27778,0.24074,6.81481,5.00000,4.77778,10.66667,-5.44444,-6.11111,11.55556,10.66667,0.56816,2.05833,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
116.00000,245.00000,0.11111,0.00000,1.38889,0.55185,2.22222,3.94074,14.22222,11.11111,13.11111,18.44445,-9.33333,-3.33333,12.66667,18.44445,0.38969,2.39543,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
191.00000,162.00000,0.00000,0.00000,2.61111,1.88518,14.16667,210.92223,40.96296,34.88889,50.11111,37.88889,-18.22222,27.44445,-9.22222,50.66667,0.29812,-2.55568,0.00000,0.00000,0.00400,0.00000,0.00000,0.99600,0.00000
63.00000,158.00000,0.11111,0.00000,1.00000,1.05409,1.88889,1.29386,22.18518,16.44445,22.22222,27.88889,-17.22222,0.11111,17.11111,27.88889,0.41181,2.62471,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
60.00000,126.00000,0.00000,0.00000,0.83333,0.61111,0.55556,0.16296,20.11111,16.44445,27.33333,16.55555,-11.00000,21.66667,-10.66667,27.33333,0.40594,-2.10410,0.00000,0.00000,0.00800,0.84400,0.14800,0.00000,0.00000
252.00000,201.00000,0.00000,0.00000,4.61111,5.49512,5.55556,5.79527,40.29630,35.77778,49.00000,36.11111,-13.55555,26.11111,-12.55556,49.00000,0.27537,-2.17583,0.00000,0.00200,0.00000,0.00200,0.00000,0.99600,0.00000
175.00000,212.00000,0.11111,0.00000,1.00000,0.66667,1.83333,1.34577,12.29630,10.00000,9.00000,17.88889,-6.88889,-9.88889,16.77778,17.88889,0.49876,1.97449,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
164.00000,202.00000,0.11111,0.00000,1.50000,1.82270,1.61111,0.82776,15.11111,12.00000,14.77778,18.55555,-9.33333,-1.00000,10.33333,18.55555,0.35402,2.52275,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
194.00000,183.00000,0.00000,0.00000,0.77778,0.58373,2.94444,1.62504,54.74074,49.22222,67.77778,47.22222,-16.55555,39.11111,-22.55555,67.77778,0.30312,-1.99170,0.00000,0.00000,0.00000,0.00800,0.00000,0.99200,0.00000
92.00000,68.00000,0.00000,0.00000,1.05556,0.15185,0.77778,0.65185,125.77778,115.66666,141.00000,120.66666,-30.33333,45.66667,-15.33333,141.00000,0.17963,-2.30062,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
20.00000,248.00000,0.00000,0.00000,1.83333,0.83333,1.66667,1.60000,13.44445,10.55556,12.11111,17.66667,-8.66667,-4.00000,12.66667,17.66667,0.40344,2.34168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
65.00000,75.00000,0.00000,0.00000,0.61111,0.32963,0.72222,0.19630,21.33333,21.11111,27.11111,15.77778,-0.66667,17.33333,-16.66667,27.11111,0.41705,-1.59016,0.99400,0.00000,0.00400,0.00000,0.00200,0.00000,0.00000
79.00000,95.00000,0.00000,0.00000,1.66667,3.73333,2.50000,7.18889,21.11111,21.11111,26.22222,16.00000,0.00000,15.33333,-15.33333,26.22222,0.38836,-1.55555,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
204.00000,131.00000,0.00000,0.00000,0.11111,0.17213,0.11111,0.17213,0.22222,0.00000,0.66667,0.00000,-0.66667,1.33333,-0.66667,0.66667,0.66667,-2.09440,0.00200,0.00000,0.07400,0.00000,0.92400,0.00000,0.00000
73.00000,117.00000,0.00000,0.00000,1.55556,0.96296,0.61111,0.77407,1.33333,0.22222,3.55556,0.22222,-3.33333,6.66667,-3.33333,3.55556,0.96825,-2.09440,0.00000,0.00000,0.96400,0.00000,0.03600,0.00000,0.00000
115.00000,182.00000,0.00000,0.00000,0.55556,1.04704,0.72222,1.14342,17.59259,15.44445,14.00000,23.33333,-6.44444,-10.77778,17.22222,23.33333,0.39945,1.93759,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
35.00000,62.00000,0.00000,0.00000,0.77778,0.51852,1.22222,1.05185,21.22222,20.77778,27.22222,15.66667,-1.33333,18.00000,-16.66667,27.22222,0.42312,-1.62040,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
67.00000,32.00000,0.00000,0.00000,0.94444,1.06284,1.77778,1.31092,126.22222,115.11111,142.22223,121.33334,-33.33333,48.00000,-14.66667,142.22223,0.19063,-2.33375,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
174.00000,152.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000
105.00000,139.00000,0.00000,0.00000,0.27778,0.10741,0.83333,0.52222,6.11111,7.55556,7.22222,3.55556,4.33333,3.33333,-7.66667,7.55556,0.53263,-0.96595,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
200.00000,193.00000,0.00000,0.00000,2.55556,2.04033,4.61111,3.59269,41.18518,37.44444,50.00000,36.11111,-11.22222,26.44445,-15.22222,50.00000,0.27988,-1.99580,0.00000,0.00000,0.00000,0.00600,0.00000,0.99400,0.00000
75.00000,67.00000,0.00000,0.00000,1.44444,1.00741,1.83333,1.54445,22.25926,22.55555,27.88889,16.33333,0.88889,16.88889,-17.77778,27.88889,0.41484,-1.52477,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78.00000,60.00000,0.00000,0.00000,0.44445,0.20741,0.77778,0.38518,109.77778,99.55556,128.22223,101.55556,-30.66667,55.33333,-24.66667,128.22223,0.22336,-2.16692,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
215.00000,153.00000,0.00000,0.11111,19.66667,8.04447,1.11111,3.89630,8.33333,5.33333,13.44445,6.22222,-9.00000,15.33333,-6.33333,13.44445,0.76958,-2.14389,0.00000,0.00000,0.09400,0.01800,0.88800,0.00000,0.00000
27.00000,68.00000,0.00000,0.00000,1.38889,1.48519,1.77778,5.09630,21.59259,20.44445,28.44445,15.88889,-3.44444,20.55555,-17.11111,28.44445,0.44035,-1.70032,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
14.00000,110.00000,0.00000,0.00000,1.72222,5.35185,2.66667,1.02222,17.92593,18.88889,21.44445,13.44445,2.88889,10.55556,-13.44445,21.44445,0.36885,-1.34510,0.99000,0.00000,0.00400,0.00200,0.00200,0.00000,0.00200
146.00000,140.00000,0.00000,0.00000,1.05556,0.46296,1.00000,0.57778,6.33333,7.88889,7.33333,3.77778,4.66667,3.00000,-7.66667,8.22222,0.53702,-0.90927,0.99800,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000
140.00000,116.00000,0.11111,0.00000,1.77778,1.22323,0.55556,0.50185,46.81482,42.33334,56.55556,41.55556,-13.44445,29.22222,-15.77778,56.55556,0.26456,-2.03862,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
188.00000,42.00000,0.00000,0.00000,0.77778,0.54433,1.66667,1.26491,108.92593,95.66666,126.22222,104.88889,-39.77778,51.88889,-12.11111,126.22222,0.24193,-2.41039,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
30.00000,124.00000,0.00000,0.00000,0.61111,0.10741,0.61111,0.10741,6.00000,7.44444,7.22222,3.33333,4.33333,3.66667,-8.00000,7.77778,0.57165,-0.98787,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
115.00000,130.00000,0.00000,0.00000,0.55556,0.34074,0.83333,0.56667,7.29630,8.55556,8.66667,4.66667,3.77778,4.11111,-7.88889,9.00000,0.48159,-1.05666,0.98800,0.00000,0.00000,0.00800,0.00400,0.00000,0.00000
225.00000,90.00000,0.00000,0.00000,0.38889,0.25092,0.55556,0.45542,6.59259,4.66667,11.22222,3.88889,-5.77778,13.88889,-8.11111,11.22222,0.65115,-1.98747,0.02400,0.00000,0.00200,0.00600,0.96800,0.00000,0.00000
232.00000,149.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00200,0.00000,0.99800,0.00000,0.00000
96.00000,84.00000,0.00000,0.00000,1.50000,1.27778,1.61111,2.28519,23.85185,23.55555,30.00000,18.00000,-0.88889,18.44445,-17.55555,30.00000,0.39879,-1.59887,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
120.00000,136.00000,0.00000,0.00000,0.61111,0.41852,1.00000,0.44444,6.25926,7.77778,7.22222,3.77778,4.55556,2.88889,-7.44444,8.00000,0.52954,-0.92461,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
221.00000,201.00000,0.11111,0.00000,1.44444,1.12875,2.44444,0.83444,19.14815,14.66667,17.66667,25.11111,-13.44445,-4.44444,17.88889,25.11111,0.41676,2.38975,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
234.00000,27.00000,0.11111,0.00000,0.83333,0.62361,2.05556,1.35674,122.66666,111.55556,138.66667,117.77778,-33.33333,48.00000,-14.66667,138.66667,0.19542,-2.33451,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
117.00000,181.00000,0.11111,0.00000,1.83333,1.24276,3.00000,2.05480,46.88889,43.00000,56.88889,40.77778,-11.66667,30.00000,-18.33333,56.88889,0.28329,-1.94909,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
96.00000,133.00000,0.00000,0.00000,0.05556,0.01852,0.22222,0.02963,0.48148,0.00000,1.44444,0.00000,-1.44444,2.88889,-1.44444,1.44444,1.00000,-2.09440,0.00000,0.00000,0.86200,0.00000,0.13800,0.00000,0.00000
11.00000,163.00000,0.00000,0.00000,1.05556,0.92896,2.50000,1.31234,19.81482,17.44445,16.66667,25.33333,-7.11111,-9.44444,16.55555,25.33333,0.34427,2.00168,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
23.00000,86.00000,0.00000,0.00000,0.88889,0.65185,1.72222,1.30741,18.59259,18.55555,23.55555,13.66667,-0.11111,14.88889,-14.77778,23.55555,0.41792,-1.54150,0.99800,0.00000,0.00200,0.00000,0.00000,0.00000,0.00000
113.00000,132.00000,0.00000,0.00000,0.44444,0.34427,0.38889,0.53403,1.29630,0.00000,3.44444,0.44444,-3.88889,6.44444,-2.55556,3.44444,1.00000,-2.20485,0.00000,0.00000,0.98600,0.00000,0.01400,0.00000,0.00000
37.00000,61.00000,0.00000,0.00000,0.61111,0.49065,0.55556,0.27216,109.07407,95.11111,128.33334,103.77778,-41.88889,57.77778,-15.88889,128.33334,0.25887,-2.36740,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
147.00000,125.00000,0.00000,0.00000,6.38889,3.92381,1.33333,0.76012,43.22222,37.22222,55.00000,37.44444,-18.00000,35.33333,-17.33333,55.00000,0.32464,-2.09647,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
9.00000,130.00000,0.00000,0.00000,0.05556,0.01852,2.61111,6.24074,1.74074,1.00000,3.22222,1.00000,-2.22222,4.44444,-2.22222,3.22222,0.55093,-2.09440,0.00600,0.00000,0.19200,0.00400,0.79800,0.00000,0.00000
252.00000,71.00000,0.00000,0.00000,0.72222,0.32963,1.33333,0.71111,89.14815,72.77778,115.55556,79.11111,-49.11111,79.22222,-30.11111,115.55556,0.37010,-2.24948,0.00000,0.99600,0.00400,0.00000,0.00000,0.00000,0.00000
118.00000,180.00000,0.00000,0.00000,1.94444,1.48199,3.11111,1.08866,48.55556,44.11111,59.00000,42.55556,-13.33333,31.33333,-18.00000,59.00000,0.27882,-1.99604,0.00000,0.00000,0.00000,0.00600,0.00000,0.99400,0.00000
83.00000,126.00000,0.00000,0.00000,0.72222,0.53403,0.94444,0.57413,11.18519,5.22222,20.00000,8.33333,-17.88889,26.44445,-8.55556,20.00000,0.73926,-2.31353,0.00600,0.00000,0.93400,0.00200,0.05600,0.00000,0.00200
119.00000,169.00000,0.00000,0.00000,1.16667,0.98319,1.00000,0.91894,25.96296,20.88889,25.00000,32.00000,-15.22222,-2.88889,18.11111,32.00000,0.34778,2.47906,0.00000,0.00000,0.00000,0.00000,0.00000,0.00200,0.99800
254.00000,73.00000,0.00000,0.00000,6.66667,7.86554,9.44444,12.33003,34.70370,20.55555,57.33333,26.22222,-42.44444,67.88889,-25.44445,57.33333,0.65113,-2.25556,0.00800,0.00400,0.85200,0.08200,0.04400,0.00800,0.00200
221.00000,69.00000,0.00000,0.00000,1.55556,0.80737,0.72222,0.85418,36.96296,36.66667,40.22222,34.00000,-0.88889,9.77778,-8.88889,40.22222,0.15409,-1.64013,0.00800,0.00000,0.00200,0.97200,0.01000,0.00200,0.00600
178.00000,183.00000,0.11111,0.00000,2.72222,2.39830,4.66667,3.69985,55.74074,49.66667,69.66667,47.88889,-18.22222,41.77778,-23.55555,69.66667,0.31237,-2.00520,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
22.00000,125.00000,0.00000,0.00000,2.27778,1.80637,2.44444,1.34440,58.22222,50.22222,73.77778,50.66667,-24.00000,46.66667,-22.66667,73.77778,0.32391,-2.11272,0.00000,0.00000,0.00000,0.98800,0.00000,0.01200,0.00000
58.00000,140.00000,0.00000,0.00000,0.05556,0.01852,0.22222,0.02963,0.25926,0.00000,0.77778,0.00000,-0.77778,1.55556,-0.77778,0.77778,0.77778,-2.09440,0.00000,0.00000,0.30000,0.00000,0.70000,0.00000,0.00000
197.00000,121.00000,0.00000,0.00000,21.66667,17.36280,0.94444,0.90472,41.03704,37.44444,49.44444,36.22222,-10.77778,25.22222,-14.44445,49.44444,0.28058,-1.99554,0.00000,0.00000,0.00200,0.99800,0.00000,0.00000,0.00000
210.00000,73.00000,0.00000,0.00000,1.33333,0.96609,1.00000,0.81650,42.25926,40.55556,47.33333,38.88889,-5.11111,15.22222,-10.11111,47.33333,0.17823,-1.89349,0.00000,0.00000,0.00000,0.99800,0.00200,0.00000,0.00000
174.00000,50.00000,0.00000,0.00000,1.00000,0.76012,0.94445,0.95258,107.44444,94.66666,125.77778,101.88889,-38.33333,55.00000,-16.66667,125.77778,0.24734,-2.33730,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
230.00000,98.00000,0.00000,0.00000,0.38889,0.15185,0.38889,0.06296,1.40741,0.00000,4.11111,0.11111,-4.22222,8.11111,-3.88889,4.11111,1.00000,-2.11372,0.00000,0.00000,0.97800,0.00000,0.02200,0.00000,0.00000
52.00000,170.00000,0.00000,0.00000,0.55556,0.45542,0.94444,0.38968,25.44445,20.11111,25.33333,30.88889,-16.00000,-0.33333,16.33333,30.88889,0.34911,2.60401,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
