A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,L1,L2,L3,L4,L5
10,19,190,1.90000,0.60000,0.76800,9.50000,114,146,12,0.99800,0.00200,0.00000,0.00000,0.00000
8,193,1544,24.12500,0.40000,0.82900,2.51000,617,1280,246,1.00000,0.00000,0.00000,0.00000,0.00000
25,340,8500,13.60000,0.86600,0.92600,16.57000,7358,7872,444,0.98200,0.01800,0.00000,0.00000,0.00000
11,184,2024,16.72700,0.47100,0.88500,4.48000,954,1791,213,1.00000,0.00000,0.00000,0.00000,0.00000
10,19,190,1.90000,0.60000,0.89500,8.14000,114,170,14,1.00000,0.00000,0.00000,0.00000,0.00000
8,215,1720,26.87500,0.36600,0.79200,2.86000,629,1362,220,1.00000,0.00000,0.00000,0.00000,0.00000
14,420,5880,30.00000,0.37600,0.57100,4.92000,2209,3356,449,1.00000,0.00000,0.00000,0.00000,0.00000
3,3,9,1.00000,0.88900,1.00000,8.00000,8,9,1,0.94073,0.02527,0.00000,0.03400,0.00000
9,20,180,2.22200,0.55000,0.78300,8.25000,99,141,12,1.00000,0.00000,0.00000,0.00000,0.00000
13,191,2483,14.69200,0.40600,0.61700,4.71000,1007,1532,214,1.00000,0.00000,0.00000,0.00000,0.00000
9,19,171,2.11100,0.55000,0.86000,7.23000,94,147,13,1.00000,0.00000,0.00000,0.00000,0.00000
9,369,3321,41.00000,0.32900,0.63900,2.67000,1094,2122,409,1.00000,0.00000,0.00000,0.00000,0.00000
7,14,98,2.00000,0.10200,0.20400,10.00000,10,20,1,0.08800,0.67800,0.00000,0.00000,0.23400
12,72,864,6.00000,0.63500,0.94000,5.97000,549,812,92,1.00000,0.00000,0.00000,0.00000,0.00000
1,15,15,15.00000,0.53300,1.00000,2.00000,8,15,4,0.05400,0.94600,0.00000,0.00000,0.00000
23,132,3036,5.73900,0.95000,1.00000,20.76000,2885,3036,139,0.99800,0.00200,0.00000,0.00000,0.00000
14,416,5824,29.71400,0.38400,0.61700,4.64000,2234,3594,481,1.00000,0.00000,0.00000,0.00000,0.00000
10,9,90,0.90000,0.66700,0.68900,30.00000,60,62,2,0.99600,0.00400,0.00000,0.00000,0.00000
7,43,301,6.14300,0.54500,0.97300,2.56000,164,293,64,1.00000,0.00000,0.00000,0.00000,0.00000
24,198,4752,8.25000,0.91100,0.98300,15.80000,4329,4670,274,1.00000,0.00000,0.00000,0.00000,0.00000
13,213,2769,16.38500,0.35900,0.65800,4.65000,995,1821,214,1.00000,0.00000,0.00000,0.00000,0.00000
3,4,12,1.33300,0.75000,0.75000,9.00000,9,9,1,0.98800,0.00600,0.00000,0.00400,0.00200
10,16,160,1.60000,0.42500,0.79400,7.56000,68,127,9,1.00000,0.00000,0.00000,0.00000,0.00000
9,82,738,9.11100,0.31200,0.66900,2.74000,230,494,84,1.00000,0.00000,0.00000,0.00000,0.00000
10,17,170,1.70000,0.57100,0.91800,6.47000,97,156,15,1.00000,0.00000,0.00000,0.00000,0.00000
13,266,3458,20.46200,0.39800,0.57900,4.81000,1375,2003,286,0.99800,0.00200,0.00000,0.00000,0.00000
9,124,1116,13.77800,0.34800,0.72200,2.57000,388,806,151,1.00000,0.00000,0.00000,0.00000,0.00000
14,320,4480,22.85700,0.35400,0.58500,4.46000,1584,2621,355,1.00000,0.00000,0.00000,0.00000,0.00000
10,17,170,1.70000,0.53500,0.85300,7.58000,91,145,12,1.00000,0.00000,0.00000,0.00000,0.00000
13,133,1729,10.23100,0.36000,0.72100,4.90000,622,1247,127,1.00000,0.00000,0.00000,0.00000,0.00000
9,250,2250,27.77800,0.36000,0.73300,2.56000,810,1649,316,1.00000,0.00000,0.00000,0.00000,0.00000
27,320,8640,11.85200,0.32100,0.56100,4.53000,2774,4845,613,0.99400,0.00600,0.00000,0.00000,0.00000
9,250,2250,27.77800,0.36600,0.76800,2.60000,823,1727,317,1.00000,0.00000,0.00000,0.00000,0.00000
24,170,4080,7.08300,0.93100,0.99900,17.04000,3799,4075,223,1.00000,0.00000,0.00000,0.00000,0.00000
11,184,2024,16.72700,0.46000,0.79600,4.41000,931,1611,211,1.00000,0.00000,0.00000,0.00000,0.00000
10,18,180,1.80000,0.58300,0.89400,7.50000,105,161,14,0.99800,0.00000,0.00200,0.00000,0.00000
9,249,2241,27.66700,0.34600,0.77000,2.54000,776,1725,306,1.00000,0.00000,0.00000,0.00000,0.00000
27,267,7209,9.88900,0.36200,0.67400,4.36000,2610,4860,599,0.99200,0.00800,0.00000,0.00000,0.00000
10,19,190,1.90000,0.61100,0.87400,8.92000,116,166,13,1.00000,0.00000,0.00000,0.00000,0.00000
7,57,399,8.14300,0.41400,0.79700,2.70000,165,318,61,1.00000,0.00000,0.00000,0.00000,0.00000
13,1,13,0.07700,1.00000,1.00000,13.00000,13,13,1,0.00000,0.00000,0.00000,1.00000,0.00000
174,471,81954,2.70700,0.33900,0.43300,15.84000,27820,35499,1756,0.02400,0.00000,0.95000,0.00000,0.02600
6,72,432,12.00000,0.60400,0.99100,4.08000,261,428,64,1.00000,0.00000,0.00000,0.00000,0.00000
1,7,7,7.00000,1.00000,1.00000,7.00000,7,7,1,0.58933,0.40867,0.00000,0.00200,0.00000
9,83,747,9.22200,0.33300,0.74200,2.93000,249,554,85,1.00000,0.00000,0.00000,0.00000,0.00000
9,154,1386,17.11100,0.40600,0.72700,2.93000,563,1008,192,1.00000,0.00000,0.00000,0.00000,0.00000
11,71,781,6.45500,0.69000,0.95000,7.00000,539,742,77,0.99400,0.00200,0.00000,0.00200,0.00200
1,63,63,63.00000,0.58700,1.00000,2.31000,37,63,16,0.04000,0.96000,0.00000,0.00000,0.00000
24,209,5016,8.70800,0.92600,0.99200,17.27000,4645,4976,269,0.97200,0.02400,0.00200,0.00000,0.00200
16,344,5504,21.50000,0.37300,0.57200,5.73000,2053,3146,358,1.00000,0.00000,0.00000,0.00000,0.00000
11,20,220,1.81800,0.56400,0.90900,8.27000,124,200,15,0.99800,0.00000,0.00000,0.00000,0.00200
11,154,1694,14.00000,0.36000,0.73100,2.96000,609,1238,206,1.00000,0.00000,0.00000,0.00000,0.00000
25,198,4950,7.92000,0.86900,0.93200,15.94000,4304,4611,270,0.99600,0.00400,0.00000,0.00000,0.00000
16,427,6832,26.68800,0.40000,0.63200,5.56000,2736,4316,492,1.00000,0.00000,0.00000,0.00000,0.00000
12,23,276,1.91700,0.57600,0.82600,7.57000,159,228,21,1.00000,0.00000,0.00000,0.00000,0.00000
16,121,1936,7.56300,0.39600,0.61100,5.60000,767,1182,137,1.00000,0.00000,0.00000,0.00000,0.00000
12,409,4908,34.08300,0.30200,0.60400,2.88000,1482,2966,515,1.00000,0.00000,0.00000,0.00000,0.00000
26,184,4784,7.07700,0.77300,0.88600,16.88000,3696,4241,219,0.99600,0.00400,0.00000,0.00000,0.00000
17,350,5950,20.58800,0.36300,0.57700,5.22000,2162,3433,414,1.00000,0.00000,0.00000,0.00000,0.00000
12,23,276,1.91700,0.57600,0.79000,9.94000,159,218,16,1.00000,0.00000,0.00000,0.00000,0.00000
15,121,1815,8.06700,0.42800,0.76100,5.35000,776,1381,145,1.00000,0.00000,0.00000,0.00000,0.00000
11,205,2255,18.63600,0.37100,0.71700,3.01000,837,1616,278,1.00000,0.00000,0.00000,0.00000,0.00000
16,367,5872,22.93800,0.38500,0.57500,5.29000,2258,3377,427,1.00000,0.00000,0.00000,0.00000,0.00000
15,138,2070,9.20000,0.43100,0.75000,5.45000,893,1552,164,1.00000,0.00000,0.00000,0.00000,0.00000
12,266,3192,22.16700,0.33800,0.66700,2.72000,1079,2130,397,1.00000,0.00000,0.00000,0.00000,0.00000
17,382,6494,22.47100,0.36300,0.56700,5.46000,2355,3680,431,1.00000,0.00000,0.00000,0.00000,0.00000
11,20,220,1.81800,0.56800,0.89500,8.93000,125,197,14,0.99800,0.00000,0.00000,0.00000,0.00200
16,181,2896,11.31300,0.40000,0.75900,5.10000,1157,2198,227,1.00000,0.00000,0.00000,0.00000,0.00000
11,198,2178,18.00000,0.38300,0.77300,2.90000,834,1683,288,1.00000,0.00000,0.00000,0.00000,0.00000
1,42,42,42.00000,0.19000,1.00000,1.60000,8,42,5,0.18800,0.81000,0.00000,0.00000,0.00200
47,1,47,0.02100,1.00000,1.00000,47.00000,47,47,1,0.00000,0.00000,0.00000,1.00000,0.00000
7,79,553,11.28600,0.56600,0.96700,3.56000,313,535,88,1.00000,0.00000,0.00000,0.00000,0.00000
83,326,27058,3.92800,0.28600,0.67100,7.55000,7741,18149,1025,0.02400,0.00000,0.02800,0.00000,0.94800
72,96,6912,1.33300,0.48800,0.58200,15.69000,3374,4025,215,0.28200,0.00600,0.70400,0.00000,0.00800
8,82,656,10.25000,0.41200,0.80300,2.78000,270,527,97,1.00000,0.00000,0.00000,0.00000,0.00000
10,155,1550,15.50000,0.33200,0.68700,2.47000,514,1065,208,1.00000,0.00000,0.00000,0.00000,0.00000
1,28,28,28.00000,0.46400,1.00000,2.17000,13,28,6,0.06600,0.93400,0.00000,0.00000,0.00000
11,72,792,6.54500,0.66500,0.93800,6.35000,527,743,83,1.00000,0.00000,0.00000,0.00000,0.00000
24,120,2880,5.00000,0.92700,0.97200,21.36000,2670,2800,125,0.93600,0.05400,0.00800,0.00000,0.00200
12,11,132,0.91700,0.65200,0.73500,12.29000,86,97,7,0.99400,0.00200,0.00200,0.00000,0.00200
13,135,1755,10.38500,0.49200,0.83300,5.50000,864,1462,157,1.00000,0.00000,0.00000,0.00000,0.00000
9,78,702,8.66700,0.46400,0.89000,3.33000,326,625,98,1.00000,0.00000,0.00000,0.00000,0.00000
31,322,9982,10.38700,0.68900,0.75300,16.87000,6881,7519,408,0.95400,0.01400,0.03000,0.00000,0.00200
16,391,6256,24.43800,0.40100,0.67400,5.26000,2508,4219,477,1.00000,0.00000,0.00000,0.00000,0.00000
3,4,12,1.33300,0.91700,0.91700,11.00000,11,11,1,1.00000,0.00000,0.00000,0.00000,0.00000
11,70,770,6.36400,0.38100,0.63900,3.53000,293,492,83,1.00000,0.00000,0.00000,0.00000,0.00000
16,1,16,0.06300,1.00000,1.00000,16.00000,16,16,1,0.00000,0.00000,0.00000,1.00000,0.00000
39,353,13767,9.05100,0.55700,0.60800,16.89000,7667,8370,454,0.96000,0.00600,0.02400,0.00000,0.01000
16,415,6640,25.93800,0.38900,0.67500,5.17000,2582,4480,499,1.00000,0.00000,0.00000,0.00000,0.00000
12,20,240,1.66700,0.54600,0.83800,8.19000,131,201,16,1.00000,0.00000,0.00000,0.00000,0.00000
11,195,2145,17.72700,0.35800,0.78100,3.00000,768,1676,256,1.00000,0.00000,0.00000,0.00000,0.00000
24,170,4080,7.08300,0.92400,0.99700,15.90000,3768,4068,237,1.00000,0.00000,0.00000,0.00000,0.00000
16,359,5744,22.43800,0.37600,0.65200,5.41000,2158,3747,399,1.00000,0.00000,0.00000,0.00000,0.00000
12,22,264,1.83300,0.55300,0.84100,7.68000,146,222,19,1.00000,0.00000,0.00000,0.00000,0.00000
16,341,5456,21.31300,0.37800,0.72400,5.23000,2060,3949,394,1.00000,0.00000,0.00000,0.00000,0.00000
9,70,630,7.77800,0.43300,0.85100,2.79000,273,536,98,1.00000,0.00000,0.00000,0.00000,0.00000
25,203,5075,8.12000,0.83700,0.92900,15.22000,4246,4713,279,1.00000,0.00000,0.00000,0.00000,0.00000
16,408,6528,25.50000,0.39000,0.64400,5.28000,2546,4204,482,1.00000,0.00000,0.00000,0.00000,0.00000
11,22,242,2.00000,0.64900,0.84700,8.72000,157,205,18,0.99800,0.00200,0.00000,0.00000,0.00000
15,222,3330,14.80000,0.41400,0.72800,5.34000,1378,2425,258,1.00000,0.00000,0.00000,0.00000,0.00000
10,59,590,5.90000,0.40300,0.79200,2.98000,238,467,80,1.00000,0.00000,0.00000,0.00000,0.00000
163,161,26243,0.98800,0.52300,0.89700,8.40000,13725,23547,1634,0.02000,0.00000,0.93600,0.00000,0.04400
83,314,26062,3.78300,0.28200,0.61900,8.77000,7353,16139,838,0.05800,0.00000,0.01600,0.00000,0.92600
9,82,738,9.11100,0.33700,0.82100,2.49000,249,606,100,1.00000,0.00000,0.00000,0.00000,0.00000
9,155,1395,17.22200,0.36600,0.72300,2.54000,511,1008,201,1.00000,0.00000,0.00000,0.00000,0.00000
12,71,852,5.91700,0.60800,0.86300,6.40000,518,735,81,1.00000,0.00000,0.00000,0.00000,0.00000
24,309,7416,12.87500,0.92100,0.98400,17.51000,6828,7295,390,0.99600,0.00400,0.00000,0.00000,0.00000
15,356,5340,23.73300,0.40600,0.62600,5.29000,2167,3342,410,1.00000,0.00000,0.00000,0.00000,0.00000
11,19,209,1.72700,0.57900,0.95700,7.56000,121,200,16,0.99800,0.00000,0.00000,0.00000,0.00200
17,389,6613,22.88200,0.34400,0.67800,5.00000,2273,4481,455,1.00000,0.00000,0.00000,0.00000,0.00000
11,56,616,5.09100,0.38600,0.70000,3.09000,238,431,77,1.00000,0.00000,0.00000,0.00000,0.00000
12,22,264,1.83300,0.62100,0.78800,9.65000,164,208,17,1.00000,0.00000,0.00000,0.00000,0.00000
16,424,6784,26.50000,0.37100,0.56300,5.34000,2514,3820,471,1.00000,0.00000,0.00000,0.00000,0.00000
17,96,1632,5.64700,0.36600,0.67500,5.15000,597,1101,116,1.00000,0.00000,0.00000,0.00000,0.00000
9,87,783,9.66700,0.44400,0.96200,2.37000,348,753,147,1.00000,0.00000,0.00000,0.00000,0.00000
23,120,2760,5.21700,0.94200,1.00000,17.44000,2599,2760,149,1.00000,0.00000,0.00000,0.00000,0.00000
16,389,6224,24.31300,0.36400,0.56900,5.35000,2268,3544,424,1.00000,0.00000,0.00000,0.00000,0.00000
12,22,264,1.83300,0.58000,0.81400,7.65000,153,215,20,1.00000,0.00000,0.00000,0.00000,0.00000
14,62,868,4.42900,0.43300,0.64600,5.97000,376,561,63,1.00000,0.00000,0.00000,0.00000,0.00000
23,198,4554,8.60900,0.92400,0.99900,14.93000,4210,4548,282,0.99800,0.00000,0.00000,0.00000,0.00200
16,337,5392,21.06300,0.36300,0.59800,5.19000,1956,3225,377,1.00000,0.00000,0.00000,0.00000,0.00000
11,23,253,2.09100,0.58500,0.83400,8.22000,148,211,18,1.00000,0.00000,0.00000,0.00000,0.00000
16,393,6288,24.56300,0.34100,0.65300,5.13000,2145,4103,418,1.00000,0.00000,0.00000,0.00000,0.00000
10,256,2560,25.60000,0.36300,0.76500,2.84000,928,1959,327,1.00000,0.00000,0.00000,0.00000,0.00000
16,337,5392,21.06300,0.36900,0.60800,5.15000,1992,3276,387,1.00000,0.00000,0.00000,0.00000,0.00000
12,22,264,1.83300,0.53800,0.85200,8.35000,142,225,17,1.00000,0.00000,0.00000,0.00000,0.00000
17,398,6766,23.41200,0.32000,0.60800,5.30000,2162,4117,408,1.00000,0.00000,0.00000,0.00000,0.00000
16,212,3392,13.25000,0.37600,0.69300,5.75000,1276,2349,222,1.00000,0.00000,0.00000,0.00000,0.00000
3,424,1272,141.33000,0.53700,0.55700,136.60000,683,709,5,0.64000,0.36000,0.00000,0.00000,0.00000
186,469,87234,2.52200,0.37800,0.52900,22.29000,33017,46133,1481,0.02000,0.00400,0.96600,0.00000,0.01000
9,83,747,9.22200,0.35600,0.91400,2.77000,266,683,96,1.00000,0.00000,0.00000,0.00000,0.00000
9,155,1395,17.22200,0.34600,0.73100,2.44000,483,1020,198,1.00000,0.00000,0.00000,0.00000,0.00000
11,71,781,6.45500,0.66600,0.93700,6.19000,520,732,84,1.00000,0.00000,0.00000,0.00000,0.00000
23,137,3151,5.95700,0.85500,0.93400,16.64000,2695,2943,162,1.00000,0.00000,0.00000,0.00000,0.00000
12,20,240,1.66700,0.52500,0.85400,9.00000,126,205,14,0.99800,0.00000,0.00000,0.00000,0.00200
16,399,6384,24.93800,0.36900,0.57700,5.34000,2357,3685,441,1.00000,0.00000,0.00000,0.00000,0.00000
16,227,3632,14.18800,0.41000,0.73100,4.97000,1490,2654,300,1.00000,0.00000,0.00000,0.00000,0.00000
12,69,828,5.75000,0.33200,0.62600,2.81000,275,518,98,1.00000,0.00000,0.00000,0.00000,0.00000
16,382,6112,23.87500,0.37500,0.60000,5.16000,2292,3670,444,1.00000,0.00000,0.00000,0.00000,0.00000
11,20,220,1.81800,0.57700,0.88200,8.47000,127,194,15,1.00000,0.00000,0.00000,0.00000,0.00000
11,87,957,7.90900,0.31900,0.62800,2.65000,305,601,115,1.00000,0.00000,0.00000,0.00000,0.00000
16,309,4944,19.31300,0.38200,0.54900,5.38000,1890,2713,351,1.00000,0.00000,0.00000,0.00000,0.00000
15,356,5340,23.73300,0.39800,0.73800,5.32000,2127,3940,400,1.00000,0.00000,0.00000,0.00000,0.00000
12,284,3408,23.66700,0.32500,0.72500,2.87000,1109,2471,386,1.00000,0.00000,0.00000,0.00000,0.00000
15,294,4410,19.60000,0.39500,0.65100,5.28000,1743,2872,330,1.00000,0.00000,0.00000,0.00000,0.00000
11,22,242,2.00000,0.57900,0.80600,7.78000,140,195,18,1.00000,0.00000,0.00000,0.00000,0.00000
16,183,2928,11.43800,0.41300,0.78700,4.81000,1208,2305,251,1.00000,0.00000,0.00000,0.00000,0.00000
11,81,891,7.36400,0.33900,0.69500,2.77000,302,619,109,1.00000,0.00000,0.00000,0.00000,0.00000
24,334,8016,13.91700,0.89400,0.96600,14.30000,7164,7740,501,1.00000,0.00000,0.00000,0.00000,0.00000
16,405,6480,25.31300,0.38200,0.59600,5.30000,2476,3863,467,1.00000,0.00000,0.00000,0.00000,0.00000
3,4,12,1.33300,0.83300,0.91700,10.00000,10,11,1,0.99800,0.00000,0.00000,0.00200,0.00000
16,424,6784,26.50000,0.37100,0.71900,5.16000,2518,4879,488,0.99600,0.00400,0.00000,0.00000,0.00000
7,54,378,7.71400,0.49700,0.84900,3.42000,188,321,55,1.00000,0.00000,0.00000,0.00000,0.00000
82,314,25748,3.82900,0.29600,0.50200,10.84000,7618,12923,703,0.69000,0.00000,0.03400,0.00000,0.27600
1,9,9,9.00000,1.00000,1.00000,9.00000,9,9,1,0.42824,0.57004,0.00000,0.00171,0.00000
9,82,738,9.11100,0.30600,0.69500,2.86000,226,513,79,1.00000,0.00000,0.00000,0.00000,0.00000
9,155,1395,17.22200,0.37600,0.72200,2.53000,524,1007,207,1.00000,0.00000,0.00000,0.00000,0.00000
12,72,864,6.00000,0.63800,0.91800,6.12000,551,793,90,1.00000,0.00000,0.00000,0.00000,0.00000
1,23,23,23.00000,0.34800,1.00000,1.60000,8,23,5,0.12200,0.87800,0.00000,0.00000,0.00000
1,14,14,14.00000,0.50000,1.00000,2.33000,7,14,3,0.23600,0.76400,0.00000,0.00000,0.00000
1,45,45,45.00000,0.24400,1.00000,1.38000,11,45,8,0.11600,0.88400,0.00000,0.00000,0.00000
16,352,5632,22.00000,0.39000,0.73800,5.25000,2196,4157,418,1.00000,0.00000,0.00000,0.00000,0.00000
11,236,2596,21.45500,0.35400,0.80300,2.91000,920,2084,316,1.00000,0.00000,0.00000,0.00000,0.00000
3,4,12,1.33300,1.00000,1.00000,12.00000,12,12,1,0.88379,0.05231,0.00000,0.06390,0.00000
11,19,209,1.72700,0.59800,0.94700,7.35000,125,198,17,0.99200,0.00000,0.00000,0.00000,0.00800
15,154,2310,10.26700,0.42300,0.70400,5.84000,976,1626,167,1.00000,0.00000,0.00000,0.00000,0.00000
16,417,6672,26.06300,0.38100,0.65200,5.29000,2543,4349,481,1.00000,0.00000,0.00000,0.00000,0.00000
12,404,4848,33.66700,0.33400,0.67400,2.82000,1617,3267,573,1.00000,0.00000,0.00000,0.00000,0.00000
5,2,10,0.40000,0.90000,0.90000,9.00000,9,9,1,0.21222,0.00200,0.00000,0.78178,0.00400
14,2,28,0.14300,0.53600,0.53600,15.00000,15,15,1,0.01800,0.05600,0.00000,0.91200,0.01400
24,135,3240,5.62500,0.91100,0.96600,18.69000,2953,3131,158,0.99800,0.00000,0.00200,0.00000,0.00000
11,2,22,0.18200,0.63600,0.63600,14.00000,14,14,1,0.01800,0.06200,0.00000,0.91200,0.00800
12,216,2592,18.00000,0.50700,0.76400,5.30000,1315,1981,248,1.00000,0.00000,0.00000,0.00000,0.00000
11,22,242,2.00000,0.63200,0.86400,8.05000,153,209,19,1.00000,0.00000,0.00000,0.00000,0.00000
15,268,4020,17.86700,0.41300,0.73100,5.10000,1661,2940,326,1.00000,0.00000,0.00000,0.00000,0.00000
3,4,12,1.33300,0.91700,0.91700,11.00000,11,11,1,1.00000,0.00000,0.00000,0.00000,0.00000
11,94,1034,8.54500,0.38000,0.67700,3.12000,393,700,126,1.00000,0.00000,0.00000,0.00000,0.00000
4,2,8,0.50000,1.00000,1.00000,8.00000,8,8,1,0.17422,0.01316,0.00000,0.81263,0.00000
17,403,6851,23.70600,0.34900,0.52100,5.43000,2388,3568,440,1.00000,0.00000,0.00000,0.00000,0.00000
11,22,242,2.00000,0.62400,0.88000,9.44000,151,213,16,0.99600,0.00400,0.00000,0.00000,0.00000
10,57,570,5.70000,0.40700,0.73900,2.94000,232,421,79,1.00000,0.00000,0.00000,0.00000,0.00000
16,356,5696,22.25000,0.37700,0.57600,5.80000,2150,3279,371,1.00000,0.00000,0.00000,0.00000,0.00000
12,22,264,1.83300,0.56800,0.83700,7.50000,150,221,20,0.99800,0.00000,0.00200,0.00000,0.00000
16,439,7024,27.43800,0.38400,0.72400,5.09000,2696,5084,530,0.99400,0.00600,0.00000,0.00000,0.00000
11,436,4796,39.63600,0.33600,0.75500,2.86000,1612,3623,564,1.00000,0.00000,0.00000,0.00000,0.00000
8,94,752,11.75000,0.48500,0.92200,3.07000,365,693,119,1.00000,0.00000,0.00000,0.00000,0.00000
16,410,6560,25.62500,0.38100,0.56900,5.55000,2497,3731,450,1.00000,0.00000,0.00000,0.00000,0.00000
11,22,242,2.00000,0.60300,0.88800,8.59000,146,215,17,1.00000,0.00000,0.00000,0.00000,0.00000
16,243,3888,15.18800,0.39400,0.70900,5.50000,1530,2756,278,1.00000,0.00000,0.00000,0.00000,0.00000
11,378,4158,34.36400,0.33000,0.68400,2.95000,1371,2846,465,1.00000,0.00000,0.00000,0.00000,0.00000
9,1,9,0.11100,1.00000,1.00000,9.00000,9,9,1,0.10503,0.00000,0.00000,0.89497,0.00000
6,57,342,9.50000,0.45300,0.90600,2.46000,155,310,63,1.00000,0.00000,0.00000,0.00000,0.00000
8,64,512,8.00000,0.54100,0.94700,3.85000,277,485,72,1.00000,0.00000,0.00000,0.00000,0.00000
77,271,20867,3.51900,0.47800,0.74400,11.28000,9981,15523,885,0.79200,0.00600,0.11600,0.00000,0.08600
9,268,2412,29.77800,0.46500,0.69400,6.30000,1122,1675,178,0.99600,0.00200,0.00200,0.00000,0.00000
9,230,2070,25.55600,0.39900,0.87000,2.63000,826,1800,314,1.00000,0.00000,0.00000,0.00000,0.00000
9,150,1350,16.66700,0.28400,0.75600,1.76000,384,1020,218,1.00000,0.00000,0.00000,0.00000,0.00000
8,13,104,1.62500,0.66300,0.81700,6.90000,69,85,10,1.00000,0.00000,0.00000,0.00000,0.00000
9,232,2088,25.77800,0.27400,0.78200,1.76000,573,1633,326,1.00000,0.00000,0.00000,0.00000,0.00000
8,13,104,1.62500,0.63500,0.78800,8.25000,66,82,8,1.00000,0.00000,0.00000,0.00000,0.00000
10,248,2480,24.80000,0.35600,0.72900,2.60000,883,1807,340,1.00000,0.00000,0.00000,0.00000,0.00000
10,177,1770,17.70000,0.26000,0.69300,1.77000,461,1226,261,1.00000,0.00000,0.00000,0.00000,0.00000
8,13,104,1.62500,0.68300,0.81700,7.10000,71,85,10,1.00000,0.00000,0.00000,0.00000,0.00000
9,171,1539,19.00000,0.40000,0.77800,2.87000,615,1198,214,1.00000,0.00000,0.00000,0.00000,0.00000
8,48,384,6.00000,0.35400,0.90100,1.68000,136,346,81,1.00000,0.00000,0.00000,0.00000,0.00000
7,13,91,1.85700,0.78000,0.98900,7.89000,71,90,9,0.98200,0.01400,0.00000,0.00400,0.00000
10,316,3160,31.60000,0.36600,0.67300,2.74000,1158,2126,422,1.00000,0.00000,0.00000,0.00000,0.00000
9,281,2529,31.22200,0.27200,0.85600,1.73000,687,2164,398,1.00000,0.00000,0.00000,0.00000,0.00000
7,13,91,1.85700,0.79100,0.97800,6.00000,72,89,12,0.98000,0.01600,0.00000,0.00350,0.00050
10,268,2680,26.80000,0.49400,0.75400,6.02000,1325,2022,220,1.00000,0.00000,0.00000,0.00000,0.00000
9,276,2484,30.66700,0.38800,0.84600,2.58000,964,2102,373,1.00000,0.00000,0.00000,0.00000,0.00000
9,278,2502,30.88900,0.25800,0.79800,1.62000,645,1997,398,1.00000,0.00000,0.00000,0.00000,0.00000
8,13,104,1.62500,0.62500,0.81700,5.91000,65,85,11,1.00000,0.00000,0.00000,0.00000,0.00000
9,358,3222,39.77800,0.38500,0.86300,2.36000,1240,2782,525,1.00000,0.00000,0.00000,0.00000,0.00000
8,170,1360,21.25000,0.27700,0.89000,1.60000,377,1210,236,1.00000,0.00000,0.00000,0.00000,0.00000
7,19,133,2.71400,0.66200,0.92500,4.89000,88,123,18,0.99800,0.00200,0.00000,0.00000,0.00000
10,269,2690,26.90000,0.30600,0.49600,5.15000,824,1335,160,0.99200,0.00200,0.00000,0.00000,0.00600
10,398,3980,39.80000,0.34200,0.74500,2.44000,1361,2965,557,1.00000,0.00000,0.00000,0.00000,0.00000
7,80,560,11.42900,0.36100,0.96100,1.63000,202,538,124,1.00000,0.00000,0.00000,0.00000,0.00000
8,12,96,1.50000,0.58300,0.81300,6.22000,56,78,9,0.99800,0.00000,0.00200,0.00000,0.00000
10,238,2380,23.80000,0.35300,0.72700,2.85000,840,1730,295,1.00000,0.00000,0.00000,0.00000,0.00000
10,88,880,8.80000,0.25700,0.66800,1.82000,226,588,124,1.00000,0.00000,0.00000,0.00000,0.00000
7,13,91,1.85700,0.67000,0.89000,7.63000,61,81,8,0.99800,0.00000,0.00200,0.00000,0.00000
10,279,2790,27.90000,0.37700,0.68700,2.70000,1052,1916,389,1.00000,0.00000,0.00000,0.00000,0.00000
9,80,720,8.88900,0.30400,0.83800,1.80000,219,603,122,1.00000,0.00000,0.00000,0.00000,0.00000
7,19,133,2.71400,0.66200,0.91000,5.18000,88,121,17,1.00000,0.00000,0.00000,0.00000,0.00000
10,268,2680,26.80000,0.39500,0.59000,5.88000,1058,1581,180,1.00000,0.00000,0.00000,0.00000,0.00000
9,162,1458,18.00000,0.25400,0.52700,2.69000,371,769,138,1.00000,0.00000,0.00000,0.00000,0.00000
8,162,1296,20.25000,0.20400,0.41200,3.12000,265,534,85,0.98800,0.00400,0.00000,0.00000,0.00800
8,109,872,13.62500,0.44700,0.95900,2.47000,390,836,158,1.00000,0.00000,0.00000,0.00000,0.00000
9,163,1467,18.11100,0.26400,0.51000,2.98000,387,748,130,1.00000,0.00000,0.00000,0.00000,0.00000
8,162,1296,20.25000,0.32700,0.79000,2.85000,424,1024,149,1.00000,0.00000,0.00000,0.00000,0.00000
9,163,1467,18.11100,0.26300,0.54900,2.82000,386,805,137,1.00000,0.00000,0.00000,0.00000,0.00000
8,163,1304,20.37500,0.38300,0.98200,2.79000,500,1280,179,1.00000,0.00000,0.00000,0.00000,0.00000
10,162,1620,16.20000,0.29400,0.73000,2.71000,477,1183,176,1.00000,0.00000,0.00000,0.00000,0.00000
3,104,312,34.66700,0.60600,0.68300,9.95000,189,213,19,0.73400,0.26600,0.00000,0.00000,0.00000
8,184,1472,23.00000,0.23700,0.77700,1.64000,349,1144,213,1.00000,0.00000,0.00000,0.00000,0.00000
7,5,35,0.71400,0.82900,0.82900,29.00000,29,29,1,0.93633,0.04000,0.00000,0.01967,0.00400
