A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15
0.66898,0.62385,0.67506,0.60626,0.66666,0.61636,0.66056,0.61009,0.65437,0.58095,0.64652,0.53798,0.64102,0.48408,0.63257,0.42949,0.63381,0.34614,0.63033,0.27157,0.62768,0.21174,0.63427,0.14099,0.65519,-0.07143,0.66030,0.17745,0.63362,0.13802,0.58169,0.05953,0.53704,-0.02582,0.43922,-0.04347,0.37987,0.02000,0.33333,0.12052,0.34037,0.19609,0.36522,0.26175,0.36919,0.34901,0.34951,0.36942,0.33016,0.28815,0.31954,0.31147,0.29384,0.63227,0.25284,0.65408,0.17083,0.68223,0.10118,0.71605,-0.03350,0.74769,-0.13126,0.79007,-0.17564,0.78652,-0.20863,0.71989,-0.17593,0.61384,-0.18637,0.47531,-0.13062,0.27710,-0.11296,0.05759,-0.14046,0.00000,-0.21685,0.09422,-0.32618,0.04907,-0.39278,0.04819,-0.41751,0.04957,-0.45741,0.04557,-0.52141,0.11345,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.58162,0.63010,0.57895,0.66250,0.57991,0.66038,0.57798,0.64780,0.56222,0.64445,0.55350,0.56330,0.55709,0.47772,0.53953,0.39103,0.52113,0.28206,0.50236,0.17573,0.48450,0.10749,0.46297,0.06229,0.45690,-0.12245,0.42676,0.13802,0.38363,0.15494,0.34205,0.18453,0.32409,0.19999,0.25559,0.27759,0.19380,0.38665,0.15201,0.51141,0.15567,0.59477,0.15868,0.64428,0.11491,0.71813,0.05339,0.66879,0.00237,0.50847,-0.04367,0.46447,-0.10707,0.69679,-0.14350,0.59118,-0.17084,0.48287,-0.19058,0.38272,-0.22489,0.29230,-0.23150,0.27114,-0.26933,0.23033,-0.33333,0.14847,-0.37964,0.07781,-0.48637,0.00616,-0.49894,-0.03011,-0.49373,-0.05236,-0.52200,0.06878,-0.57474,0.36778,-0.65665,0.52761,-0.66454,0.67470,-0.62933,0.68513,-0.71090,0.66756,-0.81323,0.98945,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.76092,0.58622,0.77117,0.57499,0.75800,0.59748,0.75689,0.57235,0.75577,0.58095,0.75814,0.58227,0.75290,0.58599,0.72558,0.53846,0.70422,0.42949,0.68720,0.32269,0.67541,0.23127,0.66204,0.10818,0.64657,-0.15307,0.60934,0.02534,0.54742,0.02534,0.47275,0.05953,0.44908,0.09675,0.38462,0.18394,0.35400,0.32001,0.31734,0.46578,0.29287,0.56863,0.25943,0.64428,0.20294,0.71813,0.12620,0.65605,0.05938,0.42373,0.02529,0.27868,-0.03417,0.35484,-0.01596,0.20124,-0.00229,0.05919,-0.02118,-0.06173,-0.11963,-0.15693,-0.25536,-0.10204,-0.41452,-0.03370,-0.52997,0.00280,-0.54630,0.11239,-0.54545,0.20371,-0.45182,0.25904,-0.43095,0.24084,-0.47589,0.36508,-0.63369,0.69605,-0.76396,0.80367,-0.85138,0.80724,-0.85743,0.73178,-0.86535,0.53886,-0.89883,0.45646,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.64599,0.54860,0.65218,0.53749,0.64384,0.55974,0.64220,0.55977,0.64055,0.53015,0.62790,0.46202,0.61303,0.36942,0.59070,0.29488,0.59623,0.15384,0.58768,0.04154,0.56086,-0.03581,0.50002,-0.08852,0.45260,-0.20918,0.39277,0.07041,0.34053,0.14367,0.28974,0.18453,0.26389,0.22580,0.20099,0.28427,0.16281,0.39333,0.10401,0.50488,0.07123,0.58170,0.05794,0.59059,-0.00245,0.58389,-0.06311,0.49046,-0.09263,0.28815,-0.10345,0.18579,-0.11161,0.30322,-0.07517,0.16981,-0.08885,0.05297,-0.12942,-0.03085,-0.23923,-0.10155,-0.34606,-0.03791,-0.43324,0.04496,-0.48201,0.12044,-0.46760,0.19884,-0.48637,0.24075,-0.42184,0.28314,-0.39331,0.24084,-0.45912,0.32275,-0.58317,0.58055,-0.67383,0.66871,-0.84714,0.72893,-0.82892,0.61518,-0.82178,0.43162,-0.82879,0.37731,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.77471,0.21630,0.77574,0.21875,0.78083,0.22642,0.76607,0.23900,0.76959,0.26349,0.76745,0.26582,0.77621,0.25478,0.73025,0.27563,0.72301,0.25641,0.61610,0.22685,0.59906,0.20521,0.58334,0.15410,0.59914,-0.06122,0.62207,0.19999,0.62069,0.14929,0.59041,0.05953,0.57407,-0.04517,0.49380,-0.08361,0.42120,-0.06000,0.36000,-0.00325,0.34564,0.03922,0.34509,0.06712,0.33496,0.14095,0.31553,0.14651,0.28740,0.09604,0.28276,0.10929,0.27106,0.39355,0.26652,0.40879,0.23006,0.45173,0.20000,0.51853,0.14354,0.55692,0.05489,0.65014,-0.02107,0.73034,-0.08393,0.73669,-0.12964,0.72334,-0.20454,0.68517,-0.19487,0.56626,-0.21338,0.36125,-0.24948,0.36508,-0.26738,0.58055,-0.33048,0.56442,-0.35032,0.55423,-0.32382,0.49855,-0.34654,0.38337,-0.36965,0.30871,3,3,3,3,3,3,2,3,3,2,3,1,3,3,3
0.74252,0.35424,0.66590,0.34374,0.63014,0.31445,0.60091,0.35222,0.58526,0.33969,0.56279,0.27216,0.52913,0.20382,0.48372,0.14745,0.43662,0.05770,0.37441,-0.00317,0.31264,-0.02931,0.26852,-0.02295,0.26724,-0.12245,0.25264,0.18872,0.21984,0.24506,0.18517,0.26190,0.16667,0.27095,0.09182,0.30435,0.04394,0.39999,-0.00800,0.52444,-0.00265,0.60129,0.01762,0.63759,-0.00245,0.65773,-0.04855,0.65605,-0.10690,0.53107,-0.13105,0.51912,-0.16173,0.81937,-0.19362,0.76099,-0.25740,0.73208,-0.32235,0.72840,-0.40193,0.70462,-0.45585,0.72594,-0.48477,0.71910,-0.52997,0.66386,-0.50463,0.58503,-0.50000,0.50616,-0.42612,0.33735,-0.42260,0.14136,-0.45073,0.10053,-0.51580,0.20974,-0.60515,0.17178,-0.63907,0.18073,-0.58451,0.13121,-0.58416,0.06165,-0.59534,-0.00792,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.83908,0.42948,0.86269,0.40001,0.84018,0.38365,0.81193,0.35222,0.73273,0.35239,0.70233,0.36709,0.66432,0.25478,0.58606,0.14102,0.52113,0.03205,0.44549,-0.01595,0.36040,-0.00975,0.28704,0.01640,0.27586,-0.08163,0.26964,0.25633,0.24569,0.32956,0.20696,0.36905,0.18519,0.39999,0.09677,0.50501,0.03878,0.60000,-0.08799,0.63518,-0.08708,0.71895,-0.08312,0.76510,-0.11492,0.80537,-0.20388,0.73885,-0.27317,0.53107,-0.30576,0.45354,-0.34851,0.66452,-0.35762,0.54717,-0.38042,0.45794,-0.41176,0.38888,-0.46889,0.31691,-0.50357,0.33528,-0.53630,0.31462,-0.55397,0.28852,-0.51851,0.21037,-0.56364,0.13579,-0.53319,0.06626,-0.56903,0.02095,-0.64779,0.12697,-0.76422,0.45289,-0.92275,0.61963,-1.00000,0.83134,-1.00000,1.00000,-1.00000,1.00000,-1.00000,1.00000,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.74713,0.47336,0.77117,0.46875,0.77169,0.47168,0.74311,0.49057,0.77881,0.49842,0.75350,0.50632,0.77621,0.47772,0.77675,0.42306,0.70422,0.38460,0.66351,0.38659,0.65633,0.40066,0.64815,0.31804,0.64657,0.04081,0.63907,0.25633,0.61639,0.19436,0.56863,0.11309,0.53704,0.02579,0.42929,0.00334,0.32817,0.04667,0.24799,0.12702,0.22426,0.20917,0.21913,0.27517,0.22738,0.34228,0.21359,0.36942,0.18766,0.26555,0.15402,0.27868,0.15718,0.61936,0.14807,0.66038,0.07972,0.74454,0.01177,0.83333,-0.07657,0.88308,-0.14557,0.95917,-0.21312,1.00000,-0.25659,1.00000,-0.25001,0.98272,-0.28636,0.96296,-0.26338,0.81929,-0.27615,0.57067,-0.31657,0.53438,-0.37263,0.70214,-0.45494,0.65029,-0.48621,0.60844,-0.44196,0.57435,-0.42179,0.45844,-0.42412,0.39315,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.88507,0.26646,0.88557,0.26876,0.85845,0.28301,0.85322,0.27674,0.79263,0.28889,0.76745,0.27216,0.72959,0.26752,0.67907,0.28845,0.66667,0.23717,0.64455,0.27797,0.61337,0.22477,0.59722,0.16722,0.60345,-0.06634,0.59235,0.16056,0.56035,0.11548,0.50325,0.04166,0.45834,-0.04517,0.33002,-0.05685,0.21448,0.00001,0.12000,0.10096,0.08706,0.17647,0.09318,0.23490,0.09534,0.33559,0.10193,0.33120,0.10688,0.26555,0.10805,0.30600,0.12072,0.59356,0.10249,0.59748,0.02505,0.65734,-0.04001,0.73456,-0.12441,0.80306,-0.21719,0.90088,-0.28805,0.94945,-0.33333,0.94397,-0.32871,0.89627,-0.35910,0.83333,-0.32763,0.66866,-0.33891,0.43456,-0.37945,0.40741,-0.44422,0.57449,-0.53220,0.54600,-0.54140,0.50000,-0.47860,0.41691,-0.45741,0.28149,-0.45136,0.19261,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.69655,0.29154,0.69335,0.28126,0.65753,0.28301,0.61469,0.28304,0.59907,0.32699,0.55814,0.31014,0.51515,0.26114,0.45583,0.23077,0.41783,0.17306,0.36965,0.11182,0.32698,0.07493,0.27778,0.04918,0.27156,-0.08674,0.23142,0.21690,0.18104,0.26198,0.12854,0.27977,0.10185,0.27095,0.02729,0.29097,-0.01292,0.36001,-0.04533,0.45928,-0.02374,0.54248,-0.00757,0.59732,-0.01223,0.64431,-0.10680,0.58599,-0.12588,0.44069,-0.15862,0.40984,-0.18906,0.65808,-0.18907,0.59748,-0.23008,0.57010,-0.29882,0.52469,-0.37321,0.46462,-0.41767,0.46357,-0.44261,0.45507,-0.47241,0.40055,-0.44444,0.31413,-0.46818,0.22840,-0.42184,0.07229,-0.43515,-0.08902,-0.47169,-0.11110,-0.53262,0.02735,-0.62661,0.06749,-0.66030,0.15663,-0.64154,0.23615,-0.64356,0.26004,-0.66927,0.31398,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.37473,0.28528,0.37757,0.26249,0.35616,0.22012,0.32109,0.12581,0.25347,0.00317,0.17210,-0.11393,0.09090,-0.19108,-0.00464,-0.22435,-0.08921,-0.24359,-0.16114,-0.22682,-0.22674,-0.17915,-0.23611,-0.12133,-0.18534,-0.17348,-0.17621,0.16056,-0.18534,0.22817,-0.18520,0.26190,-0.18518,0.29032,-0.25559,0.32440,-0.30749,0.38000,-0.35468,0.46578,-0.33508,0.52941,-0.28969,0.55704,-0.28607,0.60404,-0.29611,0.54139,-0.34442,0.39549,-0.37930,0.33333,-0.43053,0.50323,-0.48064,0.37105,-0.54442,0.26480,-0.61411,0.19755,-0.66985,0.10769,-0.69451,0.09038,-0.70492,0.06180,-0.74582,-0.01962,-0.72223,-0.12393,-0.76818,-0.25925,-0.74305,-0.37951,-0.76988,-0.47121,-0.81551,-0.42857,-0.87368,-0.25228,-0.95708,-0.12884,-0.98301,0.03614,-0.96334,0.18368,-0.96039,0.23324,-0.96887,0.31926,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.22300,0.32288,0.23113,0.31250,0.22832,0.32075,0.22478,0.32075,0.22581,0.30795,0.19535,0.24684,0.14684,0.15287,0.07907,0.06409,0.00938,-0.01923,-0.06161,-0.07986,-0.12650,-0.09446,-0.15277,-0.08198,-0.12069,-0.16327,-0.11678,0.14929,-0.14224,0.18872,-0.16776,0.20834,-0.19444,0.24514,-0.26552,0.35116,-0.31783,0.43999,-0.37067,0.53094,-0.36149,0.56210,-0.31488,0.57717,-0.31052,0.58389,-0.33496,0.50955,-0.35867,0.33335,-0.37472,0.25683,-0.39863,0.41290,-0.40775,0.30818,-0.42142,0.20249,-0.44001,0.12347,-0.48804,0.02153,-0.52744,0.02041,-0.56439,0.00562,-0.63069,-0.04762,-0.66203,-0.11240,-0.72727,-0.16666,-0.67452,-0.22290,-0.65690,-0.27225,-0.65618,-0.16932,-0.65474,0.08815,-0.69528,0.21472,-0.69002,0.33734,-0.65377,0.41691,-0.65940,0.40482,-0.68872,0.43535,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.41150,0.17242,0.41876,0.16875,0.41553,0.16980,0.41285,0.18240,0.41014,0.18730,0.40466,0.18355,0.39394,0.14013,0.35348,0.06409,0.30048,-0.05127,0.23697,-0.15016,0.16468,-0.22474,0.11574,-0.27215,0.10777,-0.36735,0.07856,-0.12113,0.03448,-0.09297,0.00218,-0.09525,-0.03240,-0.10969,-0.12158,-0.05018,-0.17312,0.04667,-0.21066,0.15961,-0.21899,0.23528,-0.19900,0.28187,-0.18826,0.34228,-0.20388,0.35668,-0.22091,0.25425,-0.24139,0.22951,-0.28018,0.45161,-0.30752,0.39621,-0.35764,0.36449,-0.41176,0.33333,-0.46889,0.25537,-0.48447,0.23031,-0.48945,0.16294,-0.50120,0.05323,-0.46296,-0.08357,-0.47272,-0.24690,-0.40900,-0.37350,-0.41423,-0.46074,-0.49265,-0.47090,-0.61684,-0.36171,-0.75107,-0.30676,-0.80043,-0.22288,-0.76783,-0.20699,-0.75445,-0.20644,-0.75486,-0.14513,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.37473,0.28528,0.37757,0.26249,0.35616,0.22012,0.32109,0.12581,0.25347,0.00317,0.17210,-0.11393,0.09090,-0.19108,-0.00464,-0.22435,-0.08921,-0.24359,-0.16114,-0.22682,-0.22674,-0.17915,-0.23611,-0.12133,-0.18534,-0.17348,-0.17621,0.16056,-0.18534,0.22817,-0.18520,0.26190,-0.18518,0.29032,-0.25559,0.32440,-0.30749,0.38000,-0.35468,0.46578,-0.33508,0.52941,-0.28969,0.55704,-0.28607,0.60404,-0.29611,0.54139,-0.34442,0.39549,-0.37930,0.33333,-0.43053,0.50323,-0.48064,0.37105,-0.54442,0.26480,-0.61411,0.19755,-0.66985,0.10769,-0.69451,0.09038,-0.70492,0.06180,-0.74582,-0.01962,-0.72223,-0.12393,-0.76818,-0.25925,-0.74305,-0.37951,-0.76988,-0.47121,-0.81551,-0.42857,-0.87368,-0.25228,-0.95708,-0.12884,-0.98301,0.03614,-0.96334,0.18368,-0.96039,0.23324,-0.96887,0.31926,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.22300,0.32288,0.23113,0.31250,0.22832,0.32075,0.22478,0.32075,0.22581,0.30795,0.19535,0.24684,0.14684,0.15287,0.07907,0.06409,0.00938,-0.01923,-0.06161,-0.07986,-0.12650,-0.09446,-0.15277,-0.08198,-0.12069,-0.16327,-0.11678,0.14929,-0.14224,0.18872,-0.16776,0.20834,-0.19444,0.24514,-0.26552,0.35116,-0.31783,0.43999,-0.37067,0.53094,-0.36149,0.56210,-0.31488,0.57717,-0.31052,0.58389,-0.33496,0.50955,-0.35867,0.33335,-0.37472,0.25683,-0.39863,0.41290,-0.40775,0.30818,-0.42142,0.20249,-0.44001,0.12347,-0.48804,0.02153,-0.52744,0.02041,-0.56439,0.00562,-0.63069,-0.04762,-0.66203,-0.11240,-0.72727,-0.16666,-0.67452,-0.22290,-0.65690,-0.27225,-0.65618,-0.16932,-0.65474,0.08815,-0.69528,0.21472,-0.69002,0.33734,-0.65377,0.41691,-0.65940,0.40482,-0.68872,0.43535,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.41150,0.17242,0.41876,0.16875,0.41553,0.16980,0.41285,0.18240,0.41014,0.18730,0.40466,0.18355,0.39394,0.14013,0.35348,0.06409,0.30048,-0.05127,0.23697,-0.15016,0.16468,-0.22474,0.11574,-0.27215,0.10777,-0.36735,0.07856,-0.12113,0.03448,-0.09297,0.00218,-0.09525,-0.03240,-0.10969,-0.12158,-0.05018,-0.17312,0.04667,-0.21066,0.15961,-0.21899,0.23528,-0.19900,0.28187,-0.18826,0.34228,-0.20388,0.35668,-0.22091,0.25425,-0.24139,0.22951,-0.28018,0.45161,-0.30752,0.39621,-0.35764,0.36449,-0.41176,0.33333,-0.46889,0.25537,-0.48447,0.23031,-0.48945,0.16294,-0.50120,0.05323,-0.46296,-0.08357,-0.47272,-0.24690,-0.40900,-0.37350,-0.41423,-0.46074,-0.49265,-0.47090,-0.61684,-0.36171,-0.75107,-0.30676,-0.80043,-0.22288,-0.76783,-0.20699,-0.75445,-0.20644,-0.75486,-0.14513,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2
0.48965,0.57368,0.49199,0.56876,0.49315,0.57862,0.48625,0.59120,0.47004,0.61271,0.43255,0.61393,0.36596,0.63057,0.27908,0.64103,0.18310,0.62178,0.10900,0.59745,0.05488,0.59609,0.04630,0.55409,0.11207,0.26020,0.15074,0.53239,0.18104,0.48167,0.21133,0.42858,0.27316,0.37418,0.28535,0.33778,0.32817,0.32666,0.39733,0.34201,0.49340,0.32027,0.57681,0.26845,0.63325,0.22147,0.66019,0.10829,0.64846,-0.08474,0.60000,-0.20765,0.53074,-0.16774,0.47153,-0.22640,0.38495,-0.20870,0.30824,-0.12963,0.19138,-0.05846,0.06922,0.07288,-0.04449,0.11799,-0.13189,0.07003,-0.15279,-0.04323,-0.19091,-0.22224,-0.13492,-0.40964,-0.09624,-0.53927,-0.05659,-0.58201,-0.03578,-0.54407,-0.01287,-0.53376,0.05307,-0.48192,0.14868,-0.46354,0.22376,-0.49061,0.27238,-0.53562,3,3,3,3,3,3,3,3,3,3,2,3,1,3,3
0.36553,0.52352,0.36384,0.51249,0.36987,0.52830,0.35320,0.54088,0.31796,0.56825,0.26047,0.58227,0.19813,0.58599,0.12560,0.57692,0.07511,0.53203,0.04265,0.48883,0.02147,0.44625,0.00001,0.41639,0.06035,0.12756,0.10404,0.37464,0.14655,0.33521,0.19826,0.27977,0.27316,0.20645,0.31514,0.18394,0.38502,0.17333,0.46133,0.18568,0.55145,0.14380,0.63224,0.09397,0.65769,0.06711,0.66506,-0.04459,0.64370,-0.20905,0.60920,-0.30054,0.56263,-0.20645,0.50342,-0.23898,0.40773,-0.23987,0.31763,-0.19136,0.19138,-0.15076,0.07875,-0.04373,-0.03512,0.00562,-0.11272,-0.04203,-0.13426,-0.14696,-0.16818,-0.30864,-0.12205,-0.46989,-0.10042,-0.56544,-0.08176,-0.59789,-0.07368,-0.55016,-0.06009,-0.54600,0.00638,-0.48192,0.10796,-0.43440,0.18416,-0.43701,0.25292,-0.45118,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
0.35172,0.57994,0.35925,0.57499,0.35616,0.58490,0.34405,0.60378,0.29955,0.63811,0.20930,0.67089,0.10956,0.68153,0.00000,0.64743,-0.06103,0.60256,-0.09479,0.53355,-0.09785,0.47231,-0.06019,0.39670,0.02587,0.12756,0.08705,0.38590,0.12932,0.38028,0.19389,0.32737,0.28704,0.26451,0.33500,0.24413,0.40052,0.21999,0.46133,0.19871,0.54616,0.11766,0.60200,0.00000,0.62837,-0.09395,0.62621,-0.20382,0.58195,-0.34463,0.51264,-0.41529,0.43509,-0.34194,0.36219,-0.35220,0.24372,-0.32711,0.12470,-0.27160,-0.03350,-0.26154,-0.15036,-0.18368,-0.21312,-0.18538,-0.21823,-0.28291,-0.14352,-0.43517,-0.09545,-0.62346,0.01928,-0.75904,0.10461,-0.79058,0.17819,-0.79894,0.22947,-0.74468,0.27039,-0.71779,0.34182,-0.68072,0.42159,-0.69096,0.46932,-0.71583,0.49028,-0.76254,3,3,3,3,3,3,3,2,3,3,2,3,1,3,3
-0.30115,0.42320,-0.32266,0.42501,-0.35617,0.40881,-0.40366,0.37107,-0.44701,0.32699,-0.49767,0.27216,-0.52448,0.21656,-0.53023,0.16666,-0.50703,0.10898,-0.46921,0.06070,-0.41289,0.04234,-0.28702,0.05572,-0.11207,-0.08163,-0.00636,0.19436,0.06035,0.19436,0.08497,0.20237,0.12500,0.12903,0.08189,0.07023,0.04909,0.01335,0.00800,-0.00325,-0.00265,-0.03922,-0.01259,-0.08724,-0.04646,-0.08726,-0.10680,-0.14013,-0.15914,-0.24858,-0.18622,-0.32786,-0.23006,-0.19999,-0.25740,-0.22640,-0.29386,-0.23987,-0.30824,-0.24691,-0.32057,-0.27999,-0.28878,-0.19534,-0.23654,-0.12359,-0.16546,-0.10923,-0.04168,-0.15274,0.02727,-0.25309,0.14347,-0.36746,0.20503,-0.45549,0.21593,-0.49206,0.18316,-0.45896,0.10300,-0.49079,0.05733,-0.48794,0.03869,-0.49853,-0.00198,-0.50134,-0.05836,-0.50395,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
0.49427,0.54232,0.50572,0.53125,0.49773,0.54088,0.50000,0.54719,0.49310,0.56191,0.49303,0.56330,0.48252,0.57325,0.46513,0.59614,0.45541,0.59614,0.44549,0.60383,0.46061,0.62868,0.52778,0.59344,0.57329,0.29593,0.61358,0.56620,0.59484,0.54929,0.52504,0.52380,0.44446,0.49676,0.27047,0.47825,0.13697,0.45332,0.05068,0.38110,0.06068,0.26143,0.15868,0.07382,0.26162,-0.00671,0.35435,-0.10191,0.43469,-0.24858,0.49886,-0.32240,0.53986,-0.28388,0.57175,-0.38363,0.54898,-0.47041,0.49648,-0.50616,0.36842,-0.55692,0.25537,-0.45190,0.14754,-0.36518,0.05515,-0.37816,0.00464,-0.48126,-0.05454,-0.66666,-0.02357,-0.81325,0.01257,-0.86910,0.05242,-0.92063,0.07369,-0.94529,0.08582,-0.97546,0.15074,-0.95181,0.24644,-0.91254,0.31485,-0.89812,0.33852,-1.00000,3,3,3,3,3,3,3,2,3,3,2,3,1,3,3
0.38851,0.47962,0.39588,0.47498,0.38357,0.48426,0.38074,0.49057,0.37329,0.50475,0.37210,0.50632,0.36131,0.50955,0.34420,0.52564,0.34271,0.52564,0.36020,0.53355,0.38902,0.55700,0.44908,0.57375,0.53450,0.30613,0.61358,0.60563,0.68534,0.58309,0.72983,0.52380,0.79167,0.45161,0.80646,0.39130,0.80362,0.36001,0.78667,0.33551,0.76780,0.33987,0.73298,0.34229,0.67236,0.35571,0.60678,0.30574,0.52495,0.18644,0.44827,0.18032,0.37585,0.41290,0.31662,0.37105,0.23461,0.33335,0.18117,0.30864,0.11962,0.26154,0.09309,0.28862,0.09601,0.26404,0.14627,0.18208,0.24073,0.08358,0.30454,-0.01853,0.41328,-0.12049,0.50210,-0.20944,0.58072,-0.19049,0.63368,-0.05776,0.66952,-0.04907,0.71125,-0.04818,0.73931,-0.08454,0.74258,-0.17962,0.71985,-0.25066,3,3,3,3,3,3,3,2,3,3,2,3,1,3,2
0.20460,0.88716,0.21738,0.88125,0.19178,0.91825,0.11467,0.93713,-0.00000,0.93017,-0.13488,0.89241,-0.23077,0.82167,-0.31162,0.75000,-0.30516,0.69229,-0.28436,0.64858,-0.22195,0.65474,-0.08795,0.66556,0.08622,0.39286,0.21445,0.72393,0.31466,0.68451,0.35946,0.59523,0.39353,0.46451,0.34493,0.33778,0.24550,0.24666,0.12000,0.23127,0.03429,0.27450,-0.04283,0.28860,-0.14915,0.28859,-0.27184,0.18470,-0.33966,-0.02824,-0.32874,-0.15300,-0.27561,-0.10322,-0.18907,-0.22013,-0.12074,-0.23987,-0.05412,-0.17901,0.02391,-0.15693,0.14081,-0.06705,0.23653,-0.04494,0.33812,-0.12044,0.42130,-0.27377,0.42272,-0.50618,0.42612,-0.68675,0.34310,-0.76963,0.21593,-0.78836,0.05684,-0.72036,-0.11159,-0.69325,-0.21869,-0.66264,-0.25051,-0.66181,-0.25940,-0.70510,-0.24515,-0.76254,3,3,3,3,3,3,3,2,3,3,2,3,1,3,3
0.39771,0.69906,0.40504,0.69374,0.39726,0.70439,0.36238,0.71700,0.29033,0.74604,0.18605,0.76582,0.05827,0.73885,-0.04187,0.71153,-0.11268,0.64743,-0.14693,0.60383,-0.12171,0.55700,-0.02313,0.49509,0.12069,0.23470,0.23142,0.53802,0.33621,0.50986,0.41612,0.43452,0.46761,0.31613,0.43425,0.21737,0.39536,0.12668,0.32801,0.08793,0.25593,0.07189,0.18892,0.06712,0.09534,0.05368,-0.00970,-0.06369,-0.05937,-0.25988,-0.04367,-0.37705,-0.00682,-0.32903,0.07060,-0.40252,0.13893,-0.43924,0.22822,-0.39507,0.31101,-0.36001,0.42720,-0.28864,0.50821,-0.32023,0.56835,-0.44537,0.55555,-0.60807,0.45001,-0.79013,0.34475,-0.87951,0.23432,-0.87435,0.10692,-0.89947,-0.02738,-0.93313,-0.12018,-0.98773,-0.10829,-1.00000,-0.05498,-0.98251,-0.01781,-0.94102,-0.00389,-0.94195,3,3,3,3,3,3,3,2,3,3,2,3,1,3,3
0.47587,0.61131,0.48284,0.59999,0.47488,0.61636,0.46789,0.62267,0.46084,0.63811,0.46047,0.63925,0.44988,0.64969,0.38140,0.67307,0.23943,0.69871,0.12321,0.68692,0.03102,0.68080,0.02778,0.64590,0.11207,0.30613,0.19745,0.58309,0.27156,0.56055,0.32896,0.51786,0.43520,0.47095,0.50868,0.41806,0.56072,0.34000,0.57868,0.22474,0.59366,0.09151,0.56673,0.02012,0.49145,0.03356,0.38834,-0.01911,0.26841,-0.12428,0.17701,-0.19125,0.10706,-0.17418,0.10249,-0.30188,0.10707,-0.37693,0.16706,-0.38888,0.23922,-0.40307,0.31743,-0.27114,0.40515,-0.20225,0.51558,-0.27731,0.56943,-0.45820,0.55909,-0.71605,0.54174,-0.89156,0.45607,-0.91099,0.33752,-0.90477,0.20842,-0.84195,0.04719,-0.80369,-0.07432,-0.78313,-0.10386,-0.80174,-0.09703,-0.83914,-0.09338,-0.89446,3,3,3,3,3,3,3,2,3,3,2,3,1,3,3
-0.00690,0.88716,0.00228,0.88125,-0.00001,0.88051,-0.00459,0.87423,-0.01842,0.89841,-0.06045,0.90507,-0.13286,0.91720,-0.20464,0.93589,-0.27701,0.91665,-0.34123,0.86582,-0.37471,0.83063,-0.33333,0.76392,-0.20259,0.41327,-0.10829,0.71267,-0.03017,0.73520,0.04575,0.73214,0.13890,0.67742,0.17123,0.60533,0.18864,0.50001,0.18400,0.38763,0.20317,0.27450,0.20905,0.21475,0.15892,0.22819,0.07766,0.18470,-0.00713,0.05650,-0.07127,-0.02732,-0.13439,0.06451,-0.14350,-0.05659,-0.15263,-0.12772,-0.13883,-0.16048,-0.11483,-0.19999,-0.04536,-0.12536,0.01639,-0.04494,0.10791,-0.05323,0.22685,-0.17002,0.29545,-0.38890,0.37044,-0.60844,0.36822,-0.72774,0.30399,-0.76191,0.17052,-0.74468,0.01717,-0.73619,-0.07856,-0.66867,-0.13237,-0.63849,-0.18020,-0.66221,-0.21791,-0.71505,3,3,3,3,3,3,3,2,3,3,2,3,1,3,3
