A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15
0.69246,0.72685,0.67505,0.71991,0.65764,0.70833,0.63636,0.69676,0.58801,0.66667,0.52418,0.64352,0.44681,0.64120,0.37331,0.65741,0.33462,0.66435,0.30368,0.68750,0.27079,0.72222,0.26692,0.72685,0.28046,0.70602,0.30174,0.68056,0.32302,0.65741,0.35783,0.64120,0.41006,0.61343,0.46615,0.60185,0.52031,0.60185,0.56867,0.61806,0.60928,0.63889,0.64990,0.66898,0.68085,0.67361,0.70019,0.73148,0.69632,0.73380,0.69439,0.70139,0.67892,0.66898,0.64023,0.65046,0.58994,0.62731,0.53191,0.61111,0.46809,0.61343,0.40812,0.62731,0.35783,0.64352,0.32302,0.65741,0.29014,0.68287,0.26692,0.71065,0.26499,0.71528,0.28046,0.69444,0.30561,0.67593,0.34236,0.64120,0.40039,0.59491,0.46228,0.56944,0.52998,0.56944,0.59961,0.60417,0.64603,0.62731,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.57447,0.78935,0.57253,0.78935,0.57253,0.78935,0.57253,0.78935,0.57447,0.78935,0.56673,0.78009,0.54739,0.76620,0.52224,0.74537,0.48743,0.71991,0.45455,0.69444,0.42360,0.68056,0.39458,0.66667,0.36750,0.66435,0.31141,0.68056,0.24565,0.70370,0.24371,0.69213,0.28627,0.65741,0.33462,0.62731,0.37911,0.62500,0.42940,0.64352,0.49130,0.64815,0.54739,0.67130,0.59574,0.69444,0.63056,0.74306,0.63636,0.74306,0.63443,0.72222,0.61896,0.70370,0.58994,0.67824,0.54932,0.65509,0.49323,0.64120,0.42940,0.64352,0.37331,0.63889,0.32689,0.63426,0.28433,0.65741,0.24371,0.69213,0.23404,0.74537,0.25338,0.72222,0.26692,0.69444,0.29787,0.65509,0.33462,0.64352,0.35977,0.63889,0.39652,0.63657,0.43520,0.63194,0.47582,0.64815,0.51644,0.64583,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.49710,0.67361,0.49710,0.67130,0.49710,0.67361,0.49323,0.66898,0.47582,0.65509,0.44487,0.64583,0.40232,0.63657,0.34236,0.63426,0.27853,0.64352,0.22244,0.62269,0.18569,0.63426,0.12379,0.70370,0.12959,0.69676,0.15667,0.64815,0.17795,0.61111,0.21470,0.58796,0.27273,0.53935,0.34429,0.48380,0.41973,0.44213,0.48743,0.42361,0.55513,0.42130,0.62476,0.46065,0.66925,0.53935,0.67892,0.56019,0.67311,0.54398,0.65184,0.50231,0.60735,0.46528,0.54739,0.45139,0.47969,0.45602,0.41973,0.47917,0.36557,0.51620,0.32495,0.56481,0.28820,0.61806,0.24371,0.65972,0.22244,0.67130,0.23404,0.66435,0.25725,0.64120,0.29207,0.59722,0.33075,0.53241,0.37718,0.48380,0.43133,0.44676,0.49710,0.42361,0.56093,0.42361,0.61509,0.46528,0.65377,0.55556,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.62282,0.65278,0.62476,0.65046,0.62669,0.64815,0.61315,0.63426,0.55319,0.60185,0.48356,0.58333,0.42553,0.58102,0.37137,0.59722,0.32108,0.62269,0.28240,0.65278,0.24952,0.67361,0.23211,0.68056,0.22050,0.69676,0.23017,0.68056,0.24565,0.66898,0.26692,0.64120,0.29207,0.60880,0.32495,0.57176,0.35397,0.54630,0.38491,0.52315,0.43133,0.50000,0.49130,0.48380,0.55126,0.47917,0.59768,0.49074,0.64990,0.53704,0.68859,0.59954,0.71180,0.62037,0.70406,0.61343,0.70019,0.61111,0.67118,0.56944,0.61702,0.52546,0.55706,0.50694,0.50097,0.50463,0.43907,0.52315,0.38491,0.55324,0.34236,0.59259,0.30948,0.63426,0.28627,0.67130,0.27079,0.69907,0.27079,0.68750,0.28433,0.66435,0.30754,0.63889,0.33462,0.61574,0.37331,0.58102,0.42747,0.54398,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.58801,0.72454,0.58801,0.72685,0.58801,0.72222,0.58801,0.72222,0.58801,0.71991,0.55899,0.68750,0.50870,0.62269,0.43133,0.57407,0.34236,0.55093,0.25338,0.54861,0.17602,0.55324,0.10638,0.60880,0.04062,0.70833,0.01547,0.73611,0.01741,0.72917,0.02321,0.69213,0.05222,0.59259,0.11025,0.47454,0.17795,0.39583,0.24952,0.40046,0.33269,0.40278,0.43714,0.42824,0.51838,0.48611,0.58801,0.54861,0.63830,0.66435,0.64990,0.68287,0.64217,0.67361,0.62669,0.63657,0.59961,0.54398,0.54545,0.49074,0.46035,0.43056,0.37718,0.41667,0.30561,0.43519,0.23404,0.48843,0.15667,0.55324,0.08124,0.60185,0.01741,0.67824,0.00000,0.70139,0.00580,0.67824,0.02514,0.63194,0.06576,0.57176,0.12186,0.45833,0.20309,0.36343,0.29787,0.34491,0.40812,0.36806,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.61896,0.70370,0.61896,0.70370,0.61896,0.70602,0.61702,0.70602,0.61315,0.69444,0.59574,0.67593,0.56286,0.62731,0.50677,0.57870,0.43327,0.55093,0.35203,0.54861,0.27853,0.57176,0.21470,0.59954,0.15087,0.64120,0.07157,0.72222,0.05222,0.79167,0.06770,0.76157,0.09478,0.69907,0.14120,0.61111,0.20890,0.53241,0.28046,0.46759,0.34429,0.42130,0.43714,0.43287,0.53191,0.47454,0.60928,0.53704,0.65957,0.66435,0.67505,0.69676,0.66538,0.68519,0.64023,0.66204,0.61702,0.61574,0.58221,0.56481,0.52998,0.52083,0.48356,0.52083,0.43520,0.52315,0.37911,0.51620,0.32689,0.52546,0.27660,0.55093,0.23404,0.58796,0.20116,0.64120,0.17021,0.68519,0.15667,0.70833,0.16634,0.69444,0.19149,0.65278,0.23791,0.58333,0.28627,0.50926,0.33849,0.46991,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.71373,0.40741,0.70600,0.40972,0.70986,0.40972,0.71760,0.40972,0.72147,0.40972,0.70600,0.40741,0.64410,0.39583,0.56673,0.38657,0.49903,0.37731,0.44294,0.37731,0.39265,0.37963,0.35397,0.38426,0.32882,0.39583,0.32689,0.40278,0.34043,0.40046,0.37718,0.39352,0.43714,0.37963,0.50677,0.37269,0.57834,0.36806,0.64410,0.36806,0.70793,0.37037,0.76596,0.37963,0.81044,0.38426,0.83559,0.39120,0.82592,0.39120,0.78530,0.38657,0.71760,0.37963,0.63443,0.37269,0.54739,0.37269,0.47002,0.37500,0.40619,0.37963,0.35783,0.38426,0.32495,0.39583,0.30561,0.40509,0.29981,0.40972,0.31528,0.40509,0.35010,0.40278,0.40232,0.40046,0.46422,0.39583,0.52805,0.39352,0.58801,0.39120,0.64797,0.39352,0.70406,0.40046,0.75048,0.40741,0.78723,0.41435,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.84526,0.44213,0.84526,0.44444,0.84720,0.44213,0.84913,0.43981,0.84913,0.43981,0.84913,0.43981,0.83559,0.43750,0.79691,0.42824,0.74081,0.41667,0.67892,0.40741,0.61509,0.40741,0.54932,0.41204,0.48549,0.41898,0.41973,0.42593,0.37137,0.43287,0.34623,0.43287,0.35397,0.43750,0.39458,0.43056,0.45648,0.42824,0.52805,0.42593,0.59961,0.42593,0.66925,0.42593,0.73308,0.42593,0.79304,0.43287,0.84526,0.44213,0.88201,0.44907,0.89168,0.45139,0.87041,0.44907,0.82205,0.44676,0.76209,0.43287,0.69439,0.42361,0.62282,0.42130,0.55319,0.42593,0.48549,0.43056,0.41973,0.43519,0.36557,0.43981,0.32689,0.44444,0.31335,0.44213,0.32882,0.45139,0.36557,0.45139,0.41973,0.44907,0.48743,0.44444,0.55319,0.44213,0.61509,0.43981,0.67505,0.43981,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.83559,0.41898,0.83752,0.42361,0.83559,0.42130,0.82979,0.42130,0.82785,0.42361,0.82592,0.42130,0.80464,0.41435,0.75822,0.40046,0.70213,0.39120,0.65764,0.38194,0.59961,0.37731,0.53191,0.37963,0.46422,0.39120,0.40426,0.40509,0.36170,0.41667,0.33656,0.42361,0.34043,0.42824,0.37524,0.42824,0.42747,0.42361,0.49710,0.41898,0.56673,0.41204,0.63250,0.40972,0.69246,0.41204,0.74662,0.41667,0.79691,0.42130,0.83946,0.42824,0.86267,0.43287,0.86460,0.43287,0.83172,0.42824,0.77756,0.42361,0.70986,0.41667,0.63830,0.40972,0.57253,0.40741,0.51257,0.40509,0.45455,0.40972,0.40232,0.41435,0.35977,0.42593,0.32495,0.42593,0.30948,0.42824,0.31721,0.43287,0.34623,0.43519,0.39072,0.42361,0.44101,0.41435,0.50290,0.40741,0.56673,0.40509,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.59768,0.54398,0.59574,0.54398,0.58027,0.54167,0.55319,0.54167,0.51451,0.54167,0.47389,0.54167,0.43714,0.54167,0.39845,0.53935,0.35977,0.53935,0.32882,0.53241,0.30174,0.52546,0.26886,0.52546,0.23791,0.53704,0.22050,0.55556,0.22437,0.56250,0.24371,0.56250,0.27273,0.56019,0.30754,0.56250,0.35203,0.57407,0.40812,0.56481,0.47389,0.55093,0.54159,0.53935,0.60542,0.53241,0.64990,0.52546,0.67311,0.52083,0.69439,0.52083,0.70793,0.52546,0.69052,0.52083,0.63056,0.51620,0.55319,0.52083,0.48356,0.53009,0.42360,0.53009,0.37331,0.52315,0.32108,0.52546,0.27466,0.52546,0.25919,0.52546,0.26692,0.52546,0.28820,0.53009,0.32882,0.53704,0.39845,0.52546,0.47582,0.51389,0.55899,0.50463,0.62282,0.49306,0.66731,0.48611,0.69632,0.48843,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.82398,0.56250,0.82398,0.56250,0.82398,0.56250,0.82205,0.56250,0.82398,0.56250,0.82398,0.56481,0.82592,0.56481,0.82398,0.56250,0.81044,0.56019,0.77176,0.54630,0.70986,0.52778,0.64217,0.51852,0.58221,0.52083,0.52031,0.53241,0.45455,0.53704,0.39652,0.54861,0.36750,0.57870,0.37137,0.59028,0.39845,0.57639,0.42747,0.56250,0.47002,0.55556,0.53191,0.53935,0.60155,0.53009,0.66731,0.52546,0.72534,0.53009,0.78337,0.54630,0.84139,0.57176,0.87814,0.59259,0.89749,0.59954,0.88975,0.59954,0.85687,0.58796,0.80271,0.55556,0.74275,0.52546,0.67311,0.51157,0.60155,0.51620,0.53385,0.52546,0.46228,0.53935,0.40426,0.55324,0.36944,0.57176,0.34429,0.60185,0.35203,0.61111,0.37137,0.59259,0.40619,0.56481,0.45261,0.53472,0.52031,0.50231,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.72340,0.37963,0.72340,0.37731,0.72340,0.37731,0.72340,0.37731,0.72534,0.37731,0.72534,0.37500,0.72340,0.37963,0.71567,0.37963,0.69632,0.37500,0.66731,0.37731,0.63443,0.37731,0.59961,0.37731,0.56480,0.37963,0.52805,0.38426,0.48743,0.38194,0.44681,0.38657,0.41006,0.38194,0.38298,0.37500,0.36557,0.38194,0.36364,0.38657,0.37331,0.38657,0.39652,0.39352,0.42940,0.40046,0.46809,0.40278,0.51257,0.40278,0.55706,0.39815,0.59961,0.39583,0.64217,0.39352,0.68279,0.39120,0.72340,0.39352,0.75822,0.39815,0.78337,0.40046,0.79884,0.40278,0.80851,0.40741,0.80851,0.40741,0.79884,0.41204,0.77950,0.41204,0.74855,0.40741,0.70600,0.40741,0.65957,0.40741,0.61315,0.40278,0.57060,0.40046,0.53191,0.40046,0.49516,0.40046,0.46228,0.40046,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.76209,0.55787,0.76983,0.55324,0.76983,0.55324,0.76402,0.55556,0.76209,0.55324,0.70793,0.54861,0.64603,0.53704,0.57640,0.54630,0.49903,0.55787,0.42747,0.55324,0.36557,0.53935,0.30561,0.54167,0.26112,0.53935,0.25145,0.54398,0.27079,0.54398,0.33462,0.54861,0.41586,0.56713,0.49516,0.58102,0.57447,0.59259,0.63636,0.57639,0.69052,0.56944,0.74468,0.56481,0.77563,0.56250,0.78530,0.56250,0.77950,0.56250,0.76789,0.56250,0.73114,0.56250,0.68279,0.56250,0.62863,0.56713,0.58414,0.59259,0.52031,0.59028,0.45648,0.57870,0.40232,0.56019,0.35590,0.54167,0.30561,0.53935,0.24178,0.52778,0.19536,0.53009,0.19536,0.53472,0.23985,0.52778,0.30948,0.53009,0.38104,0.54398,0.44294,0.56019,0.50484,0.56481,0.57060,0.56713,0.64217,0.56019,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.79884,0.62500,0.80077,0.62269,0.79884,0.62500,0.79691,0.62500,0.78917,0.59722,0.76983,0.49769,0.71373,0.49769,0.65184,0.50231,0.58994,0.50463,0.52418,0.52778,0.45068,0.53241,0.38298,0.53704,0.31141,0.53009,0.24565,0.53472,0.23791,0.53241,0.26692,0.53472,0.33849,0.53935,0.41586,0.55787,0.48549,0.56250,0.54932,0.54861,0.61896,0.54630,0.68859,0.54861,0.74275,0.55324,0.74855,0.55787,0.75242,0.55324,0.72147,0.55324,0.66344,0.55093,0.59381,0.55324,0.53385,0.55093,0.48162,0.54167,0.42553,0.53935,0.37524,0.53704,0.32108,0.53704,0.27660,0.54630,0.26306,0.55093,0.27660,0.54630,0.31335,0.54861,0.37718,0.55556,0.44294,0.56250,0.51838,0.56250,0.58221,0.56250,0.64217,0.56481,0.68665,0.56944,0.73694,0.57639,0.75435,0.57870,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.83559,0.61111,0.83559,0.61111,0.83366,0.61111,0.82785,0.61111,0.82979,0.52778,0.78337,0.52778,0.73694,0.50926,0.65957,0.51620,0.59188,0.51620,0.52031,0.52315,0.45841,0.52315,0.41006,0.52315,0.36944,0.52315,0.33849,0.52778,0.34816,0.52778,0.39652,0.53009,0.46228,0.53241,0.53191,0.53935,0.59768,0.53472,0.67311,0.52778,0.73114,0.53241,0.77756,0.53241,0.80658,0.52778,0.80658,0.53009,0.79884,0.52546,0.77369,0.51389,0.71373,0.51157,0.63443,0.52083,0.56673,0.53241,0.51838,0.53241,0.47195,0.53241,0.43907,0.54167,0.41006,0.54861,0.37137,0.54861,0.33462,0.54167,0.29787,0.53472,0.28820,0.53935,0.30754,0.53472,0.35590,0.53472,0.41586,0.54167,0.46809,0.54398,0.52418,0.54398,0.57253,0.54398,0.63830,0.53009,0.70793,0.52315,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.80271,0.47685,0.80077,0.47917,0.80271,0.47917,0.79304,0.47917,0.75435,0.47917,0.70600,0.49306,0.65377,0.53241,0.59768,0.53704,0.54545,0.53935,0.48936,0.53472,0.44294,0.50694,0.39845,0.49769,0.34623,0.48611,0.30561,0.48611,0.31141,0.48611,0.36364,0.49306,0.44487,0.50463,0.52224,0.50231,0.59574,0.49769,0.65957,0.49537,0.72534,0.49306,0.77563,0.48843,0.79497,0.49074,0.79691,0.48843,0.77563,0.49306,0.72534,0.50231,0.66151,0.50463,0.61702,0.50694,0.58221,0.50694,0.54932,0.51389,0.51451,0.52083,0.47969,0.52083,0.44294,0.51389,0.40619,0.50926,0.37524,0.50694,0.34043,0.49074,0.32495,0.49769,0.34236,0.50231,0.39845,0.50231,0.45648,0.51157,0.50870,0.51852,0.56286,0.51852,0.62476,0.51157,0.69052,0.50231,0.74275,0.50231,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.83366,0.52315,0.83172,0.52778,0.83559,0.52546,0.83366,0.52546,0.83946,0.52083,0.83559,0.52315,0.83559,0.52315,0.83366,0.52083,0.83366,0.51620,0.80464,0.50694,0.75048,0.50463,0.68859,0.50926,0.62476,0.51852,0.55706,0.52778,0.49323,0.53935,0.43133,0.53935,0.36944,0.54398,0.30948,0.54861,0.26306,0.55093,0.25725,0.55093,0.29014,0.55324,0.35397,0.55556,0.42166,0.56019,0.49710,0.56481,0.57253,0.56944,0.64410,0.56713,0.69439,0.56481,0.74081,0.56250,0.77176,0.56250,0.77369,0.55556,0.75435,0.55556,0.72727,0.54398,0.65377,0.54398,0.57253,0.54398,0.51257,0.54630,0.46422,0.55556,0.40232,0.54630,0.36170,0.54398,0.31721,0.52778,0.29014,0.52083,0.29014,0.52546,0.32882,0.53704,0.39458,0.53472,0.47002,0.54167,0.55319,0.53704,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.78143,0.60185,0.77950,0.60185,0.78143,0.60417,0.78143,0.60185,0.77176,0.59954,0.79884,0.49769,0.75048,0.49769,0.68665,0.51157,0.61896,0.52546,0.54545,0.52778,0.50097,0.51389,0.42940,0.51157,0.35977,0.50694,0.29787,0.51620,0.23791,0.51389,0.25919,0.52546,0.33269,0.52083,0.40812,0.51157,0.47969,0.50463,0.54739,0.50926,0.60928,0.51157,0.67311,0.51389,0.72727,0.51157,0.76402,0.49769,0.77369,0.48843,0.76015,0.49769,0.71373,0.50463,0.66151,0.50694,0.60348,0.51389,0.54932,0.51157,0.50097,0.50926,0.43133,0.51852,0.35590,0.52778,0.28433,0.53009,0.23404,0.53009,0.20890,0.52315,0.24565,0.52778,0.31141,0.53009,0.37911,0.52778,0.44294,0.52315,0.50290,0.52315,0.56286,0.52778,0.61896,0.53009,0.67892,0.52778,0.72921,0.53009,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.23211,0.45139,0.23598,0.44907,0.23791,0.44907,0.24371,0.45139,0.28046,0.46759,0.35590,0.48611,0.44101,0.48148,0.51838,0.47454,0.58801,0.46528,0.64603,0.46296,0.69052,0.46528,0.71760,0.46759,0.73114,0.46528,0.72921,0.47222,0.70019,0.46991,0.65184,0.46759,0.59381,0.46296,0.51838,0.46759,0.43327,0.47685,0.35397,0.48380,0.28433,0.48148,0.22824,0.46528,0.19149,0.45602,0.16634,0.46065,0.17408,0.43981,0.17408,0.43519,0.17408,0.43287,0.19149,0.44213,0.23985,0.45602,0.32882,0.45833,0.42747,0.44444,0.51064,0.43519,0.57060,0.42361,0.61509,0.41667,0.65184,0.41667,0.67892,0.41435,0.69052,0.41898,0.69439,0.42593,0.68279,0.43056,0.64603,0.43519,0.59188,0.43519,0.52031,0.43519,0.44101,0.44213,0.36364,0.44907,0.29981,0.44676,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.23598,0.43519,0.23791,0.43287,0.23791,0.44213,0.25338,0.45370,0.30174,0.47222,0.38491,0.47685,0.47195,0.47917,0.55319,0.48148,0.62089,0.48380,0.66538,0.49074,0.69052,0.48843,0.70406,0.48380,0.70406,0.48148,0.69052,0.48148,0.65764,0.47685,0.61315,0.47222,0.55706,0.46991,0.48162,0.47454,0.39458,0.47454,0.30368,0.47454,0.23791,0.46759,0.20696,0.46065,0.19342,0.45602,0.17795,0.45833,0.16441,0.46296,0.17408,0.46065,0.20116,0.45833,0.24758,0.47685,0.31335,0.48148,0.38878,0.47685,0.46422,0.47222,0.53965,0.47222,0.60542,0.47685,0.66151,0.48380,0.70406,0.48611,0.73501,0.48843,0.75048,0.48843,0.75435,0.48843,0.74468,0.48843,0.71760,0.48843,0.66925,0.48380,0.60348,0.48611,0.52418,0.48611,0.44101,0.48380,0.36170,0.48380,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.14700,0.47917,0.17602,0.47917,0.22244,0.48380,0.27853,0.50463,0.35783,0.50694,0.44101,0.50463,0.51451,0.50694,0.57253,0.50926,0.61702,0.51389,0.64990,0.51389,0.67311,0.50926,0.68085,0.50926,0.66538,0.50926,0.63250,0.50926,0.58027,0.50694,0.50870,0.49769,0.41973,0.49537,0.33269,0.49769,0.25532,0.49769,0.20116,0.48611,0.14700,0.49074,0.11219,0.49769,0.09865,0.49769,0.10638,0.49769,0.10832,0.49306,0.10832,0.50694,0.15474,0.49306,0.21663,0.49306,0.28046,0.50694,0.36170,0.50926,0.43714,0.50694,0.50290,0.50926,0.55319,0.51157,0.59381,0.51389,0.62476,0.51389,0.64603,0.51157,0.65184,0.50926,0.64023,0.50694,0.60928,0.50231,0.55706,0.49537,0.49130,0.49769,0.41779,0.50231,0.33656,0.50463,0.26306,0.49306,0.19729,0.48843,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.16248,0.32870,0.16248,0.33333,0.16054,0.33565,0.15861,0.33796,0.15667,0.33796,0.15861,0.34259,0.16828,0.34954,0.19149,0.39583,0.26499,0.42361,0.34236,0.44213,0.43133,0.44676,0.51064,0.45139,0.58221,0.45370,0.63443,0.46065,0.67311,0.46528,0.70213,0.46296,0.71373,0.46065,0.69826,0.46065,0.65184,0.45833,0.58414,0.44907,0.48936,0.44907,0.38491,0.45370,0.29014,0.45370,0.22824,0.44444,0.18762,0.43519,0.14894,0.43981,0.12573,0.43287,0.12186,0.43056,0.11992,0.43056,0.12766,0.42824,0.16054,0.43287,0.22244,0.43056,0.29014,0.46065,0.38298,0.45833,0.46035,0.45370,0.51838,0.44676,0.56093,0.44213,0.59574,0.43287,0.62476,0.43287,0.64990,0.43287,0.67118,0.43287,0.67892,0.43519,0.66538,0.43519,0.62282,0.43056,0.55513,0.42361,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.25338,0.42130,0.26886,0.41898,0.29594,0.43287,0.34043,0.44213,0.40812,0.45139,0.48743,0.45833,0.56093,0.46296,0.61122,0.46991,0.64990,0.46991,0.68279,0.47222,0.70793,0.47222,0.71567,0.47222,0.69826,0.46991,0.66151,0.46528,0.60735,0.45833,0.54739,0.45370,0.47969,0.45370,0.40619,0.45602,0.34043,0.45833,0.29014,0.45833,0.24371,0.45139,0.21277,0.44444,0.18762,0.43750,0.16634,0.43519,0.16828,0.44444,0.19923,0.43981,0.22824,0.45602,0.29787,0.46065,0.37911,0.45833,0.45841,0.45833,0.52998,0.45139,0.59381,0.44907,0.64797,0.45370,0.69246,0.46528,0.70793,0.46528,0.70600,0.46296,0.68085,0.45833,0.63250,0.45139,0.57253,0.44907,0.48936,0.45139,0.38878,0.45139,0.28046,0.44907,0.21470,0.43519,0.18182,0.43750,0.16441,0.43750,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.14313,0.37269,0.14894,0.37500,0.16054,0.37037,0.19342,0.37037,0.25725,0.41898,0.36364,0.43519,0.45648,0.43056,0.52805,0.42824,0.57640,0.42824,0.61702,0.43287,0.64410,0.43056,0.66731,0.43287,0.68279,0.43519,0.69052,0.43981,0.67698,0.43981,0.63443,0.43287,0.57253,0.42593,0.49516,0.41898,0.40426,0.42593,0.31528,0.43056,0.24178,0.42824,0.18956,0.38889,0.14700,0.39815,0.11412,0.41204,0.09865,0.42361,0.10445,0.42130,0.12573,0.42593,0.17795,0.40046,0.23211,0.43519,0.30754,0.43287,0.39458,0.43519,0.47582,0.43519,0.55126,0.43750,0.61122,0.44676,0.66344,0.45370,0.70213,0.45602,0.71760,0.45602,0.71373,0.45602,0.69052,0.45602,0.64410,0.44907,0.58607,0.44444,0.51451,0.44444,0.42360,0.44907,0.32302,0.45370,0.22631,0.44676,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.54159,0.61806,0.54159,0.61806,0.54159,0.62037,0.53772,0.62037,0.52418,0.61806,0.50870,0.62037,0.50097,0.62500,0.48936,0.62963,0.46422,0.63194,0.43714,0.63657,0.41973,0.64120,0.40426,0.63889,0.38298,0.63889,0.36364,0.63194,0.34236,0.62963,0.33075,0.62731,0.33656,0.62731,0.35010,0.62269,0.37331,0.62269,0.39072,0.62731,0.41006,0.62269,0.43714,0.61806,0.46809,0.61343,0.50677,0.61343,0.54352,0.61111,0.57253,0.61806,0.58221,0.62037,0.59188,0.62731,0.58027,0.62269,0.54932,0.62037,0.50484,0.61343,0.45261,0.61111,0.40619,0.61574,0.37524,0.60880,0.34816,0.60648,0.32495,0.59722,0.30561,0.59954,0.28820,0.59954,0.28046,0.59954,0.29207,0.59259,0.33075,0.57870,0.37718,0.56481,0.41973,0.56944,0.47582,0.57639,0.52418,0.59028,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.53578,0.53472,0.53578,0.53472,0.53578,0.53472,0.53578,0.53704,0.53191,0.53704,0.51451,0.53704,0.48936,0.54167,0.46422,0.55093,0.42940,0.55556,0.39265,0.56019,0.36170,0.56944,0.33269,0.58333,0.30561,0.59491,0.27853,0.60417,0.25532,0.60648,0.24565,0.61343,0.24758,0.60880,0.25532,0.60648,0.26692,0.60417,0.28433,0.60417,0.29981,0.59259,0.32495,0.58333,0.36364,0.57407,0.41393,0.56713,0.46422,0.56250,0.50870,0.56019,0.54932,0.56481,0.58414,0.58102,0.61122,0.59722,0.61122,0.59491,0.60348,0.59028,0.58994,0.58333,0.56093,0.57639,0.51064,0.57407,0.45261,0.57639,0.40426,0.58102,0.36364,0.58565,0.33075,0.59259,0.30174,0.59259,0.27660,0.59028,0.25532,0.59028,0.24952,0.59259,0.25532,0.58333,0.26692,0.58796,0.28820,0.58333,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.58801,0.58796,0.58801,0.58796,0.58801,0.58796,0.58607,0.58796,0.58027,0.58796,0.56286,0.58565,0.52611,0.58796,0.47582,0.58333,0.42747,0.58102,0.37911,0.58333,0.33462,0.58333,0.29981,0.58102,0.28240,0.57870,0.28240,0.58102,0.29207,0.57407,0.30948,0.57176,0.34236,0.57407,0.39072,0.57870,0.43714,0.57870,0.48356,0.58565,0.52418,0.59491,0.55706,0.60417,0.58027,0.60185,0.58801,0.60648,0.58221,0.60648,0.55126,0.60417,0.51064,0.59954,0.45455,0.59259,0.39458,0.58333,0.33462,0.57639,0.28433,0.54861,0.24178,0.55324,0.21277,0.56019,0.21083,0.56713,0.23598,0.57639,0.27466,0.58333,0.32689,0.59722,0.38878,0.59954,0.44681,0.60185,0.50290,0.60648,0.55319,0.61574,0.58994,0.62037,0.60735,0.62500,0.60928,0.62963,0.60542,0.63657,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.51644,0.65741,0.51644,0.65741,0.51644,0.65741,0.51644,0.65972,0.50290,0.65509,0.48356,0.65278,0.44874,0.64583,0.40812,0.64352,0.36170,0.63657,0.31335,0.62731,0.26499,0.61574,0.21663,0.62037,0.18569,0.62731,0.17215,0.63657,0.18762,0.64352,0.22244,0.65278,0.27466,0.65741,0.32689,0.65741,0.37911,0.65278,0.43133,0.65278,0.48549,0.65509,0.52031,0.65741,0.55899,0.66435,0.59381,0.67593,0.60928,0.68287,0.60542,0.68056,0.59188,0.67361,0.56093,0.66435,0.51257,0.65509,0.45068,0.64583,0.38878,0.64120,0.32689,0.63889,0.27079,0.63657,0.22050,0.65046,0.17215,0.67361,0.16054,0.68750,0.16634,0.68519,0.17988,0.68519,0.21277,0.68519,0.26112,0.66898,0.31528,0.65741,0.36750,0.65046,0.42166,0.64815,0.46809,0.64815,0.51451,0.65509,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
